Zone BACK Infiltration Hybrid Model Air Change Rate solved with T,Zone CORE Infiltration Hybrid Model Air Change Rate solved with T,Zone FRONT Infiltration Hybrid Model Air Change Rate solved with T,Zone LEFT Infiltration Hybrid Model Air Change Rate solved with T,Zone RIGHT Infiltration Hybrid Model Air Change Rate solved with T,Zone BACK Infiltration Hybrid Model Air Change Rate solved with CO2,Zone CORE Infiltration Hybrid Model Air Change Rate solved with CO2,Zone FRONT Infiltration Hybrid Model Air Change Rate solved with CO2,Zone LEFT Infiltration Hybrid Model Air Change Rate solved with CO2,Zone RIGHT Infiltration Hybrid Model Air Change Rate solved with CO2,S1 OFFICE BACK:Zone Infiltration Air Change Rate [ach](Hourly),S1 OFFICE CORE:Zone Infiltration Air Change Rate [ach](Hourly),S1 OFFICE FRONT:Zone Infiltration Air Change Rate [ach](Hourly),S1 OFFICE LEFT:Zone Infiltration Air Change Rate [ach](Hourly),S1 OFFICE RIGHT:Zone Infiltration Air Change Rate [ach](Hourly)
0,0,0,1.666666667,0,5.007258374,5.006325684,5.007552226,5.007965813,5.007595865,2.497779531,2.495127633,2.499431773,2.501986958,2.499294034
0,0,0,3.333333333,0,2.262286403,2.261368492,2.262641215,2.263340477,2.262649808,2.504454492,2.501583912,2.506105662,2.508630762,2.506001129
6.442273132,5.904401012,5.935822082,5.253300105,5.959479929,4.740680623,4.741370688,4.740481375,4.74026773,4.740464308,2.509276008,2.506194447,2.510864394,2.51345174,2.510799785
10,1.666666667,10,9.613626271,9.768503788,2.970527526,2.969654251,2.970437398,2.970810178,2.970952992,2.516729334,2.514087241,2.518270388,2.520892292,2.518176536
3.970104976,4.418238999,3.845794995,3.749415396,3.954235088,3.333333333,3.333333333,3.333333333,3.333333333,3.333333333,2.518209172,2.51549574,2.519683001,2.522324175,2.519628974
4.384181993,4.643935988,4.295221264,4.119917427,4.287739054,1.69024778,1.690206528,1.690175465,1.690115344,1.69021246,2.524011863,2.520968601,2.525415033,2.528076991,2.525435186
4.334355779,4.56045813,4.267037227,4.12158555,4.252171675,0.603876454,0.603571191,0.603950309,0.604133245,0.603975584,2.529723111,2.52652335,2.531055921,2.533704549,2.531134512
5.877662928,6.317366237,5.764710398,5.537584771,5.737380604,2.274817339,2.274502344,2.27472959,2.27465032,2.27480179,2.531072507,2.527636295,2.532333833,2.534960361,2.53247609
3.842620704,4.047364973,3.894573396,3.855404074,3.600001348,0.389111819,0.387966453,0.389304953,0.389957957,0.389764172,2.529667991,2.525848789,2.530828968,2.533373696,2.531058532
0.089481291,0.073492371,0.130990112,0.209069612,0,0.152080199,0.151953856,0.152184144,0.152386301,0.153040145,2.527039957,2.523156909,2.52797242,2.530374416,2.528826168
0,0,0,0,0,0,0,0,0,0,0.752678886,0.751708612,0.752943386,0.753641099,0.754129002
0,0,0,0,0,1.522134639,1.522971195,1.522185759,1.521823082,1.522299308,0.750553142,0.750375648,0.750884828,0.751399933,0.75326702
0,0,0,0,0.015439824,0.716055512,0.716462839,0.716311672,0.716045043,0.71577799,0.747373581,0.747680066,0.747753717,0.748079707,0.750379467
0.785443123,1.007571802,0.447966671,0.882004952,1.336568403,1.727502527,1.727607509,1.728131071,1.72735249,1.726685178,0.748694257,0.749279015,0.749224627,0.749341011,0.751254964
3.185747191,3.363489005,2.901111871,3.085517327,3.686975432,1.678380973,1.678303532,1.678581833,1.678347506,1.677148518,0.751022896,0.751692786,0.751878965,0.751596826,0.753196303
1.926186327,1.923703723,1.62353775,1.892617889,2.064325537,0.367279539,0.367453563,0.367682499,0.367318007,0.366950253,0.75274017,0.753356508,0.753685854,0.753257763,0.754118871
2.724268144,2.742035532,2.669385869,2.461165506,2.607007081,1.637368539,1.637225561,1.637223638,1.637695,1.637273188,0.75474497,0.755391116,0.755928388,0.755253823,0.755799125
4.350398897,4.403294662,4.373098827,4.045570546,3.999262089,1.256464792,1.255908829,1.255858701,1.256597155,1.256530928,0.75786393,0.758561227,0.75900944,0.758549251,0.758851222
3.080709234,3.062285346,2.926671847,2.149456645,2.883843791,0.783909722,0.78386052,0.783882015,0.7851831,0.783969375,0.753018185,0.753281643,0.753790905,0.753775641,0.754042642
6.586675141,6.879415098,6.2533362,5.044946093,5.9028482,2.375992659,2.375594058,2.376074187,2.377324991,2.376390596,0.755659673,0.755892158,0.756399921,0.757218699,0.756703256
8.570365228,9.429363044,7.918926189,5.6311677,7.402394646,1.757434367,1.756912827,1.757268865,1.757697347,1.757247022,0.752802431,0.752776015,0.753469702,0.754852279,0.7538857
10,10,10,9.651541272,10,2.436785804,2.436138129,2.435749024,2.432844847,2.435171187,0.750871768,0.750440169,0.751496023,0.753501878,0.751985086
8.333333333,5,10,10,10,2.862542296,2.862172733,2.862492347,2.859982587,2.86255272,2.494935819,2.492558942,2.496457381,2.501633744,2.497911672
0,0,10,10,10,2.670556527,2.670516442,2.670590238,2.669553125,2.670569813,2.491894933,2.489159488,2.493368705,2.496427573,2.494892095
8.333333333,3.333333333,10,10,10,4.906838958,4.906105518,4.906929903,4.906986082,4.907008866,2.499243241,2.496329888,2.500846644,2.503030405,2.502450169
10,5,10,10,10,3.475259469,3.475351268,3.475078306,3.474919453,3.474894125,2.499356386,2.496198576,2.50092259,2.502998928,2.50248499
8.723854993,9.767480647,8.170549487,7.326396121,7.6274719,4.708918703,4.710286306,4.708301749,4.707453525,4.707673929,2.515024308,2.51166531,2.516556803,2.518683073,2.518079435
0.427998846,0.492536808,0.466783062,0.459151069,0.689029716,0.366591347,0.366461277,0.3668426,0.367441727,0.366057836,2.542767218,2.539403934,2.544271162,2.546569442,2.545839481
3.327176046,3.24908048,3.323779454,3.332618629,3.241674153,3.272447168,3.271932741,3.272801671,3.273332204,3.273184032,2.535833385,2.532450347,2.537230148,2.53955606,2.538766289
3.639110543,3.640302779,3.624343134,3.579252432,3.578570278,1.67658888,1.676464825,1.67656098,1.676581201,1.676569831,2.527944487,2.524918669,2.529268804,2.53150184,2.530691994
3.173178125,3.152631358,3.163551519,3.149356192,3.146792173,1.095306819,1.095507658,1.095207223,1.095050519,1.09510306,2.527359609,2.52416675,2.528591244,2.53081863,2.53000744
4.555520084,4.704218939,4.508251707,4.425392223,4.444664997,2.203905528,2.203508006,2.203928295,2.204032118,2.204001334,2.530518282,2.527371042,2.531690205,2.533853694,2.533054542
3.351137551,3.459527523,3.35913768,3.369960698,3.285445861,0.17416243,0.173589957,0.174325276,0.174661402,0.174581326,2.520970727,2.517698221,2.522049814,2.52410394,2.52335261
0.059309603,0.053292677,0.0661312,0.098890162,0.053882646,0.134479678,0.134368365,0.134616787,0.134808944,0.134901932,2.508809965,2.505695965,2.509799335,2.511690978,2.511117107
0,0,0,0,0,0,0,0,0,0,0.750478488,0.74975009,0.750812343,0.751374159,0.751366952
0.433303643,0.554393322,0.436916718,0.5322516,0.076724498,1.523743421,1.524219997,1.523774717,1.523523612,1.524940394,0.750779263,0.750610201,0.751102839,0.75154024,0.752083882
0.11066977,0.199055534,0.076939986,0.182712247,0.427980057,0.718023436,0.718302088,0.718257985,0.718004825,0.718043283,0.750517782,0.750599956,0.750877035,0.751192301,0.752594649
1.731916874,1.903265815,1.554178818,1.736307468,2.030559991,1.701504791,1.701412549,1.701799965,1.701429267,1.700590574,0.753941427,0.754230528,0.754436299,0.754549285,0.755901079
1.870010078,1.921439846,1.639138227,1.859496492,2.038136686,1.689249279,1.689402343,1.689794065,1.689239768,1.688748135,0.756148965,0.756422278,0.756813981,0.75671961,0.757637877
1.100190174,1.085809331,1.132976862,1.12035519,1.239284507,0.367566635,0.367845708,0.367651024,0.367562229,0.367312745,0.75852807,0.758813217,0.759451624,0.759066747,0.759680788
2.782420942,2.88916701,2.825277387,2.678048078,2.698378557,1.617104702,1.616383932,1.616634293,1.617255095,1.617057921,0.761804091,0.76237175,0.762747447,0.762308193,0.762679644
2.38231657,2.418140404,2.311288701,2.184360633,2.307089646,1.257318892,1.256860309,1.257371514,1.257764306,1.257394349,0.761500614,0.761687191,0.762197101,0.762074303,0.762338219
1.976106729,1.951228255,2.020623091,2.02959203,1.939752598,0.791089708,0.791241714,0.790913044,0.790960256,0.791111068,0.766029476,0.766010257,0.766744091,0.766881518,0.766912042
5.375741798,5.62532795,5.208658655,5.15493361,5.019378251,2.341889756,2.340968753,2.342021169,2.342086861,2.342349976,0.760732136,0.760728433,0.761303261,0.761457377,0.761598595
4.699755616,5.001798418,4.529390699,4.46027454,4.378482377,1.821026195,1.820588497,1.820938465,1.820966102,1.820924918,0.759163779,0.758759608,0.759708723,0.759883455,0.760132475
4.952809161,5.048662189,4.893163549,4.836738918,4.834263301,2.579538451,2.579593985,2.578747645,2.578579122,2.578163979,0.759661134,0.75890109,0.760198758,0.760421686,0.760687712
6.969477154,7.364191275,6.762012847,6.669621156,6.535554569,2.792122448,2.792155273,2.791992469,2.791960965,2.791969819,2.519799984,2.516898455,2.521253658,2.522010612,2.522689713
8.514102571,9.454699573,8.183418983,8.015961032,7.835847202,2.453754143,2.453822004,2.453577609,2.453507622,2.453470865,2.511743588,2.508878462,2.51305732,2.513783678,2.514453076
6.91361399,7.516552604,6.716202413,6.604887803,6.523884162,5.354030847,5.352112783,5.354516571,5.354870305,5.355108683,2.515848696,2.512804466,2.517104172,2.517824324,2.518525201
5.108762464,5.341964424,5.013940307,4.969092722,4.938559568,2.081666866,2.082614695,2.081325302,2.081106237,2.080903321,2.521917593,2.518666006,2.523129083,2.523860751,2.524525528
2.875149779,2.863519997,2.872806501,2.864746783,2.869562619,6.044344564,6.046073485,6.043708742,6.043322083,6.042978142,2.520474247,2.517387888,2.521644692,2.522332699,2.522950857
0.274168047,0.48324482,0.279809258,0.041512584,0.262921695,1.726788011,1.726731984,1.726810137,1.727193843,1.726819595,2.522673465,2.520131834,2.523819197,2.524447817,2.525041363
5.121838181,5.184457063,5.074390405,5.136049361,5.005107791,2.361561188,2.361240993,2.361661547,2.361762961,2.361799269,2.52802547,2.525503863,2.529101758,2.529750323,2.530313108
3.503481294,3.459408568,3.494614106,3.5025584,3.47841588,3.360813597,3.360709123,3.360848121,3.360874126,3.360892472,2.532825968,2.530095429,2.533829114,2.534524849,2.535057003
2.465133829,2.403292079,2.473282584,2.496899643,2.495281244,1.908832232,1.908952701,1.908791533,1.90876211,1.908740196,2.53179872,2.528995484,2.532738381,2.533453144,2.533954319
4.000969212,4.095756262,3.977366625,3.969918869,3.952628403,6.488583099,6.48771972,6.48868853,6.488814292,6.488847911,2.52666689,2.52407021,2.527563869,2.528231258,2.528699936
3.599033195,3.682090789,3.604469762,3.604827167,3.547745906,0.893891973,0.892590226,0.894272203,0.894586151,0.894783985,2.522244266,2.519568628,2.523078466,2.523721285,2.524147546
0.63745841,0.620299102,0.637650468,0.66895505,0.664350334,0.283463418,0.283574337,0.283491716,0.283481244,0.28349766,2.520163785,2.517600155,2.520918218,2.521519862,2.522010235
0,0,0,0,0,0.100511828,0.100743099,0.100599821,0.100610178,0.100669377,0.754593383,0.754049026,0.754851216,0.755001245,0.75518452
0.288728073,0.363624003,0.303434254,0.32917547,0.321302677,0.406174616,0.40642194,0.406267841,0.406225032,0.406308616,0.756559083,0.756485114,0.756813981,0.756907264,0.757077368
1.017701121,1.091022845,1.003476115,1.039593537,1.001690845,1.328965187,1.329027328,1.329028964,1.32891914,1.329008298,0.75780394,0.757978682,0.758063921,0.758096265,0.758290112
0.633220784,0.729560262,0.538241163,0.658859466,0.550972218,1.351702403,1.351773684,1.352018821,1.35166562,1.352024087,0.757821577,0.758035226,0.758123196,0.758090394,0.758335936
0.557978192,0.637621351,0.33348844,0.603885798,0.715573321,1.802785813,1.803306144,1.803472319,1.802717351,1.80269158,0.751109614,0.751301294,0.75160069,0.751355844,0.751819895
0.477510015,0.561215061,0.453517048,0.475692244,0.663757288,0.445960907,0.446281235,0.446232224,0.445939062,0.445751052,0.750402007,0.75083578,0.75124022,0.750599734,0.751051941
1.604041109,1.64044589,1.497588771,1.338990901,1.634868015,1.375463332,1.37540158,1.375652851,1.375974646,1.375312704,0.75749862,0.758300335,0.758520417,0.757663297,0.757920798
1.567793008,1.554774822,1.630344045,0.858671605,1.579442346,1.061837588,1.061858278,1.061688282,1.063384111,1.061764269,0.759024199,0.759820504,0.760176196,0.75945277,0.759362151
2.273556453,2.278081172,2.407209816,1.597254678,2.266453274,1.418855268,1.418902513,1.418350819,1.420356202,1.418794656,0.760773795,0.761644843,0.761843087,0.762140955,0.761066704
7.64569841,7.726763803,7.391886355,5.157621254,7.454354843,1.769860929,1.769117462,1.769588347,1.771244149,1.769904215,0.757089935,0.757918818,0.757860632,0.759330845,0.757343349
8.88982654,9.111676947,8.496942398,5.573737666,8.680208627,2.039154103,2.038587891,2.039136315,2.039273989,2.039174392,0.754177441,0.754500577,0.75473996,0.757053413,0.754432975
9.811931239,8.211333876,9.701321829,8.689263075,9.802553718,2.666371864,2.664966132,2.665473901,2.662116079,2.665774899,0.751800412,0.751702221,0.752326935,0.755162555,0.752084656
3.333333333,0,5,10,3.333333333,2.540522296,2.540112928,2.540304765,2.536805275,2.540530654,2.497243677,2.495743025,2.498426364,2.506094725,2.497761328
0,0,3.333333333,10,1.666666667,2.899819358,2.899788098,2.900128249,2.898361707,2.900255991,2.496642519,2.49457417,2.497760345,2.502387369,2.497266161
0,0,8.333333333,10,5,4.833662605,4.832690593,4.834037345,4.834405464,4.834054154,2.502163484,2.500151089,2.503570919,2.506515797,2.503193098
10,3.333333333,10,10,10,2.729535768,2.728689948,2.729581922,2.730064398,2.729674339,2.508631061,2.506297513,2.510061579,2.512847631,2.509747691
6.358114717,6.847192864,6.147473049,5.620238955,6.175767143,5.033081126,5.032511281,5.03322156,5.033655989,5.03323868,2.51467496,2.511904216,2.516037696,2.518958033,2.515808786
1.753302186,1.760564839,1.840713752,2.656174102,1.386557689,3.127112811,3.125150848,3.127837077,3.125934059,3.130295964,2.531209785,2.528449234,2.532527075,2.535634652,2.532326506
4.001990042,4.007096653,3.957265199,3.648681287,4.091876879,5.880336134,5.880091316,5.880424251,5.880516612,5.880527631,2.537453427,2.534637458,2.538703429,2.541863637,2.538538737
3.083929032,3.060148441,3.079837763,3.021204002,3.099885271,3.511502335,3.51106139,3.511600859,3.512059551,3.511613539,2.53732733,2.534511488,2.538504908,2.541647039,2.538370576
3.334415932,3.346632545,3.325776433,3.257756482,3.333812518,4.025485861,4.024319884,4.025830967,4.026986695,4.025838442,2.535722268,2.532952538,2.536828957,2.53990738,2.536716615
4.259593768,4.324569051,4.240155773,4.144835199,4.244014351,0.502779066,0.502624598,0.502801043,0.502898019,0.502811778,2.537672338,2.534892783,2.538710129,2.541728964,2.538629915
3.171954026,3.220580614,3.204561992,3.204745206,3.080832057,0.354686936,0.353987808,0.354847297,0.355470828,0.355008192,2.537386944,2.534380586,2.538325279,2.541217266,2.538316848
0.078847952,0.086152832,0.103013573,0.182667855,0.000445244,0.159494909,0.159495115,0.15957201,0.159789363,0.159971599,2.532462702,2.529502958,2.533263844,2.535995336,2.533571528
0,0,0,0,0,0.04127743,0.041431451,0.041325195,0.04151014,0.041401414,0.7558938,0.755251549,0.756120243,0.756931582,0.756747838
0.117011377,0.186804697,0.120970302,0.174243746,0.223282769,0.77798034,0.778356236,0.778086985,0.778076004,0.777806068,0.755963066,0.755914235,0.756226803,0.756898976,0.756720861
0.622358933,0.718190091,0.578155716,0.697767953,0.433116539,1.210970791,1.211074311,1.211138974,1.210902688,1.211382728,0.756080529,0.756300963,0.756379433,0.756945355,0.756584844
0.035236135,0.045112445,0.013456656,0.068022335,0,1.056219054,1.056817401,1.056841493,1.056101616,1.057019605,0.756422664,0.756692084,0.756827221,0.757242945,0.757167215
0.032564874,0.083189367,0.021900568,0.052136898,0.262036556,2.116572181,2.117672866,2.117492785,2.116489042,2.115572996,0.755404645,0.756012436,0.756208821,0.756131447,0.756688204
0.363488208,0.500227124,0.374712871,0.370539376,0.476391581,0.371996653,0.372242396,0.372254935,0.371968179,0.371600888,0.755175325,0.756296723,0.756382817,0.755791943,0.755940614
1.520584617,1.606670244,1.480872298,1.268306658,1.535620485,1.070870402,1.070634386,1.070997337,1.071399612,1.07075822,0.76160402,0.763052984,0.762982769,0.762171494,0.761959253
2.121239513,2.094826197,2.177652266,1.445060825,2.109381432,1.767856722,1.76769975,1.767566758,1.769564128,1.767832112,0.760039556,0.761275389,0.761472113,0.760909769,0.760317182
3.013571174,2.975718535,3.11040386,2.313359109,2.969684686,1.0902975,1.090065944,1.089760719,1.091370924,1.090290213,0.759153052,0.760273546,0.760422591,0.760886665,0.759404208
6.24466504,6.187395268,6.015474788,4.658824009,6.058339156,1.414285771,1.413564249,1.413965264,1.41512678,1.4143782,0.757445341,0.758356221,0.758376749,0.759878514,0.757693875
9.885730767,9.859114447,9.727536616,8.62030452,9.814026877,2.318392826,2.317694274,2.318428476,2.317477539,2.318463499,0.754760621,0.755244915,0.755470864,0.757690129,0.755057197
10,10,10,10,10,2.461827384,2.460405428,2.460744401,2.456740167,2.46138623,0.752242241,0.752241063,0.752942878,0.754976261,0.752608243
5,1.666666667,6.666666667,10,6.666666667,2.464104114,2.463871478,2.463787175,2.46174872,2.464088892,2.499439554,2.498106524,2.501368919,2.50571853,2.500579524
5,1.666666667,8.333333333,10,8.333333333,2.815393783,2.815297903,2.815418334,2.81477455,2.815539607,2.498515873,2.49669807,2.500465163,2.503384531,2.499849835
10,10,10,10,10,5.48348807,5.481563201,5.484727011,5.486201857,5.484497546,2.503959371,2.50200839,2.506010059,2.50844009,2.505486879
10,10,10,9.889195191,10,2.135909842,2.13650167,2.135255042,2.134554034,2.135427718,2.505437485,2.503230095,2.507461497,2.509845214,2.506980688
5.171964792,5.454264896,4.888175314,4.551865722,4.946531285,4.656341469,4.657266907,4.655606593,4.654696767,4.655764238,2.513218887,2.510912021,2.515196363,2.517614102,2.514751108
3.333333333,0,10,10,10,1.666666667,1.666666667,1.666666667,1.666666667,1.666666667,2.52031636,2.518380628,2.522277034,2.524733142,2.521804041
0,0,0,0,0,1.61E-14,0,0,0,2.57E-14,0,0,0,0,0
0,0,0,0,0,7.04E-14,4.31E-14,1.94E-14,6.20E-14,2.73E-13,0,0,0,0,0
0,0,0,0,0,2.47E-13,1.81E-13,0,5.27E-14,1.87E-13,0,0,0,0,0
1.093227912,1.1386922,1.084838101,1.058288402,1.077591697,0,0.000164582,0,0,0,0,0,0,0,0
0.710564177,0.714863438,0.708305814,0.705045258,0.701415828,0,0,0,0,0,0,0,0,0,0
0.691058792,0.734599776,0.678825887,0.682132576,0.671546506,0.201722113,0.201758137,0.201663356,0.20157147,0.201676959,0,0,0,0,0
0.014406875,0.015595454,0.015631741,0.022482877,0.012831311,0,0,0,0,0,0,0,0,0,0
0.331762122,0.385161904,0.320894976,0.339743914,0.331900246,0.456246263,0.456320465,0.45625272,0.456214334,0.456239448,0,0,0,0,0
0.345572495,0.402629205,0.325821962,0.356003977,0.337739107,0.466886882,0.466930238,0.466900696,0.466830128,0.466880874,0,0,0,0,0
0.180039691,0.230488378,0.131847281,0.207107253,0.147934713,0.470527955,0.470586984,0.47059287,0.470461645,0.47055355,0,0,0,0,0
0.175442129,0.170119077,0.066747147,0.216540832,0.18029433,0.50149297,0.501497979,0.501261959,0.500987018,0.501273915,0,0,0,0,0
0.271751089,0.34212125,0.269640611,0.276968258,0.340813038,0.158719474,0.158714593,0.15856908,0.158462697,0.158561855,0,0,0,0,0
1.177291741,1.284249698,1.16070834,0.985451972,1.179088544,0.158012582,0.157925497,0.157813304,0.157870001,0.157927746,0,0,0,0,0
0.999096545,1.017576272,0.966288166,0.528338352,0.998528485,0.157664512,0.157614861,0.157481176,0.157638632,0.157596167,0,0,0,0,0
1.910546407,1.958421946,1.963936956,1.377041284,1.88091476,0.160383316,0.160321832,0.160157098,0.160244297,0.16033387,0,0,0,0,0
4.416087438,4.575977146,4.176253053,3.039609172,4.294028724,0.161435028,0.16129891,0.161173708,0.160985886,0.161384186,0,0,0,0,0
4.045560733,4.291569603,3.767170501,3.229065505,3.940026746,0.079319845,0.079247705,0.079183605,0.079038908,0.079288499,0,0,0,0,0
0.640484572,0.636507596,0.730626612,0.319516077,0.780373518,0.082213626,0.082246253,0.08215782,0.081975485,0.082194758,0,0,0,0,0
1.412800728,1.242269181,1.325887319,1.822747775,1.365281681,1.26E-15,4.20E-15,0,9.97E-16,0,0,0,0,0,0
1.716893799,1.586254235,1.517122324,1.709460338,1.569044578,2.49E-15,4.18E-15,0,0,0,0,0,0,0,0
0.969307028,0.919760608,0.887782736,0.802033958,0.925901255,1.87E-15,4.17E-15,3.14E-15,1.00E-15,1.49E-15,0,0,0,0,0
0.831045399,0.840608462,0.780230188,0.664937174,0.800228206,1.25E-15,4.18E-15,2.52E-15,9.87E-16,2.00E-15,0,0,0,0,0
0.739062468,0.717342225,0.711791855,0.601513953,0.715253622,1.24E-15,4.16E-15,1.87E-15,5.06E-16,4.96E-16,0,0,0,0,0
0,0,0,0,0,3.333333333,3.333333333,3.333333333,3.333333333,3.333333333,0,0,0,0,0
0.333781078,0.347168748,0.353636046,0.309541407,0.368284218,1.107061594,1.106845302,1.106142622,1.104359038,1.106572843,0,0,0,0,0
0.07786683,0.051106834,0.090557734,0.079122701,0.084347963,1.86E-15,5.53E-15,2.48E-15,9.97E-16,9.96E-16,0,0,0,0,0
0.335336703,0.315312374,0.340009254,0.317719781,0.336214141,1.24E-15,5.47E-15,3.70E-15,9.87E-16,1.48E-15,0,0,0,0,0
1.110386798,1.127075372,1.101780952,1.078519902,1.10357704,5.51E-05,3.27E-05,0,0,2.45E-05,0,0,0,0,0
0.763291699,0.797308348,0.781865181,0.778352801,0.694597042,0,0,0,0,0,0,0,0,0,0
0.288151275,0.341042424,0.309000077,0.345631084,0.079740359,0.076619167,0.076608813,0.076562132,0.076466626,0.076652533,0,0,0,0,0
0,0,0,0,0,0.077566221,0.077596494,0.077529391,0.0774353,0.077629218,0,0,0,0,0
0,0,0,0,0,0.07789058,0.077933081,0.077851174,0.077758107,0.077826376,0,0,0,0,0
0,0,0,0,0,0.078514697,0.078545681,0.078487139,0.078388689,0.078252458,0,0,0,0,0
0,0,0,0,0.007878617,0.080369268,0.080396703,0.080349741,0.080255677,0.080128226,0,0,0,0,0
0,0.031676141,0,0.020486474,0.366330489,0.078785427,0.078815587,0.078762503,0.078690644,0.078535191,0,0,0,0,0
2.182799072,2.589876092,1.840041545,1.976059062,2.251758571,0.080009187,0.079980532,0.079910948,0.079934288,0.079826468,0,0,0,0,0
2.130107486,2.123164981,1.3174294,1.265253171,1.921817293,0.080245736,0.080235609,0.080165743,0.080216451,0.080110865,0,0,0,0,0
4.134217145,4.466534744,3.516409228,1.322883705,3.323515419,0.081122553,0.0811028,0.080958696,0.081122481,0.081021466,0,0,0,0,0
9.877873742,9.940183982,8.275119719,4.034131193,8.111076236,0.080779824,0.080732467,0.080614117,0.080730156,0.080692536,0,0,0,0,0
3.333333333,1.666666667,6.666666667,6.293273007,6.666666667,0.079984588,0.079958323,0.079851377,0.079844806,0.079901295,0,0,0,0,0
2.101643548,1.847231109,2.262880448,1.17432484,2.220428269,0.081028033,0.081041526,0.080945879,0.080686074,0.080947272,0,0,0,0,0
3.796203258,4.058742882,3.170390628,2.639915936,3.189498414,1.23E-15,3.45E-15,3.72E-15,2.97E-15,0,0,0,0,0,0
5.472043793,5.168939286,4.040347834,4.164102082,3.936926677,1.88E-15,4.88E-15,4.38E-15,3.00E-15,9.98E-16,0,0,0,0,0
3.215813557,3.057375695,2.532105616,2.451372718,2.515544906,1.25E-15,4.17E-15,5.63E-15,3.99E-15,1.49E-15,0,0,0,0,0
0.785257986,0.725544921,0.683608199,0.597778114,0.695078382,1.23E-15,4.79E-15,3.68E-15,1.96E-15,9.87E-16,0,0,0,0,0
0.405495326,0.348122034,0.382722773,0.301264811,0.378577268,6.24E-16,3.41E-15,6.11E-15,4.89E-15,0,0,0,0,0,0
0.377178665,0.348768238,0.363772981,0.304190985,0.35942389,6.22E-16,3.40E-15,6.10E-15,2.92E-15,4.97E-16,0,0,0,0,0
10,10,10,9.04488213,10,0.051280505,0.051368164,0.051277373,0.051346752,0.050920251,0,0,0,0,0
3.327543557,3.74619563,3.202632083,3.039023971,3.067745141,5,5,5,5,5,2.511891698,2.510359723,2.514135865,2.517322297,2.514454937
4.862801698,5.234778613,4.683029508,4.423093969,4.578731101,3.470596047,3.469893264,3.470876671,3.471439145,3.471002613,2.521735185,2.519545594,2.523747531,2.526767364,2.524106608
3.977167531,4.085707858,3.906843108,3.802219745,3.862587777,2.691387915,2.690894792,2.691444121,2.691681042,2.691540323,2.516721002,2.514195688,2.5185867,2.521553779,2.519008831
4.61579349,4.778767858,4.520425004,4.40383414,4.483002688,2.530715723,2.530519133,2.53076089,2.530852358,2.530789943,2.523219969,2.520565765,2.524976524,2.527862446,2.525429706
4.459407124,4.788242335,4.433514423,4.312052167,4.147930194,0.205330542,0.20492291,0.2054914,0.205828594,0.20571225,2.517386573,2.514678888,2.519003834,2.521691798,2.519454473
0.291346589,0.303778095,0.346371141,0.448201105,0.00977039,0.125301303,0.125283876,0.125394683,0.125521591,0.125745419,2.519668098,2.517013546,2.521109023,2.523638607,2.52184052
0,0,0,0,0,0,0,0,0,0,0.751353434,0.750690051,0.751799267,0.752564915,0.752556925
0,0.016693439,0,0.023875358,0,1.521968191,1.522601181,1.522021706,1.521690272,1.522677569,0.74934289,0.749299451,0.749800955,0.750389888,0.751466036
0,0,0,0,0.031996247,0.718432804,0.718768794,0.718715039,0.718447367,0.718373712,0.747823108,0.748149188,0.748340522,0.74876413,0.750506675
1.235980812,1.503216729,0.937141503,1.307466975,1.778541977,1.711761836,1.711779855,1.712244666,1.711612346,1.710768836,0.7476401,0.748166809,0.748312528,0.748513699,0.750076904
2.60348594,2.80812799,2.159034741,2.51731058,3.001233111,1.644531768,1.644535163,1.644983697,1.644505696,1.643688652,0.750198085,0.750829419,0.751125919,0.750998745,0.752132618
0.774904809,0.918981818,0.572949205,0.828833912,1.100903062,0.370517517,0.37082569,0.370980319,0.37058665,0.370324198,0.75140873,0.752063102,0.752544398,0.752148437,0.752762938
2.944782378,2.994379585,2.620412791,2.209224228,2.762671243,1.632497135,1.63246849,1.632543539,1.632955154,1.632315386,0.747086876,0.747753881,0.748496137,0.747809939,0.748152972
5.572516621,5.729555304,5.146433945,4.20063415,4.840841412,1.257611238,1.257081462,1.257092233,1.258161369,1.257554546,0.751967008,0.752815452,0.753437193,0.752916804,0.752931677
5.444838163,5.168360873,4.955842969,2.75336411,4.714432124,0.780868301,0.780944952,0.780633296,0.782291178,0.780871953,0.748174077,0.748641987,0.749346909,0.749419329,0.749102066
6.666666667,5,10,9.777138847,10,2.365429066,2.364775213,2.365398892,2.366038725,2.365796211,0.751646142,0.75221487,0.752631028,0.753894057,0.752569365
0,0,0,5,0,1.775235168,1.774697015,1.775116256,1.774747235,1.775162672,0.744255669,0.7443394,0.745074141,0.746527706,0.745204199
0,0,0,0,0,2.41270751,2.412316449,2.411350482,2.408610054,2.41112998,0.742679313,0.742341513,0.743468657,0.74488901,0.743691785
0,0,0,0,0,2.600623802,2.600240218,2.600328102,2.598925216,2.600368933,2.479053163,2.477388305,2.481113689,2.484328851,2.481857307
0,0,1.666666667,3.333333333,1.666666667,2.946152086,2.945494396,2.946376876,2.946162014,2.946548888,2.484484539,2.482289802,2.486487896,2.488675125,2.48735621
5,0,10,10,10,4.334495868,4.334596295,4.334123946,4.333820055,4.333955954,2.491815901,2.489224138,2.493868752,2.495704802,2.494824601
10,0,10,10,10,2.692936373,2.69253863,2.693130056,2.693401986,2.693215711,2.506074898,2.503298224,2.508095991,2.509919877,2.509045183
