S1 OFFICE BACK:Zone Infiltration Hybrid Model Air Change Rate [ach](Hourly),S1 OFFICE CORE:Zone Infiltration Hybrid Model Air Change Rate [ach](Hourly),S1 OFFICE FRONT:Zone Infiltration Hybrid Model Air Change Rate [ach](Hourly),S1 OFFICE LEFT:Zone Infiltration Hybrid Model Air Change Rate [ach](Hourly),S1 OFFICE RIGHT:Zone Infiltration Hybrid Model Air Change Rate [ach](Hourly),S1 OFFICE BACK:Zone Infiltration Air Change Rate [ach](Hourly),S1 OFFICE CORE:Zone Infiltration Air Change Rate [ach](Hourly),S1 OFFICE FRONT:Zone Infiltration Air Change Rate [ach](Hourly),S1 OFFICE LEFT:Zone Infiltration Air Change Rate [ach](Hourly),S1 OFFICE RIGHT:Zone Infiltration Air Change Rate [ach](Hourly)
1.666666667,0,1.666666667,1.666666667,1.666666667,2.526372765,2.524614583,2.528754225,2.530854464,2.530282763
0,0,0,0,0,2.530272385,2.528330892,2.532556007,2.534668522,2.53406292
0,0,0,0,0,2.533571387,2.531433359,2.535742538,2.537841201,2.537231391
0.074694858,0.070251535,0.074730404,0.074765827,0.074748334,2.527294844,2.524977196,2.529267921,2.531259405,2.530680347
0,0,0,0,0,2.526569541,2.524375839,2.528439556,2.530315258,2.529748603
2.460742497,1.778823554,2.460692531,2.460485423,2.460505533,0.758496308,0.758123335,0.75911945,0.759691443,0.759500937
0.165220133,0.154286326,0.165625964,0.165933725,0.165838133,0.757690579,0.757704488,0.75831639,0.758807579,0.758661105
2.56328019,1.600929051,2.564374651,2.56448879,2.565477784,0.759172088,0.759579038,0.759759934,0.760159831,0.760076994
7.323251823,3.086752176,7.3356142,7.332218645,7.34348629,0.755747105,0.756074008,0.756428614,0.756651635,0.757015515
3.333333333,6.908047605,3.333333333,3.333333333,3.333333333,0.754612144,0.755155593,0.755578108,0.755435682,0.756149807
5.114460294,2.03723232,5.128206571,5.120650189,5.122198956,0.755967485,0.756906176,0.757257078,0.75670522,0.757086562
2.132677582,1.582465851,2.134957528,2.133827589,2.133710096,0.760830905,0.762134776,0.76227035,0.761534724,0.761617291
1.325988602,1.144821711,1.326414552,1.32718829,1.326274836,0.759596735,0.760519025,0.760856832,0.760511884,0.760285652
6.062173861,2.984582799,6.072830085,6.091622375,6.069443374,0.761959336,0.762620337,0.76302714,0.763501984,0.762638439
5.809535639,3.226495175,5.817519731,5.835981359,5.815782921,0.763890087,0.76458344,0.764798946,0.766315902,0.764561962
3.569302142,3.934565914,3.572769978,3.582979901,3.572230445,0.76007628,0.760349339,0.760905221,0.763027305,0.760782711
0.269326954,0.453275117,0.26799341,0.264101426,0.268046645,0.759881322,0.759694261,0.760664224,0.763102895,0.760601909
2.122773546,2.11684091,2.122541863,2.121753498,2.122573799,2.532158362,2.529408828,2.534132239,2.539425235,2.53421199
0,0,0,0,0,2.544322584,2.540863165,2.546269254,2.549891015,2.546606231
0,0,0,0,0,2.554437445,2.550792615,2.55646892,2.559471159,2.556929144
0,0,0,0,0,2.561155733,2.55737845,2.56312563,2.566062325,2.563607972
1.666666667,0.747811794,1.666666667,1.666666667,1.666666667,2.564912156,2.5610645,2.566768442,2.569747279,2.567276301
1.068204313,1.06496732,1.067373452,1.065986589,1.067097253,2.570014048,2.566159567,2.571807863,2.57489967,2.572347324
1.73034407,2.419088529,1.730143202,1.729838152,1.73024336,2.572337126,2.568354944,2.574025131,2.577141671,2.574605148
0,1.666666667,0,0,0,2.574532433,2.570413689,2.576114737,2.579216352,2.576735931
0.832431462,1.375385238,0.832418426,0.832401235,0.832410785,2.57522143,2.571074186,2.576701087,2.579741398,2.577347781
0.879380489,0.675030538,0.879253938,0.879171512,0.879167251,2.5693718,2.565452863,2.570758099,2.573677475,2.571382809
0.815321505,0.818182821,0.814989429,0.81443338,0.814928698,2.568826497,2.565261207,2.570073889,2.572796133,2.570667686
0,0,0,0,0,2.566101447,2.562259014,2.566971283,2.569528773,2.568528338
0,0,0,0,0,0.768602616,0.76789157,0.768823837,0.769524437,0.770456333
0.534053016,0.449014747,0.534411473,0.53501226,0.536724226,0.768416883,0.768532612,0.768746276,0.76927881,0.771591021
0.893617076,0.799208785,0.893743844,0.893796074,0.894485784,0.769219316,0.76974592,0.769563022,0.769947586,0.772022224
0.736078382,0.644722454,0.736247709,0.736150802,0.736355071,0.770297911,0.770976182,0.770738228,0.770961896,0.772832978
1.614168468,1.225888919,1.614574384,1.613846137,1.613641118,0.77066212,0.771533788,0.771347399,0.771248552,0.772718494
0.045564843,0.147296732,0.045646558,0.045603585,0.045627843,0.769166564,0.770391504,0.770221603,0.769655176,0.770552535
0.874909775,0.904865021,0.875236597,0.875160188,0.875078889,0.771391867,0.773141241,0.772566123,0.771820378,0.772427079
1.727019231,1.506187194,1.72758718,1.728278689,1.727108486,0.770053553,0.771643922,0.771256957,0.770869332,0.771008143
1.265032293,1.031119781,1.265027588,1.265038912,1.265010306,0.7685191,0.769955141,0.769483483,0.769988267,0.769420936
1.092493438,1.098592882,1.092344315,1.092189465,1.092369369,0.765663119,0.766616132,0.766384033,0.766886566,0.766599838
1.267487078,1.214360508,1.267370332,1.266975069,1.267175795,0.76326315,0.763598487,0.763911659,0.764297098,0.764352792
1.561901608,2.204792139,1.560356962,1.55947717,1.559004552,0.760482523,0.760456358,0.761168829,0.761421832,0.761687168
0,0,0,0,0,2.527410757,2.526177618,2.529425608,2.530133896,2.530993133
1.651212869,1.498870033,1.651906065,1.652061222,1.652305188,2.529480703,2.527967254,2.531413466,2.532174578,2.532935735
1.947662754,0.076938657,1.947750997,1.947737639,1.947754656,2.532634518,2.530986127,2.534554228,2.535292367,2.536035144
0,0,0,0,0,2.534619557,2.532789684,2.536520775,2.537266861,2.537938067
0.749167222,0.542023787,0.748678248,0.748445934,0.7481915,2.532324785,2.530548809,2.53416382,2.534893344,2.535496167
0.765812778,0.77778527,0.765080259,0.764719374,0.764483321,2.535076014,2.533661473,2.536883554,2.537600579,2.538167867
5.31E-14,0.733330085,1.20E-14,0,0,0,0,0,0,0
1.74E-14,0.105836916,1.24E-14,0,0,0,0,0,0,0
1.94E-14,0.144535486,1.24E-14,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0.255314563,0.261475729,0.255291929,0.255264158,0.255258548,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
3.047784955,1.703268315,3.048524009,3.048472288,3.048804207,0,0,0,0,0
3.900824499,0,3.907649016,3.908713814,3.911159994,0,0,0,0,0
1.592473005,0.100367257,1.595555215,1.595776478,1.596941534,0,0,0,0,0
3.29074876,0,3.299565972,3.300321537,3.303645286,0,0,0,0,0
0,1.666666667,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0.004723369,0.011539945,0.004718571,0.004718768,0.00471729,0,0,0,0,0
0,0.014603089,9.02E-16,0,0,0,0,0,0,0
0,0.021690831,8.66E-16,0,0,0,0,0,0,0
0,0.006143428,8.66E-16,0,0,0,0,0,0,0
0,0.010173513,0,0,0,0,0,0,0,0
0,0.012559303,0,7.69E-16,0,0,0,0,0,0
0.359174671,0.550951661,0.358997643,0.358952737,0.358893246,0,0,0,0,0
0.996485526,2.002575015,0.995965869,0.995848749,0.995675018,0,0,0,0,0
0,0.012979604,0,0,0,0,0,0,0,0
0,0.015319086,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0.007818702,0,0.007823141,0.007823319,0.007825082,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0.000325679,0,0,0,0,0,0,0,0
8.94E-16,0.021471734,8.92E-16,1.43E-15,7.14E-16,0,0,0,0,0
9.67E-16,0.01186614,9.66E-16,7.43E-16,0,0,0,0,0,0
5.31E-16,0.023210997,5.63E-16,8.83E-16,0,0,0,0,0,0
0,0.006713178,5.11E-16,0,0,0,0,0,0,0
5.21E-16,0.009056736,5.21E-16,8.49E-16,8.17E-16,0,0,0,0,0
0,0.012344723,1.25E-15,0,0,0,0,0,0,0
1.696207701,3.308402572,1.69502986,1.694968977,1.694016268,0,0,0,0,0
0.675847938,1.315812575,0.675504597,0.675494759,0.675137566,0,0,0,0,0
1.88E-15,0.025208373,0,1.50E-15,0,0,0,0,0,0
9.39E-16,0.026440459,1.87E-15,1.50E-15,1.50E-15,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0.017171038,0.003785994,0.017172167,0.017170846,0.017172198,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0.007324608,0,0,0,0,0,0,0,0
0,0.039115863,5.48E-15,0,0,0,0,0,0,0
0,0.059138009,1.15E-14,3.07E-15,0,0,0,0,0,0
0,0.444362658,9.65E-15,0,0,0,0,0,0,0
0,0.494110347,2.94E-15,1.05E-14,0,0,0,0,0,0
0,0.150889746,7.71E-15,1.23E-14,0,0,0,0,0,0
0,0.383905339,2.65E-15,1.28E-14,0,0,0,0,0,0
1.666666667,1.160530834,1.666666667,1.666666667,1.666666667,0,0,0,0,0
2.254760485,2.626372995,2.254247007,2.254510258,2.254780227,2.553195476,2.55215287,2.553303828,2.553726198,2.554061644
0,0,0,0,0,2.550416982,2.548892577,2.550503078,2.550916607,2.551210576
0.42770796,0.271363696,0.427504251,0.427431755,0.427422546,2.550367377,2.549053333,2.550440551,2.550827301,2.551098224
0,0,0,0,0,2.549393216,2.548207296,2.549441393,2.549819174,2.550073163
0.771447187,0.888250468,0.771446612,0.771299983,0.771353419,2.552084455,2.551014367,2.55210294,2.552474781,2.552703405
0.08783812,0.053692381,0.08784148,0.087857106,0.087869165,2.5538688,2.552776934,2.553881193,2.554246573,2.554456351
0,0,0,0,0,0.768447685,0.768669445,0.768453177,0.768518195,0.768584372
0.952689882,0.809821272,0.952695768,0.952695079,0.95271235,0.770595273,0.771347994,0.770607373,0.770621079,0.770678558
0.450633576,0.469282257,0.450635854,0.450634076,0.450650071,0.771970774,0.772883646,0.771989826,0.771985205,0.7720473
1.115210321,0.929997575,1.115221243,1.11520477,1.115211998,0.772130455,0.772970432,0.772205589,0.772125188,0.772248527
1.685572093,1.254370365,1.685650973,1.685612196,1.685609067,0.775773267,0.776833242,0.775839033,0.77574428,0.775856097
0.11157296,0.231903502,0.111587587,0.111563575,0.111572929,0.773350312,0.774171951,0.773472222,0.77333905,0.773433634
1.081201844,1.056954552,1.081228,1.081242071,1.081215064,0.776368918,0.777554219,0.776495987,0.77633696,0.776402467
0.929042887,0.886103299,0.929047568,0.929074523,0.92905078,0.777202418,0.778180108,0.777341814,0.777209388,0.777233616
0.726832733,0.651776065,0.726826181,0.72683031,0.726834696,0.77750188,0.778257503,0.777655098,0.777579709,0.777539591
1.680908685,1.562470792,1.680873874,1.680965252,1.680983256,0.776744099,0.777599816,0.776820266,0.776790537,0.776770404
4.348439172,2.810505691,4.348587262,4.3486839,4.34874598,0.773114291,0.773709324,0.773157651,0.773157938,0.773180392
3.263076408,6.25262547,3.263020968,3.263125411,3.263102027,0.771265251,0.771649882,0.771303633,0.771329322,0.77135988
1.666666667,5.535159914,1.666666667,1.666666667,1.666666667,2.555994895,2.555360284,2.55608166,2.55633747,2.556418594
0.916504648,3.881337455,0.916582846,0.916639628,0.9166625,2.555332802,2.554487401,2.555375195,2.555706837,2.555751358
9.418247274,6.055661374,9.418342244,9.41849505,9.418451672,2.555116318,2.554241129,2.555142906,2.55548907,2.555537905
1.261468307,1.427212317,1.261475822,1.261492667,1.261490733,2.556025004,2.554938438,2.556053862,2.556427518,2.556473509
8.562187015,3.704399332,8.562565985,8.562422105,8.562556248,2.553075328,2.552104351,2.553112525,2.553452508,2.55350887
0.016539159,1.023089395,0.016455387,0.016438085,0.01632406,2.54981583,2.549059352,2.549840252,2.550157871,2.55021343
3.589043955,3.176667413,3.589030016,3.588829296,3.589400717,2.545737217,2.545143177,2.54574167,2.546038855,2.54609015
0.344020884,1.66526894,0.344017092,0.343692938,0.3433016,2.54317857,2.542737549,2.543179428,2.543452173,2.543499014
0,0,0,0,0,2.540367145,2.540041969,2.540354252,2.540614642,2.540654277
0,1.81009E-05,0,0,0,2.533851568,2.533773457,2.533832715,2.534053931,2.534085016
0,0,0,0,0,2.530826908,2.530987618,2.53080147,2.530978204,2.53100694
0.038279915,0.026416374,0.038275753,0.03828661,0.038274476,2.533587822,2.533723357,2.533550444,2.533717945,2.533749478
0,0,0,0,0,0.763217088,0.763660678,0.763204078,0.763225031,0.763235941
0.91849575,0.793201552,0.918496467,0.918482554,0.918490456,0.765873625,0.766824043,0.765869085,0.76583975,0.765853186
0.284257414,0.323801307,0.284259839,0.284226973,0.28424002,0.765929659,0.766967504,0.765940602,0.765880742,0.765911352
1.015862699,0.869778308,1.015861079,1.015861823,1.01585794,0.768086967,0.76930944,0.768107201,0.768016033,0.768051107
1.406334083,1.084103992,1.406358346,1.406352431,1.406350834,0.769229494,0.770544801,0.769234825,0.769154369,0.76917799
0.074503958,0.171855548,0.07450573,0.074488036,0.074492498,0.768564117,0.769856463,0.768597782,0.768493606,0.768516534
0.960340418,0.96883323,0.960347717,0.960349283,0.960343329,0.768724897,0.77021143,0.768762083,0.768632665,0.768646508
0.757526559,0.753158887,0.757524329,0.757529502,0.757527803,0.769240154,0.770615831,0.769286728,0.769162174,0.769161647
0.37595372,0.373923486,0.375958779,0.375936444,0.375937611,0.768961794,0.770159341,0.769020143,0.768904301,0.768884588
1.766936405,1.560101641,1.766986169,1.767736019,1.766986059,0.768887531,0.770254725,0.768924696,0.768859265,0.768788605
5.074019829,6.358216562,5.074378088,5.083257967,5.073519996,0.761219716,0.762028474,0.761293335,0.76187297,0.761160146
0,3.333333333,0,0,0,0.760426701,0.761137636,0.760441122,0.762053696,0.760310464
0,0,0,0,0,2.52036042,2.520873752,2.519955816,2.52393453,2.519707675
0,0,0,0,0,2.522731602,2.522666562,2.522384746,2.524537239,2.522365149
0,0,0,0,0,2.529847148,2.529782702,2.529681013,2.531040223,2.529741821
0.018247841,0,0.01824932,0.018260313,0.018249657,2.529874854,2.529701978,2.529741054,2.531004769,2.529820528
1.040900293,6.666666667,1.040820375,1.04109259,1.040838847,2.526789081,2.526667858,2.526652754,2.527925491,2.526730058
1.227758843,1.231733969,1.227821929,1.227150678,1.227792463,2.527835874,2.527964274,2.527674209,2.529003119,2.527729552
1.666666667,1.853227298,1.666666667,1.666666667,1.666666667,2.528703022,2.528783502,2.528514111,2.529885692,2.528583625
0.426455843,0.90919031,0.42728829,0.43088091,0.427271083,2.529645531,2.529657586,2.529438904,2.530827288,2.529525003
1.272922302,1.236932407,1.285823158,1.272285524,1.285769256,2.529828138,2.52976229,2.529610661,2.530992735,2.52971283
2.709812313,1.666666667,2.709894316,2.709618666,2.709952182,2.52875734,2.528708568,2.528536503,2.529882933,2.528640693
0.34542248,1.579750033,0.345386888,0.345479188,0.345451543,2.526521645,2.526469795,2.526303497,2.527571026,2.526410223
0.210624921,1.939532601,0.210637623,0.210535323,0.210626458,2.527070084,2.527046408,2.526862038,2.528060876,2.526951653
0.017251886,0.008644726,0.017247833,0.017281384,0.017248273,0.757952361,0.758263491,0.757899699,0.75822702,0.757904128
0,0.001268701,0,0,0,0.760208358,0.760982222,0.760162122,0.760444825,0.760115566
1.204205801,1.013532687,1.204180346,1.204339084,1.204103548,0.761336407,0.762389955,0.761308103,0.761554152,0.761226784
1.297210822,1.067880546,1.297256807,1.297229915,1.297230322,0.765782247,0.767029056,0.765742671,0.765974958,0.765632242
1.748958655,1.285935872,1.74905417,1.748890259,1.749005292,0.764299852,0.765295077,0.764343845,0.764487618,0.764201104
0.150352033,0.217271789,0.150367006,0.150362272,0.150335346,0.767041967,0.76823701,0.767142219,0.767182514,0.766924746
1.771294783,1.583904394,1.771569615,1.771525778,1.771218643,0.764836426,0.76606552,0.765088251,0.764971774,0.764672886
1.207070776,1.079387423,1.207105769,1.207129884,1.207049272,0.766739395,0.768117235,0.767022583,0.766959743,0.766548947
1.339201831,1.061207055,1.339197153,1.339225896,1.339238957,0.762824839,0.764026899,0.762988424,0.763029843,0.762632799
1.513093022,1.388953827,1.513081209,1.513088676,1.513179033,0.76239195,0.763387814,0.762483806,0.76256599,0.762236145
3.85052004,2.834329582,3.850628695,3.850978668,3.850691868,0.763644083,0.764221536,0.763697838,0.76384936,0.763568505
1.218000157,1.848866444,1.218138358,1.218425485,1.218103969,0.763554236,0.76380521,0.763588255,0.763805169,0.763536622
0,0,0,0,0,2.537664335,2.537003839,2.537778686,2.538534539,2.537791362
0,0,0,0,0,2.539557281,2.538758963,2.539683347,2.540425186,2.539730641
0.695464971,0.710104662,0.695454828,0.695418236,0.695478817,2.537415778,2.536631485,2.537549266,2.538264673,2.537598395
0.294435223,1.983862525,0.294445636,0.294468474,0.294417859,2.533477646,2.532576124,2.533619994,2.53431372,2.533669581
0.763573676,0.817148937,0.763575583,0.763499255,0.763560958,2.53155676,2.530682917,2.53168815,2.532354856,2.531742042
1.39377456,1.433198141,1.393706656,1.393319892,1.393676765,2.531301877,2.530687593,2.531427588,2.532068152,2.531464911
3.744296194,3.590696477,3.744465293,3.743381013,3.744079768,2.533109232,2.532484011,2.533219049,2.533854387,2.533272673
2.563395257,1.344632877,2.563028425,2.564836946,2.564001693,2.533224153,2.532531927,2.533319582,2.5339531,2.53339518
0,0,0,0,0,2.53176021,2.531104219,2.531847513,2.532458694,2.531926443
0,0,0,0,0,2.533102299,2.532429826,2.53316197,2.533773808,2.533264134
0.385360002,0.480342309,0.385349307,0.385304229,0.385366128,2.531507375,2.530758602,2.531545072,2.532137179,2.531677628
1.476344972,2.150346892,1.476830774,1.477833145,1.476807536,2.531103084,2.530367492,2.531147159,2.531691142,2.531262404
0,0,0,0,0,0.760130905,0.760249798,0.760151288,0.760278551,0.760170549
0.547336553,0.462420026,0.547380118,0.547443126,0.547520507,0.76193572,0.76249142,0.761970278,0.762027248,0.762137057
1.433946909,1.183748413,1.434003294,1.433922653,1.434023595,0.761757949,0.76259509,0.76184194,0.761803118,0.762440537
0.837443359,0.74010768,0.837498986,0.837440877,0.837501917,0.766933157,0.768080397,0.767036783,0.76692581,0.767305896
4.729439413,2.524514031,4.730615913,4.729286709,4.729815607,0.763371976,0.764345131,0.763664902,0.763348397,0.763843833
0.0933101,0.247715245,0.093166079,0.093318915,0.093209822,0.766459784,0.767639929,0.766837972,0.766405854,0.766692617
0.519512594,0.630982163,0.51953604,0.519509025,0.519505342,0.770835614,0.772042664,0.771175723,0.77079668,0.770933195
1.935539475,1.577060314,1.935888258,1.93633594,1.935660086,0.771393818,0.772461849,0.771733037,0.771465762,0.771485759
1.706018946,1.26187415,1.706114341,1.70697089,1.706058475,0.766893983,0.767744986,0.767268528,0.767331947,0.766986026
1.272557159,1.197015093,1.272521069,1.272605932,1.272579656,0.766827818,0.767954751,0.767123265,0.767910746,0.766896441
4.560108167,2.646592194,4.560534582,4.560866874,4.560834672,0.763373532,0.764081558,0.763579425,0.764214639,0.763469005
0.691533301,0.807589754,0.691493197,0.691261438,0.691556071,0.76032291,0.7604886,0.760485536,0.760797201,0.760507605
0.410865234,0.103022095,0.410472658,0.409949193,0.410220192,2.526409428,2.525395854,2.526887989,2.527651457,2.527209221
0,0,0,0,0,2.529660106,2.528221981,2.53012808,2.530936062,2.530544457
0,0,0,0,0,2.535118715,2.533565955,2.535577538,2.53646155,2.536032627
0,0,0,0,0,2.541612976,2.539730662,2.542076387,2.543037457,2.542566394
0.309309795,2.027639354,0.309399461,0.309401889,0.309335337,2.543514904,2.541620215,2.543980066,2.54494609,2.544467034
1.307502359,1.297362687,1.307245858,1.306751453,1.306982534,2.54548562,2.543733974,2.545941385,2.546929544,2.546429451
2.26E-13,1.666666667,5.69E-13,5.64E-13,4.54E-13,0,0,0,0,0
2.26E-13,0,1.37E-13,0,1.10E-13,0,0,0,0,0
1.90E-13,0,0,0,0,0,0,0,0,0
0,3.027599827,0,0,0,0,0,0,0,0
0.079910756,0.912894159,0.079909414,0.079889088,0.079900811,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
3.66656045,7.324935456,3.666695162,3.665815782,3.687255314,0,0,0,0,0
1.299599255,6.976265557,1.29977329,1.299431511,1.302972393,0,0,0,0,0
0.182469592,0.574670927,0.182373225,0.182325738,0.179863241,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0.008522292,0,0,0,0,0,0,0,0
0,0.074415145,7.80E-16,0,5.04E-15,0,0,0,0,0
0,0.123402894,0,0,0,0,0,0,0,0
0,0.069116225,0,0,0,0,0,0,0,0
0,0.030587436,0,2.48E-15,0,0,0,0,0,0
0,0.031587269,0,0,1.52E-15,0,0,0,0,0
1.884670155,0.210968104,1.884876645,1.884429518,1.884256166,0,0,0,0,0
0.90330807,1.538849875,0.903214426,0.903076356,0.902369927,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,6.10E-15,0,0,0,0,0
0,2.171986238,0,0,0,0,0,0,0,0
0.008670606,0,0.008674649,0.008676099,0.008707485,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0.001474643,0,0.001476414,0.001476571,0.001482034,0,0,0,0,0
0.001389492,0.001316552,0.001390691,0.001390517,0.001391389,0,0,0,0,0
0.003216629,5.7086E-05,0.003215319,0.003217119,0.003215144,0,0,0,0,0
0.002336291,0,0.002334345,0.002337104,0.002333449,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
7.30E-16,0.005059642,0,0,0,0,0,0,0,0
0,0.011159344,0,0,3.71E-16,0,0,0,0,0
9.76E-16,0.020476439,0,0,0,0,0,0,0,0
7.38E-16,0.004821373,0,0,0,0,0,0,0,0
2.86E-16,0.004234109,2.69E-16,0,0,0,0,0,0,0
6.47E-16,0.005921679,0,0,0,0,0,0,0,0
0.15759503,0.369762365,0.157465026,0.157518173,0.157071909,0,0,0,0,0
0.513602997,0,0.513677092,0.513528925,0.51379051,2.524571114,2.522976358,2.524823088,2.525078748,2.525914781
0,0,0,0,0,2.533131572,2.53073821,2.533332699,2.533675626,2.534426572
0,0,0,0,0,2.540236864,2.537685092,2.540413293,2.540810016,2.541513991
1.773937022,0.096899771,1.773965801,1.774012481,1.774078416,2.545263781,2.542588891,2.545416881,2.545859283,2.546527165
0,0,0,0,0,2.536867883,2.534421919,2.537014415,2.537423653,2.538026234
0.009899283,0.007223783,0.009894996,0.009888714,0.009871052,2.530672409,2.528691385,2.530836447,2.531151642,2.531711848
0.046529909,0.047130098,0.046532209,0.046542051,0.04655592,0.762332157,0.762131974,0.762374524,0.762444665,0.762626902
0.425403358,0.39662716,0.425403674,0.425416657,0.425452308,0.766620972,0.76704836,0.766623891,0.766682257,0.76684897
0.111657162,0.168673073,0.111655137,0.11169217,0.11177301,0.76462387,0.765108101,0.764639935,0.764677649,0.764840929
0.343712861,0.335783664,0.343756122,0.343779009,0.343990492,0.758807957,0.759185218,0.758902915,0.758850296,0.75905787
3.176972642,2.581249268,3.177060083,3.176939186,3.177007828,0.754616812,0.755120796,0.754888359,0.754613217,0.755018007
2.708370926,0.29546097,2.70824788,2.708587884,2.707503547,0.754335296,0.755193419,0.754689401,0.754269316,0.754589823
0,6.127991014,0,0,0,0.752604626,0.753635622,0.753053562,0.752522416,0.752719411
0,6.10009552,0,0,0,0.750884096,0.75190519,0.751520505,0.751048587,0.750940085
5,1.692071074,5,5,5,0.750427863,0.751315705,0.750835117,0.750614631,0.750468443
0,3.109896171,0,0,0,0.757911356,0.758651515,0.758133334,0.757959442,0.757986934
0,0,0,0,0,0.760999892,0.761211874,0.761139383,0.761114746,0.761190643
1.994236823,1.824648537,1.994430659,1.9944134,1.99432158,0.760124793,0.760098406,0.76029994,0.760293854,0.760370393
0.214133817,0.151843554,0.213956224,0.213955084,0.21388604,2.523138986,2.522079094,2.523755979,2.52372942,2.523912048
0,0,0,0,0,2.523010823,2.522074757,2.523584889,2.523570603,2.523718519
0,0,0,0,0,2.522946113,2.522025888,2.523478248,2.523485468,2.523609103
0,0,0,0,0,2.529985437,2.528723315,2.530474612,2.530551928,2.530658775
0.12745759,0.127578751,0.127463415,0.127470355,0.12747367,2.53518652,2.533647305,2.535625833,2.535774405,2.535866927
1.674932948,1.666666667,1.674926401,1.674916824,1.674894295,2.540550754,2.539148323,2.540969469,2.541130594,2.54121255
2.65794726,2.676474628,2.657657669,2.657549985,2.657511244,2.542181541,2.540783169,2.542578702,2.542764784,2.542835844
0.403029955,0.452481043,0.403056656,0.403044753,0.403038902,2.54150624,2.540168323,2.541877372,2.542077002,2.542138202
1.09773629,0.941612803,1.097719784,1.097757202,1.09770912,2.538822431,2.537595401,2.539168121,2.539366969,2.53941976
0.841847978,1.772402427,0.841825257,0.84186334,0.841810211,2.540097107,2.538869591,2.540409505,2.54062186,2.540669033
0.813334712,0.583928011,0.813395259,0.813302243,0.813274958,2.537411831,2.536070641,2.537685271,2.53792181,2.53796043
0.535253965,0.501246674,0.535323954,0.535303571,0.535313251,2.538735263,2.537422545,2.539005612,2.539222295,2.539260749
0.025565679,0.016268242,0.025583451,0.025583249,0.02558751,0.762106268,0.762095992,0.762202405,0.762218955,0.762239445
2.041438521,1.56017457,2.041561801,2.041435651,2.042336486,0.765106317,0.765614963,0.765209695,0.765166837,0.765258523
0.894280511,0.790993745,0.89432204,0.894261993,0.894283595,0.765074502,0.765693881,0.765217716,0.765111724,0.765669229
1.066404119,0.908473198,1.06644315,1.066408638,1.066366512,0.769340569,0.770238374,0.769536171,0.769329204,0.769824699
0.980872686,0.768982178,0.980830643,0.980874871,0.98078317,0.76788781,0.768704231,0.768176824,0.767862492,0.768297708
0,0,0,0,0,0.766770526,0.76764108,0.766995884,0.766750464,0.766987264
0.36887481,0.583542403,0.368962699,0.368850056,0.368973759,0.767271111,0.768186115,0.767406978,0.76726107,0.767426667
2.886862922,1.98982215,2.887363941,2.887363709,2.887158871,0.765483169,0.766078831,0.76561027,0.765528166,0.765680947
0.498875389,0.401794015,0.498933772,0.498877635,0.498927097,0.76314088,0.763600475,0.763353964,0.763289768,0.763332268
1.690277915,1.502754251,1.690242646,1.690335916,1.690342485,0.767766442,0.768651318,0.767905822,0.767827499,0.76792218
2.523134608,4.717993136,2.523201065,2.523290602,2.52338887,0.766142264,0.766582846,0.766226437,0.766240745,0.766383144
