S1 OFFICE BACK:Zone Infiltration Hybrid Model Air Change Rate [ach](Hourly),S1 OFFICE CORE:Zone Infiltration Hybrid Model Air Change Rate [ach](Hourly),S1 OFFICE FRONT:Zone Infiltration Hybrid Model Air Change Rate [ach](Hourly),S1 OFFICE LEFT:Zone Infiltration Hybrid Model Air Change Rate [ach](Hourly),S1 OFFICE RIGHT:Zone Infiltration Hybrid Model Air Change Rate [ach](Hourly),S1 OFFICE BACK:Zone Infiltration Air Change Rate [ach](Hourly),S1 OFFICE CORE:Zone Infiltration Air Change Rate [ach](Hourly),S1 OFFICE FRONT:Zone Infiltration Air Change Rate [ach](Hourly),S1 OFFICE LEFT:Zone Infiltration Air Change Rate [ach](Hourly),S1 OFFICE RIGHT:Zone Infiltration Air Change Rate [ach](Hourly)
2.905677101,2.325059766,2.906241632,2.908183052,2.905660346,0.758501417,0.759439082,0.76016905,0.761162642,0.759178107
2.662974112,3.089011007,2.663256537,2.664219059,2.663055477,0.753783533,0.754163696,0.75510813,0.756719881,0.754513185
0,0,0,0,0,0.752134006,0.751992575,0.753374614,0.754749365,0.752944259
0,0,0,0,0,2.504527485,2.502792725,2.507938153,2.51047124,2.506966078
0,0,0,0,0,2.50408499,2.502096588,2.507381549,2.508696536,2.506585822
0,0,0,0,0,2.516008867,2.513994377,2.519302018,2.520239267,2.518565763
0,0,0,0,0,2.523119625,2.520710142,2.526334683,2.527361118,2.525676167
2.942839792,1.559988338,2.942874577,2.942613323,2.943069563,2.527789275,2.525159447,2.530888503,2.532041948,2.530301098
0.436171309,0.292083471,0.435534489,0.43517726,0.43569531,2.536704003,2.534327746,2.539745447,2.540968945,2.539162183
1.666666667,3.333333333,1.666666667,1.666666667,1.666666667,2.536539615,2.534178052,2.539441719,2.540708326,2.538906685
0,1.922991386,0,0,0,2.536052104,2.533723412,2.538817358,2.540091237,2.538326263
0,0,0,0,0,2.539306854,2.53686046,2.54193692,2.543233388,2.541514589
1.520814797,1.335005894,1.520347344,1.519889867,1.520566531,2.536646949,2.534211382,2.539133682,2.540408513,2.538757975
3.492586002,2.082275761,3.491923739,3.491366845,3.492236954,2.529444659,2.527001926,2.531725442,2.532933916,2.531407878
0,0.167915062,0,0,0,2.527636058,2.52529488,2.529760291,2.530897399,2.529579519
2.612820167,1.6772858,2.613064837,2.6129851,2.614199288,0.758460965,0.758022082,0.75915597,0.759474622,0.759378195
3.777760077,2.250501938,3.778195163,3.778069189,3.778928349,0.758466422,0.758558558,0.759138894,0.759347987,0.760769978
2.172084006,1.503449715,2.172983442,2.17293454,2.173994513,0.758873088,0.759229561,0.759545689,0.759637155,0.760906723
3.651135955,2.303655784,3.653916746,3.651546163,3.654297473,0.757744288,0.758222624,0.758754799,0.758450587,0.760116598
8.516932439,3.476570866,8.524038065,8.518641128,8.522749393,0.756712987,0.757416685,0.758287561,0.757342531,0.758852876
0.194067234,0.196918492,0.194122741,0.19408777,0.194124635,0.75891449,0.759902244,0.760855193,0.759480398,0.760322382
3.266809689,2.235675091,3.267532877,3.267116241,3.267329833,0.760945275,0.76195002,0.762671253,0.761494815,0.761953928
4.833335118,4.371247606,4.834678719,4.834150848,4.834443174,0.761874154,0.762559152,0.763335139,0.76255341,0.762827922
6.741692007,2.679912608,6.745796041,6.744123428,6.745952432,0.760281292,0.760629501,0.761431582,0.76100692,0.761245204
1.666666667,4.371951477,1.666666667,1.666666667,1.666666667,0.760112806,0.76048224,0.761118798,0.760778864,0.761091312
0,1.537568503,0,0,0,0.757287645,0.757314412,0.758315425,0.757995461,0.758412742
8.391225588,3.904945498,8.389537807,8.390566829,8.388998516,0.758367907,0.758015326,0.759393038,0.75911898,0.759580411
0.495545958,0.42512053,0.493848003,0.494395181,0.493321021,2.524827944,2.522550334,2.527656667,2.52705971,2.528365344
0,0,0,0,0,2.525336967,2.522959863,2.527978919,2.52746541,2.52869721
0.250996813,0.143635699,0.250525487,0.25070164,0.250338729,2.532386319,2.530096039,2.534921751,2.534427531,2.535612457
0,0,0,0,0,2.52778394,2.525424219,2.530211933,2.529746717,2.530881658
0.41182203,0.42126668,0.411714688,0.41179282,0.411650319,2.525242569,2.522944986,2.52755259,2.527114905,2.528201797
0.006331917,0.002911136,0.006309417,0.006305509,0.006310028,2.52845912,2.526673916,2.530709231,2.530241329,2.531310885
3.333333333,1.666666667,3.333333333,3.333333333,3.333333333,2.527381351,2.525688146,2.529522186,2.529086824,2.530111585
0,0,0,0,0,2.526417368,2.524747489,2.528460002,2.528050444,2.529033952
0.429408748,0.268636517,0.429150766,0.429083517,0.42911208,2.527246498,2.525548851,2.529188266,2.528817536,2.529764001
0.002209349,0,0.002306785,0.002294663,0.002338362,2.526720814,2.525027018,2.528549363,2.528226303,2.529132309
1.751029952,1.813249855,1.750509562,1.750757818,1.750352977,2.518827618,2.516900744,2.520510708,2.520262849,2.521103743
0,0,0,0,0,2.518826927,2.516968694,2.520389402,2.520143559,2.521051346
2.364843243,2.217950607,2.364935435,2.364988586,2.364490236,0.756151515,0.755830388,0.75667245,0.756541031,0.756907242
5.492611341,2.71847269,5.490848028,5.491518478,5.490372501,0.761739608,0.762010784,0.762218017,0.762049054,0.76235948
2.198673175,1.402857081,2.198658746,2.198604448,2.198719319,0.763044671,0.763387155,0.763549917,0.763354774,0.763676738
4.923400313,4.228294397,4.92350492,4.923422505,4.923451725,0.759058546,0.75933863,0.759598664,0.759321818,0.759699972
0,1.666666667,0,0,0,0.756458279,0.756792519,0.757082859,0.756687189,0.757079645
0.179794364,4.056437542,0.179634708,0.179790975,0.179529885,0.755579692,0.756024356,0.756287731,0.755775249,0.756129492
0,1.666666667,0,0,0,0.760305841,0.761114684,0.761046603,0.760479169,0.760781156
0,0,0,0,0,0.761240186,0.76189615,0.761968707,0.761468426,0.761655457
0,6.666666667,0,0,0,0.758081184,0.758496273,0.758827675,0.758496828,0.758458415
0,1.666666667,0,0,0,0.755629348,0.756342435,0.756488202,0.756967153,0.755976295
0,0,0,0,0,0.75159346,0.752011954,0.752230866,0.753361064,0.751909103
2.223775887,1.921585659,2.22308626,2.221978536,2.223318534,0.750956408,0.750880405,0.751485885,0.752589138,0.751324161
0.059038278,0,0.058825686,0.058582071,0.058845622,2.499999156,2.498350272,2.501381927,2.503099699,2.501251271
0,0,0,0,0,2.514841697,2.512456095,2.516172005,2.517261461,2.516266547
0.308834434,0.250075821,0.308802151,0.308622283,0.308840051,2.53324139,2.530291981,2.534555306,2.535645564,2.534780067
0.004974468,0,0.004921011,0.004856521,0.004908355,2.540173979,2.53712177,2.541473224,2.542610456,2.54170944
0.391872594,0.401326777,0.391848554,0.391695595,0.391864363,2.536109735,2.533225648,2.537369121,2.538522033,2.537574431
3.408576906,1.792733247,3.408458616,3.408416716,3.408433199,2.536484974,2.534023463,2.537715485,2.538892178,2.537881019
4.968962747,2.895261565,4.968051535,4.969115967,4.968127729,2.533068101,2.530572753,2.534226368,2.535445072,2.534429284
1.719279407,1.255635968,1.706989157,1.725618108,1.706937151,2.535214577,2.532692214,2.536329037,2.537549386,2.536546825
0,0,0,0,0,2.532477146,2.530053415,2.533538425,2.534738117,2.533761056
0.794019784,1.160121896,0.794043066,0.79392128,0.794116711,2.532566746,2.53014089,2.533568886,2.534763016,2.53381417
1.666666667,1.666666667,1.666666667,1.666666667,1.666666667,2.527031691,2.524463378,2.527955425,2.529113798,2.52822811
1.666666667,1.679463398,1.666666667,1.666666667,1.666666667,2.514611911,2.512336686,2.515497019,2.516550185,2.515712131
1.810464247,4.109595072,1.810094057,1.809100861,1.810184422,0.753636063,0.753256688,0.753937638,0.754229606,0.753965922
3.895209394,0.884412289,3.893616639,3.893257151,3.893232654,0.754331966,0.754407473,0.75461486,0.754823067,0.754629662
6.960483616,2.246671541,6.958245354,6.95881329,6.957239629,0.754360193,0.754690479,0.75470716,0.754813819,0.754740769
1.666666667,4.700031269,1.666666667,1.666666667,1.666666667,0.751630306,0.752016112,0.752144368,0.752051216,0.752337717
0,0,0,0,0,0.749171988,0.74969611,0.74985235,0.749541646,0.749794444
0,2.265688221,0,0,0,0.752413658,0.753105975,0.753000215,0.752754084,0.752787092
0,2.965125806,0,0,0,0.755512218,0.756159434,0.756020864,0.755845987,0.755785991
0,0,0,0,0,0.753699999,0.754102605,0.754534543,0.754166661,0.753948967
0,0,0,0,0,0.756590199,0.757234808,0.757322328,0.757179951,0.756819525
0,0,0,0,0,0.752845516,0.753447369,0.753555724,0.753874286,0.753060674
0,0,0,0,0,0.746276662,0.746472895,0.746782325,0.747091292,0.74650387
1.50761771,1.21647965,1.507119929,1.507012736,1.507257269,0.746707886,0.746464047,0.747171186,0.747369934,0.747016786
0.866492745,0.808821308,0.865927176,0.865673729,0.866082412,2.490549026,2.489293467,2.491792732,2.492273166,2.491506331
0.110426564,0.068462318,0.110242253,0.110163341,0.110282003,2.493152591,2.491862903,2.494329765,2.494765008,2.494116454
0,0,0,0,0,2.499075791,2.497786281,2.500226022,2.500649598,2.500028178
0,0,0,0,0,2.498726359,2.49725868,2.499841637,2.500288337,2.499667959
1.882695146,1.949441435,1.882169143,1.881739046,1.882254582,2.500102344,2.498500275,2.501173582,2.501649181,2.501031705
0,0,0,0,0,2.504820613,2.503707803,2.505874544,2.506308568,2.505690822
1.666666667,1.666666667,1.666666667,1.666666667,1.666666667,2.51004062,2.509034424,2.511034052,2.511486807,2.510881052
0.429255649,0,0.429334434,0.429321077,0.429232682,2.509461845,2.508332495,2.510394703,2.510874793,2.51028935
0,0,0,0,0,2.50859322,2.507474975,2.509494903,2.50995371,2.509392873
1.684049519,1.675612538,1.684104398,1.684133201,1.684101545,2.507739979,2.506713772,2.508606587,2.509035909,2.508498504
0.043165084,0.028046318,0.043181617,0.043193244,0.043181767,2.497417615,2.496004497,2.498225538,2.49868662,2.498180537
0,0,0,0,0,2.498564484,2.497187315,2.499317235,2.499754244,2.499302579
0.037930481,0.059774123,0.03794828,0.037949655,0.037948292,0.749009339,0.748710045,0.749276501,0.749395257,0.749265574
0,0,0,0,0,0.746482755,0.746590791,0.746747127,0.746791248,0.746738661
0,0,0,0,0,0.745829716,0.746122852,0.746182194,0.74611074,0.746455201
0,0,0,0,0,0.745659329,0.746112272,0.746287301,0.745892594,0.746964368
0,0,0,0,0,0.74714069,0.747847123,0.748314859,0.747310155,0.748529971
0,0,0,0,0,0.748213133,0.74906283,0.749869501,0.748349151,0.749040461
0,2.724393388,0,0,0,0.751066503,0.752127341,0.753052814,0.751190775,0.751520889
0,3.333333333,0,0,0,0.751177385,0.752144394,0.75306569,0.751597492,0.751559941
1.666666667,4.044029296,1.666666667,1.666666667,1.666666667,0.752499184,0.75313374,0.754151735,0.753590457,0.752889195
1.666666667,9.299865988,1.666666667,1.666666667,1.666666667,0.749761282,0.750219299,0.751021769,0.75116322,0.750163497
0,1.666666667,0,0,0,0.750352222,0.750491214,0.751402457,0.752101638,0.750825271
0,0,0,0,0,0.748504341,0.748243989,0.749492296,0.750222129,0.749040474
0.519489866,0.615691939,0.519336392,0.519487392,0.519444072,2.495618503,2.493984171,2.498285058,2.499484458,2.497226974
0.069597079,0.671930573,0.068317214,0.068304388,0.0687468,2.49995318,2.497781226,2.502555315,2.502889266,2.501718051
0.00169405,0,0.001687941,0.001683704,0.001698163,2.510054995,2.507782201,2.512630699,2.5128037,2.511878099
0,0,0,0,0,2.512682339,2.510078592,2.515190676,2.51546731,2.514523913
3.939976851,4.152502344,3.9401345,3.939983145,3.940287267,2.512364529,2.50941991,2.514763634,2.51516682,2.514188465
0.000912786,0.004541181,0.000913519,0.00091473,0.000912724,2.524166763,2.52149999,2.526531022,2.526992045,2.525956131
0,0.021765678,0,0,0,0,0,0,0,0
0,0.017274263,0,5.78E-16,0,0,0,0,0,0
0,0.007774133,7.57E-16,1.26E-15,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0.120356583,0.129494905,0.120350185,0.120335293,0.120375634,0,0,0,0,0
0.00500037,0.011828503,0.00499388,0.004989141,0.00502647,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0.001644949,0,0,0,0,0,0,0,0
3.93E-16,0.015423138,7.85E-16,0,0,0,0,0,0,0
4.02E-16,0.022798632,8.25E-16,0,0,0,0,0,0,0
4.27E-16,0.005934761,8.54E-16,0,0,0,0,0,0,0
0,0.004084987,4.27E-16,0,0,0,0,0,0,0
4.27E-16,0.004754851,4.27E-16,0,0,0,0,0,0,0
1.161867621,0.845249048,1.160723976,1.161037468,1.160796753,0,0,0,0,0
0.407393262,0.333681308,0.406959099,0.407072882,0.407000085,0,0,0,0,0
0,0.003671757,1.22E-15,0,0,0,0,0,0,0
7.79E-16,0.003538768,3.90E-16,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0.004238327,0,0.00424566,0.004243633,0.004243881,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
4.14062E-05,0,4.33832E-05,4.22764E-05,4.22556E-05,0,0,0,0,0
0.007175269,0.008506165,0.00718808,0.00717756,0.007174533,0,0,0,0,0
0.007366488,0.003361871,0.007356266,0.007369923,0.007361741,0,0,0,0,0
0.000772308,0,0.000758408,0.000772443,0.000770091,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
3.70E-16,0.008229437,0,0,2.95E-16,0,0,0,0,0
0,0.009834899,0,0,3.41E-16,0,0,0,0,0
0,0.01674895,0,3.68E-16,0,0,0,0,0,0
0,0.002924158,0,0,4.62E-16,0,0,0,0,0
0,0.004675205,0,0,9.81E-16,0,0,0,0,0
0,0.005576372,6.27E-16,0,1.00E-15,0,0,0,0,0
0.370848814,0.597662689,0.36973809,0.370123483,0.370207214,0,0,0,0,0
2.170670363,1.965223432,2.168433133,2.168922089,2.169261072,2.518458092,2.516171684,2.520651557,2.520167143,2.519875151
0.894157594,1.680980352,0.891023208,0.890882914,0.890024966,2.526654469,2.523771792,2.528601322,2.528247617,2.527981302
0.614844194,3.373805878,0.618156147,0.615394598,0.618023221,2.526136517,2.523341667,2.527942081,2.527633092,2.527381804
0.017367514,0.007382015,0.017440119,0.017435831,0.017428326,2.528368555,2.525625709,2.530058027,2.529811065,2.529569796
0.00995196,0.002133829,0.009966517,0.00996214,0.009962691,2.519130663,2.516155943,2.520658005,2.520514957,2.520290073
0,0,0,0,0,2.520095465,2.517309287,2.521499039,2.521370574,2.521287943
0.915494811,1.520917506,0.914886556,0.914963945,0.914949068,0.756375982,0.755742116,0.756826703,0.756739432,0.757010784
0,7.918654172,0,0,0,0.755730916,0.755638696,0.756164221,0.756020852,0.756334747
5,3.542385557,5,5,5,0.754655469,0.754716545,0.755136186,0.754892828,0.755675658
0,10,0,0,0,0.755604519,0.75589285,0.756265283,0.755797269,0.756678447
0,3.333333333,0,0,0,0.755215669,0.755602992,0.756011267,0.755382402,0.756020604
0.062484003,8.437360914,0.062446832,0.062475875,0.062387907,0.750642872,0.751116434,0.751973083,0.750769172,0.75131035
0,9.693207404,0,0,0,0.757373244,0.758233228,0.758683804,0.757462759,0.757786346
3.333333333,7.777601648,3.333333333,3.333333333,3.333333333,0.758538434,0.75921125,0.760074462,0.758920923,0.758896525
10,4.521507713,10,10,10,0.761426164,0.762194147,0.762967658,0.762632341,0.761765099
3.333333333,8.465981349,3.333333333,3.333333333,3.333333333,0.76137964,0.762277926,0.762643797,0.763831802,0.761684392
1.666666667,2.489939476,1.666666667,1.666666667,1.666666667,0.754043091,0.754487224,0.754947164,0.75725915,0.754347307
0.33676188,0,0.336939736,0.338302521,0.33677365,0.751217297,0.751119426,0.752017224,0.754204352,0.751571529
0,0,0,0,0,2.502015061,2.500146233,2.504188784,2.508915941,2.503171158
2.134218225,2.044075833,2.134242385,2.134202537,2.13430589,2.507180923,2.504724461,2.509379788,2.511708663,2.508604349
1.743628282,0.077749624,1.743618576,1.743581944,1.743621298,2.512432908,2.510036883,2.514686735,2.51639323,2.513964079
0,0,0,0,0,2.51857513,2.516036204,2.520812007,2.5225424,2.520129522
0.321088283,0.328764478,0.320960839,0.320732476,0.321031509,2.523080586,2.520315597,2.525240011,2.527092876,2.524617968
0.606484875,0.493657595,0.605832414,0.604990293,0.606081307,2.530596595,2.528281631,2.532708131,2.534626486,2.532057745
1.666666667,3.333333333,1.666666667,1.666666667,1.666666667,2.537164707,2.534594195,2.539194377,2.541217646,2.538632119
1.666666667,1.232709443,1.666666667,1.666666667,1.666666667,2.539655612,2.536850791,2.541585962,2.543655968,2.541113056
0,0,0,0,0,2.537771518,2.535044573,2.539603194,2.541636147,2.539174474
0.011502295,0,0.011560436,0.011634845,0.011554186,2.53764018,2.535031934,2.539374636,2.541358789,2.538983989
0.349141235,0.322483845,0.349061058,0.348884152,0.349103314,2.533083962,2.530252546,2.534669297,2.536587648,2.534377937
0,0,0,0,0,2.535492131,2.532651955,2.536950969,2.538806463,2.536926104
1.677082168,0,1.677380783,1.677779401,1.677535763,0.758434098,0.757848992,0.758901036,0.759441401,0.75959131
3.447264278,2.120803737,3.447395491,3.447300094,3.449235152,0.758489955,0.758536591,0.758971807,0.759373554,0.760961296
1.155928332,0.91206402,1.1563958,1.157130594,1.157907924,0.75554791,0.755898136,0.756051463,0.756295823,0.758885417
4.650639841,2.421685232,4.654812666,4.651298791,4.655659131,0.753827207,0.754543291,0.754788054,0.754490803,0.757064691
3.333333333,5.882874387,3.333333333,3.333333333,3.333333333,0.753371633,0.754417368,0.755000919,0.753951784,0.75599989
6.548356407,1.400009787,6.55974504,6.550563865,6.554466024,0.753938431,0.755248131,0.756160961,0.754440873,0.755569618
6.699558846,3.600919525,6.708554436,6.701923636,6.702391609,0.758665719,0.76042009,0.761171362,0.759111818,0.759799223
4.336483441,5.477628395,4.342432751,4.340440876,4.337968645,0.758815613,0.760438835,0.76131522,0.759625173,0.759855981
3.829220172,2.847477078,3.832466795,3.833610398,3.830352453,0.758337679,0.759698965,0.760568239,0.760125377,0.759355581
7.300816885,4.766084158,7.306071722,7.315890852,7.303037916,0.75597914,0.757152484,0.757749575,0.758611158,0.756995927
6.132206828,2.921164865,6.15642533,6.178914655,6.149956771,0.753275089,0.753876629,0.754676485,0.756363742,0.754372113
0,1.594317353,0,0,0,0.751003605,0.751157865,0.752348028,0.754025604,0.7521954
0,0,0,0,0,2.500816406,2.499883813,2.504592792,2.507533628,2.504359679
0,0,0,0,0,2.507605251,2.506002378,2.511372118,2.512636051,2.511304959
1.278612113,1.173805369,1.27634434,1.275746025,1.276633811,2.515660423,2.513939229,2.519438702,2.520333944,2.51937358
0.15182733,0.021015004,0.150140844,0.149669545,0.150251034,2.521539911,2.519618414,2.525244871,2.52618006,2.525171389
1.666666667,1.666666667,1.666666667,1.666666667,1.666666667,2.519787147,2.517694984,2.523369586,2.524409369,2.523309193
3.333333333,3.333333333,3.333333333,3.333333333,3.333333333,2.525865343,2.524117558,2.529420057,2.530512591,2.529315236
1.148961901,1.201640168,1.145999863,1.145008219,1.14611088,2.535391486,2.533455415,2.538841421,2.540025968,2.538789763
0.804826469,0.703894913,0.804626569,0.804608007,0.804734735,2.536754078,2.534564831,2.540055326,2.541298832,2.540064481
0,0,0,0,0,2.538131524,2.535887566,2.541288473,2.542540926,2.541327914
0,0,0,0,0,2.542027704,2.539492533,2.545052519,2.546336938,2.545151121
0.026081571,0.019078785,0.026165453,0.026201817,0.02617129,2.538526561,2.535722771,2.541313828,2.542589073,2.541484368
1.946906321,1.220856606,1.949910801,1.95021248,1.957355526,2.540747487,2.538003507,2.54335823,2.544588836,2.543700618
0,0,0,0,0,0.758544189,0.758015908,0.759391178,0.759720784,0.75996366
2.86916275,1.441662005,2.869451926,2.870054566,2.865614831,0.756192632,0.75633901,0.757011372,0.757199353,0.759125365
3.795708531,1.9131378,3.796030746,3.798048623,3.79496234,0.752514129,0.753102831,0.75335654,0.753354944,0.756343592
0,6.254777171,0,0,0,0.750618853,0.75164796,0.75191046,0.751390651,0.754214499
0,3.333333333,0,0,0,0.75250514,0.753849268,0.754305267,0.753175764,0.755284882
2.415664736,2.027585427,2.432388093,2.419996037,2.428522092,0.755962488,0.757401524,0.758001929,0.75657551,0.757802881
4.626990667,3.099246873,4.636666428,4.629876912,4.62961017,0.752690635,0.754180142,0.755262301,0.753258749,0.754144717
4.032267675,2.752023057,4.038766439,4.03728268,4.03409553,0.755818582,0.757559453,0.758524455,0.756713609,0.757160514
1.985457205,1.447482141,1.986525906,1.986581795,1.986102293,0.757066196,0.758655533,0.759492378,0.758941071,0.758341097
6.948979102,4.176111843,6.954990991,6.965476703,6.952483306,0.756353206,0.757662241,0.7582857,0.759126593,0.757611095
2.25779595,1.218962553,2.262951619,2.268051411,2.261896781,0.75293053,0.753602586,0.754485395,0.75612551,0.75427593
0.505131795,0.355449714,0.50198616,0.499981471,0.502034134,0.750226065,0.750423957,0.751719556,0.753475711,0.751662635
0.632463124,0.626821012,0.630424099,0.629759962,0.630551638,2.50001067,2.499174532,2.504206521,2.507332098,2.504231335
0,0,0,0,0,2.503321639,2.501839754,2.507472291,2.508757993,2.507640559
0,0,0,0,0,2.510969939,2.50929514,2.515117468,2.516039532,2.51529053
0,0,0,0,0,2.515063642,2.513367769,2.519092614,2.520014791,2.519202341
2.150114489,3.346024825,2.150435797,2.150151459,2.150673488,2.517554666,2.51587664,2.521466978,2.522476865,2.521541711
0.707505831,0.714172003,0.70709619,0.706919568,0.707147755,2.524835715,2.523363263,2.528717134,2.529823665,2.528766025
1.666666667,2.944853518,1.666666667,1.666666667,1.666666667,2.525572133,2.523895391,2.529322821,2.530507247,2.529396798
0.235585294,0.273905425,0.235651985,0.235669342,0.235723988,2.525052346,2.523241193,2.528652722,2.529868805,2.528745741
0.735935798,0.376892177,0.73548165,0.735202599,0.735340586,2.536537103,2.534313927,2.540016821,2.541320241,2.540191349
0.021273004,0.005017582,0.021399564,0.02145911,0.02140928,2.547285913,2.544464335,2.55062161,2.552031326,2.550912253
0.455947186,0.398407993,0.455556362,0.455348596,0.45557021,2.538289721,2.535364539,2.541357191,2.542718897,2.541671674
0.274544315,0.554979327,0.274299059,0.274114492,0.274324656,2.535000888,2.532355736,2.537895298,2.539163426,2.538228853
10,0,10,10,10,0.756267062,0.755756768,0.757217132,0.757566843,0.757366647
0,0.010495981,0,0,0,0.757154032,0.757168105,0.758095499,0.758358519,0.758156679
2.658579498,2.172305558,2.658658708,2.658647057,2.658546379,0.757031739,0.757366445,0.757925605,0.758095833,0.75793103
3.333333333,5.025119513,3.333333333,3.333333333,3.333333333,0.751850921,0.75225978,0.752806242,0.752835754,0.752762743
0,4.339091494,0,0,0,0.74688813,0.747418812,0.747987099,0.747817706,0.747796916
0,0.406971021,0,0,0,0.744832591,0.745549085,0.746521853,0.745694338,0.74574464
4.00456591,3.252823578,4.006342004,4.005507753,4.005229749,0.749576271,0.750805077,0.751526929,0.750376616,0.750250643
7.720188942,4.026179068,7.723840842,7.723562525,7.721264763,0.749818236,0.750778856,0.751653535,0.750813046,0.750421237
6.666666667,5.122818416,6.666666667,6.666666667,6.666666667,0.750923241,0.751831949,0.752922797,0.752767037,0.751486031
0,9.961999384,0,0,0,0.750522818,0.751350482,0.752063458,0.752469133,0.751034718
0,0,0,0,0,0.748605002,0.748884747,0.749790099,0.749990392,0.749152477
3.224084336,3.144403581,3.220130296,3.220408616,3.222486089,0.74707252,0.746904301,0.748217783,0.748291801,0.747728058
0.20708356,0.146623454,0.206150263,0.20608878,0.206558357,2.487652926,2.486402575,2.490815095,2.491081931,2.489618642
0,0,0,0,0,2.493594444,2.492092935,2.496636048,2.496871292,2.495557213
0,0,0,0,0,2.502276823,2.500802487,2.505247599,2.505488921,2.504202588
0,0,0,0,0,2.501789826,2.500212353,2.504671886,2.504951943,2.50367356
0.343544386,0.354943567,0.343313768,0.343281477,0.343452749,2.502292267,2.50062367,2.505073258,2.505372277,2.504107786
0.526463741,0.605447183,0.526278323,0.526339396,0.526601466,2.510831095,2.509479508,2.513577829,2.513871385,2.512588833
0,0,0,0,0,2.520207035,2.518584149,2.522880246,2.523266245,2.52198235
0.403266866,0.387181726,0.40385795,0.404000041,0.403776459,2.519061966,2.516957336,2.521598589,2.52210661,2.52085069
0,0.057788459,0,0,0,2.525380347,2.522855304,2.527758349,2.528361925,2.527159003
0,0,0,0,0,2.53269337,2.530054743,2.534968031,2.535612467,2.534454238
1.658027406,2.281723295,1.658103372,1.658085166,1.658844044,2.532035946,2.52898171,2.534142861,2.534839947,2.533761851
0,0.013917634,0,0,0,2.532346845,2.529326852,2.534315963,2.534997595,2.534222067
0.838745508,1.912540458,0.838289579,0.83803952,0.839566648,0.755119959,0.754482043,0.755758022,0.755908091,0.756557656
0,3.333333333,0,0,0,0.751152136,0.751166674,0.751794244,0.751804944,0.754021234
6.451011075,4.793811804,6.455768445,6.452969024,6.465174327,0.749723129,0.750288913,0.750449203,0.7502499,0.752948693
1.148955196,0.956124067,1.148874204,1.148821191,1.148119937,0.750223392,0.751076646,0.75128419,0.750668772,0.752921827
1.493783856,1.119270798,1.493443961,1.493659162,1.493135185,0.751720175,0.752659839,0.753125255,0.752096931,0.753716148
0,0,0,0,0,0.751016529,0.752086765,0.752956854,0.751341126,0.752460071
0.699995966,0.888076145,0.70259098,0.700137939,0.702291458,0.754471906,0.755955244,0.756856453,0.754744622,0.755543948
5.532366664,3.391662492,5.534532383,5.536081906,5.532294025,0.756909409,0.758465457,0.759332336,0.757526484,0.757905153
9.54024074,4.403070708,9.552794254,9.558418289,9.546048713,0.7526394,0.753661274,0.754673115,0.753906569,0.753604879
3.688926192,2.499426182,3.692912662,3.696012641,3.690917082,0.754042399,0.754822191,0.75569725,0.756086382,0.755040687
1.197580839,1.134831178,1.196156293,1.19622624,1.196347673,0.752797083,0.753098003,0.754167367,0.754929886,0.753889987
4.406731645,1.666666667,4.404363078,4.40458892,4.404412679,0.749457553,0.749317201,0.750768375,0.751404887,0.750651731
1.604708655,2.201499207,1.603387736,1.603404067,1.603554645,2.495956734,2.494537494,2.499584253,2.500558498,2.499466286
0,0,0,0,0,2.502858201,2.500774469,2.506424267,2.506519789,2.506460688
2.315600477,0.557940045,2.313429964,2.313386832,2.313467474,2.513290311,2.511035687,2.516827225,2.516814323,2.516875915
0,0,0,0,0,2.515570521,2.513220328,2.519024029,2.519074596,2.519048365
0.702835383,0.718365916,0.702198376,0.702093526,0.702212473,2.517437666,2.514985838,2.520780017,2.520925657,2.520798956
0.000236507,0,0.000235782,0.000235741,0.000235593,2.522367214,2.520363891,2.525694198,2.525846213,2.525641423
1.02E-13,0,8.84E-14,1.29E-13,1.42E-13,0,0,0,0,0
0,0.175411451,1.67E-14,4.29E-14,3.96E-14,0,0,0,0,0
0,0.617350129,1.01E-14,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0.030864455,0.029915642,0.030972957,0.030978299,0.030986,0,0,0,0,0
0,0.00010979,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
