Date/Time,CORE_ZN ZN:Zone People Occupant Count [](Hourly),PERIMETER_ZN_1 ZN:Zone People Occupant Count [](Hourly),PERIMETER_ZN_2 ZN:Zone People Occupant Count [](Hourly),PERIMETER_ZN_3 ZN:Zone People Occupant Count [](Hourly),PERIMETER_ZN_4 ZN:Zone People Occupant Count [](Hourly),ATTIC ZN:Zone Infiltration Air Change Rate [ach](Hourly),PERIMETER_ZN_1 ZN:Zone Infiltration Air Change Rate [ach](Hourly),PERIMETER_ZN_2 ZN:Zone Infiltration Air Change Rate [ach](Hourly),PERIMETER_ZN_3 ZN:Zone Infiltration Air Change Rate [ach](Hourly),PERIMETER_ZN_4 ZN:Zone Infiltration Air Change Rate [ach](Hourly) 
 05/31  23:00:00,0.0,0.0,0.0,0.0,0.0,0.9940722193073809,0.1831988315258325,0.20591945848006974,0.18315198434560873,0.20616805526116914 
 05/31  24:00:00,0.0,0.0,0.0,0.0,0.0,0.9943412237596357,0.1859307299602323,0.20898192422663806,0.18588781570250036,0.20919875123115859 
 06/01  01:00:00,0.0,0.0,0.0,0.0,0.0,0.9934392154022221,0.19052194373847776,0.21413935072236466,0.19048236115070847,0.21433432213318993 
 06/01  02:00:00,0.0,0.0,0.0,0.0,0.0,0.9942313039823846,0.1952238450363489,0.21942905719783757,0.19518954535857833,0.21960284110620435 
 06/01  03:00:00,0.0,0.0,0.0,0.0,0.0,0.9960880182848991,0.1973778440079219,0.221853391467803,0.19735183734284046,0.2220090076914557 
 06/01  04:00:00,0.0,0.0,0.0,0.0,0.0,0.9969386480169743,0.20042424218863573,0.22527108931652149,0.2004027284150347,0.2254114465989543 
 06/01  05:00:00,0.0,0.0,0.0,0.0,0.0,0.9982829417243799,0.18840710586190077,0.21175905766170464,0.18839220257162204,0.21187210267040416 
 06/01  06:00:00,0.9923136896273787,0.7522380322538417,0.4462372813634515,0.7522380322538419,0.4462372813634515,1.0031665884925314,0.46740045507482527,0.3025825291005259,0.2688705350010037,0.3028005109576724 
 06/01  07:00:00,1.8944170438340862,1.436090788848243,0.8519075371484072,1.4360907888482435,0.8519075371484072,1.0086040445105294,1.467203816254633,0.09823280713628657,0.08725591344674994,0.09826120642738384 
 06/01  08:00:00,9.021033542067079,6.838527565944015,4.056702557849558,6.838527565944017,4.056702557849558,1.0147430119956174,0.2734979958855521,0.08429622222783236,0.07501160012866282,0.08430404849606886 
 06/01  09:00:00,9.021033542067079,6.838527565944015,4.056702557849558,6.838527565944017,4.056702557849558,1.0342272992759898,0.2651482200685856,0.07615144999615724,0.06779724494705218,0.07618635740647661 
 06/01  10:00:00,9.021033542067079,6.838527565944015,4.056702557849558,6.838527565944017,4.056702557849558,1.0567194822260929,0.2543697674279556,0.06561595658527632,0.05843035193942836,0.06566397580987095 
 06/01  11:00:00,9.021033542067079,6.838527565944015,4.056702557849558,6.838527565944017,4.056702557849558,1.0762167220384967,0.2574295372752193,0.06922504413177443,0.061639850664191978,0.06927674784603177 
 06/01  12:00:00,4.781147777295552,3.6244196099503287,2.1500523556602659,3.6244196099503296,2.1500523556602659,1.0862919281971937,1.4175580251678526,0.06559230624158502,0.05838305587306051,0.06563083608826279 
 06/01  13:00:00,9.021033542067079,6.838527565944015,4.056702557849558,6.838527565944017,4.056702557849558,1.0805580790155834,0.26698049246843599,0.08098066890350371,0.07205493637519449,0.08100828561389845 
 06/01  14:00:00,9.021033542067079,6.838527565944015,4.056702557849558,6.838527565944017,4.056702557849558,1.0763752167849492,0.2607842738436819,0.07394510263629303,0.06578165389126348,0.07395980305387323 
 06/01  15:00:00,9.021033542067079,6.838527565944015,4.056702557849558,6.838527565944017,4.056702557849558,1.078387705833394,0.25259346562113907,0.06495645602082506,0.05777972973720643,0.06495546234528425 
 06/01  16:00:00,9.021033542067079,6.838527565944015,4.056702557849558,6.838527565944017,4.056702557849558,1.0665841305119944,0.24189682592460416,0.05415282959303075,0.04817196792319037,0.05414643323368635 
 06/01  17:00:00,2.8867307334614655,2.188328821102085,1.2981448185118588,2.1883288211020859,1.2981448185118588,1.0535487716118424,1.382314964393937,0.04222268959853734,0.037559348698442327,0.04221797369140126 
 06/01  18:00:00,0.9923136896273787,0.7522380322538417,0.4462372813634515,0.7522380322538419,0.4462372813634515,1.0375792985835373,0.21110181313225774,0.017728852881391315,0.015763351312805569,0.017864348027851318 
 06/01  19:00:00,0.9923136896273787,0.7522380322538417,0.4462372813634515,0.7522380322538419,0.4462372813634515,1.0197947285977068,0.08897755838854177,0.10001929766839102,0.08913367033444418,0.10116184000090034 
 06/01  20:00:00,0.9923136896273787,0.7522380322538417,0.4462372813634515,0.7522380322538419,0.4462372813634515,1.0060369662337883,0.1682542285002688,0.1891160695557644,0.16851159773506106,0.19083975100063423 
 06/01  21:00:00,0.9923136896273787,0.7522380322538417,0.4462372813634515,0.7522380322538419,0.4462372813634515,0.9991796898556543,0.1658487619668718,0.1864325076029353,0.16605029610554315,0.18768752039490009 
 06/01  22:00:00,0.4510516771033539,0.3419263782972008,0.2028351278924779,0.34192637829720087,0.2028351278924779,0.9953022242088236,0.14182751204993547,0.15943566796368284,0.1419883037054381,0.16028763936236396 
 06/01  23:00:00,0.0,0.0,0.0,0.0,0.0,0.9892996968201407,0.09900871180274729,0.11131096162843855,0.09912055500521139,0.1118006860070815 
 06/01  24:00:00,0.0,0.0,0.0,0.0,0.0,0.9884303729991514,0.12276477425288224,0.1380109170632815,0.12289275923750898,0.13851468821854216 
 06/02  01:00:00,0.0,0.0,0.0,0.0,0.0,0.9890889480356805,0.12674400015260046,0.14247250030470402,0.1268650097618456,0.1429264913252376 
 06/02  02:00:00,0.0,0.0,0.0,0.0,0.0,0.9898820651205051,0.10567729607142139,0.1187863345542678,0.10577050018039053,0.11911803521848473 
 06/02  03:00:00,0.0,0.0,0.0,0.0,0.0,0.9909639537825297,0.1349552350608688,0.1516877621668712,0.13506756230254064,0.15205862516105715 
 06/02  04:00:00,0.0,0.0,0.0,0.0,0.0,0.9922585724594493,0.14131352635252562,0.15882712027648014,0.14142688230563905,0.15917337496429052 
 06/02  05:00:00,0.0,0.0,0.0,0.0,0.0,0.9927488033147861,0.13102278425854187,0.14732059333678908,0.13115199718464286,0.14754246899756005 
 06/02  06:00:00,0.9923136896273787,0.7522380322538417,0.4462372813634515,0.7522380322538419,0.4462372813634515,0.9915618924351101,0.2978145297494803,0.11044910369291129,0.09812384682378651,0.11044089907943831 
 06/02  07:00:00,1.8944170438340862,1.436090788848243,0.8519075371484072,1.4360907888482435,0.8519075371484072,0.9979920805590715,1.4017092998833292,0.03393559890198085,0.030175090911097669,0.03393630558852689 
 06/02  08:00:00,9.021033542067079,6.838527565944015,4.056702557849558,6.838527565944017,4.056702557849558,1.0154333689151072,0.23465739346018509,0.04283053779129573,0.03811926362582529,0.04283799582036543 
 06/02  09:00:00,9.021033542067079,6.838527565944015,4.056702557849558,6.838527565944017,4.056702557849558,1.039670723570041,0.2296745059893666,0.038548596611670798,0.034312545396690607,0.038563057651412459 
 06/02  10:00:00,9.021033542067079,6.838527565944015,4.056702557849558,6.838527565944017,4.056702557849558,1.0590479550897905,0.23690822835364123,0.04750926458474322,0.042289304063672147,0.04753211059698634 
 06/02  11:00:00,9.021033542067079,6.838527565944015,4.056702557849558,6.838527565944017,4.056702557849558,1.0720481014494213,0.236478804839399,0.04790743217457718,0.04263666402142804,0.04792610201888489 
 06/02  12:00:00,4.781147777295552,3.6244196099503287,2.1500523556602659,3.6244196099503296,2.1500523556602659,1.0832795889800456,1.3993444257067565,0.058988869933118619,0.05248528695334895,0.05900744227701371 
 06/02  13:00:00,9.021033542067079,6.838527565944015,4.056702557849558,6.838527565944017,4.056702557849558,1.0872584409855067,0.24920238066177903,0.06216106962498027,0.055297504918338739,0.06217441032673746 
 06/02  14:00:00,9.021033542067079,6.838527565944015,4.056702557849558,6.838527565944017,4.056702557849558,1.0769967997332384,0.24239975884394905,0.055610920368488008,0.0494723014505836,0.05561552114157148 
 06/02  15:00:00,9.021033542067079,6.838527565944015,4.056702557849558,6.838527565944017,4.056702557849558,1.053595188065245,0.24973071489053692,0.0642037811078159,0.05711725776032428,0.06420498563910865 
 06/02  16:00:00,9.021033542067079,6.838527565944015,4.056702557849558,6.838527565944017,4.056702557849558,1.0353756306067368,0.24809370654789374,0.06186182392809656,0.05503173209556652,0.06186199405116424 
 06/02  17:00:00,2.8867307334614655,2.188328821102085,1.2981448185118588,2.1883288211020859,1.2981448185118588,1.0244847795381918,1.4000515830785004,0.06446794231227156,0.05734789341171609,0.06446786805856804 
 06/02  18:00:00,0.9923136896273787,0.7522380322538417,0.4462372813634515,0.7522380322538419,0.4462372813634515,1.0162759621281624,0.258044738407335,0.07125619846521579,0.06332443356900718,0.07138301933732795 
 06/02  19:00:00,0.9923136896273787,0.7522380322538417,0.4462372813634515,0.7522380322538419,0.4462372813634515,1.010257374751259,0.1946756013052239,0.21894690065763776,0.1947714992445537,0.21958412456839117 
 06/02  20:00:00,0.9923136896273787,0.7522380322538417,0.4462372813634515,0.7522380322538419,0.4462372813634515,1.0014122275416265,0.1528204229533435,0.1718320330806936,0.15292085880101576,0.1722407221183001 
 06/02  21:00:00,0.9923136896273787,0.7522380322538417,0.4462372813634515,0.7522380322538419,0.4462372813634515,0.9947101789988305,0.15394458571342138,0.17310106917891808,0.15402458644321055,0.17337001756562318 
 06/02  22:00:00,0.4510516771033539,0.3419263782972008,0.2028351278924779,0.34192637829720087,0.2028351278924779,0.9887783589351645,0.16876674976817,0.18976412043187117,0.1688480985256433,0.18997857318427684 
 06/02  23:00:00,0.0,0.0,0.0,0.0,0.0,0.9889614092149897,0.17972044439271529,0.20206513764194787,0.17980191151863188,0.2022380814351662 
 06/02  24:00:00,0.0,0.0,0.0,0.0,0.0,0.9863811288067185,0.19441032400751905,0.21855517937572797,0.1944965458126353,0.21870482592345195 
 06/03  01:00:00,0.0,0.0,0.0,0.0,0.0,0.9845198198077493,0.23614805921898997,0.2654567064260338,0.23624673803652283,0.26560761862822127 
 06/03  02:00:00,0.0,0.0,0.0,0.0,0.0,0.9849678234974323,0.22677354388591199,0.25490811210273858,0.22686567856480056,0.2550336361151804 
 06/03  03:00:00,0.0,0.0,0.0,0.0,0.0,0.9867165257094562,0.20430656383343274,0.22964473213486129,0.20439015254829005,0.22974436499933613 
 06/03  04:00:00,0.0,0.0,0.0,0.0,0.0,0.9883569344653789,0.21954184809134745,0.24676008199913788,0.21963753388767316,0.2468545330517755 
 06/03  05:00:00,0.0,0.0,0.0,0.0,0.0,0.9887979017065277,0.21578946332818647,0.24275721778277774,0.21597512339439332,0.2426111666454763 
 06/03  06:00:00,0.0,0.0,0.0,0.0,0.0,0.9888727548618205,0.2504088240347125,0.28304450109167647,0.2509374416674587,0.2814795621870076 
 06/03  07:00:00,0.0,0.0,0.0,0.0,0.0,1.0004978677289114,0.0704209905405424,0.08000831589168865,0.07056496225873381,0.07913283419302486 
 06/03  08:00:00,0.0,0.0,0.0,0.0,0.0,1.0185589722903082,0.0699156814675299,0.0797533424402595,0.07000856294293222,0.07852919101198856 
 06/03  09:00:00,0.0,0.0,0.0,0.0,0.0,1.038193207029966,0.05812525593766569,0.06642770572309988,0.05817934209641076,0.06526632447082394 
 06/03  10:00:00,0.0,0.0,0.0,0.0,0.0,1.0565033363554835,0.049737589616268087,0.05676939995750554,0.04976034582009695,0.05583966354817143 
 06/03  11:00:00,0.0,0.0,0.0,0.0,0.0,1.0730945468521467,0.04612262721328789,0.05241048862943107,0.04610205811130411,0.05174970907877078 
 06/03  12:00:00,0.0,0.0,0.0,0.0,0.0,1.082151341544304,0.05496382032504451,0.0622070631816106,0.05488120768715076,0.061625043880131648 
 06/03  13:00:00,0.0,0.0,0.0,0.0,0.0,1.0789179476123472,0.07712860030807578,0.08710590135643365,0.07696852318754671,0.0864530694166506 
 06/03  14:00:00,0.0,0.0,0.0,0.0,0.0,1.0777685030369673,0.07313813226409256,0.08251189635607152,0.07298353147359194,0.08210742063201053 
 06/03  15:00:00,0.0,0.0,0.0,0.0,0.0,1.067393681227706,0.07380715240419733,0.08322207505290401,0.07367154887578095,0.08309264923935396 
 06/03  16:00:00,0.0,0.0,0.0,0.0,0.0,1.0571338318275914,0.08200779359922722,0.09242185483329658,0.08188406433709289,0.09276718376994797 
 06/03  17:00:00,0.0,0.0,0.0,0.0,0.0,1.0499334329588277,0.07153600035054242,0.08057521622794295,0.0714512483969655,0.08129202778487657 
 06/03  18:00:00,0.0,0.0,0.0,0.0,0.0,1.0329095917318967,0.23761505684521948,0.26747188344062886,0.23755286337913796,0.2703919140119853 
 06/03  19:00:00,0.0,0.0,0.0,0.0,0.0,1.0175509742742877,0.1973687760335371,0.22211039431942737,0.19755508397015673,0.224420401373413 
 06/03  20:00:00,0.0,0.0,0.0,0.0,0.0,1.003217324024092,0.1779042941892094,0.2002170169149482,0.17806230044715763,0.20171250117605075 
 06/03  21:00:00,0.0,0.0,0.0,0.0,0.0,0.9934332104707341,0.16427274959756078,0.18487250678771315,0.16437364532367208,0.18584013420889057 
 06/03  22:00:00,0.0,0.0,0.0,0.0,0.0,0.9871074712000566,0.12520175389433223,0.14089025293458169,0.12526564546385678,0.14143657212112827 
 06/03  23:00:00,0.0,0.0,0.0,0.0,0.0,0.9868526881034523,0.11927327332421727,0.1342024352859774,0.11932598881470902,0.13460031896185929 
 06/03  24:00:00,0.0,0.0,0.0,0.0,0.0,0.9842932340770347,0.15848883367226619,0.17830456054162595,0.15855333892602145,0.17873188191069723 
 06/04  01:00:00,0.0,0.0,0.0,0.0,0.0,0.9844102625608641,0.19351722631941593,0.2176843726639589,0.19358783237469477,0.21812530079804894 
 06/04  02:00:00,0.0,0.0,0.0,0.0,0.0,0.983597281164335,0.23527209703489294,0.2646216772952093,0.23535185413212646,0.265084509080157 
 06/04  03:00:00,0.0,0.0,0.0,0.0,0.0,0.9821932110577424,0.2569505771249996,0.28897003703169957,0.2570238495683051,0.2894157468141623 
 06/04  04:00:00,0.0,0.0,0.0,0.0,0.0,0.98366959725274,0.25654443014072977,0.28848237563489018,0.2566061785107047,0.28888114483232149 
 06/04  05:00:00,0.0,0.0,0.0,0.0,0.0,0.9869361260834793,0.25672115591948466,0.28873988386380047,0.2568126304016194,0.28900859845218038 
 06/04  06:00:00,0.0,0.0,0.0,0.0,0.0,0.9908642963406908,0.25607589409494038,0.28869264981337247,0.25633011225418919,0.2882049904201127 
 06/04  07:00:00,0.0,0.0,0.0,0.0,0.0,0.9980121781547223,0.297103634847028,0.33635813518445048,0.2974256127867487,0.33425557298615157 
 06/04  08:00:00,0.0,0.0,0.0,0.0,0.0,1.0153578259674115,0.2973399937397079,0.33798266957582126,0.29751360498089149,0.3343654477053965 
 06/04  09:00:00,0.0,0.0,0.0,0.0,0.0,1.0329311333930698,0.27504418090506596,0.3133415453259237,0.2751235465061042,0.30918192868790447 
 06/04  10:00:00,0.0,0.0,0.0,0.0,0.0,1.049656985001931,0.30150774546911948,0.3430844155307005,0.3014768408876504,0.3388566092129937 
 06/04  11:00:00,0.0,0.0,0.0,0.0,0.0,1.0626996925027877,0.4083706669674547,0.46286763307737069,0.40801909916041648,0.45868421123120176 
 06/04  12:00:00,0.0,0.0,0.0,0.0,0.0,1.0709328094323186,0.45736172432649399,0.516725495061401,0.4565883604785013,0.5133519303050235 
 06/04  13:00:00,0.0,0.0,0.0,0.0,0.0,1.0672906247704213,0.43429659746970708,0.4900072546859164,0.4334887112972166,0.4874125515566925 
 06/04  14:00:00,0.0,0.0,0.0,0.0,0.0,1.0487675435790467,0.35113356752827787,0.39592194152202789,0.35056097849782139,0.3942999905792792 
 06/04  15:00:00,0.0,0.0,0.0,0.0,0.0,1.04649692463427,0.35653054811341208,0.40180498075528189,0.3560121186204079,0.40112883299491566 
 06/04  16:00:00,0.0,0.0,0.0,0.0,0.0,1.0433227895634292,0.36849362132889099,0.41514436944626395,0.36802744552778129,0.4153341543970879 
 06/04  17:00:00,0.0,0.0,0.0,0.0,0.0,1.0308445467255687,0.31989278985571087,0.3602994037813352,0.3195526979329116,0.360538276659353 
 06/04  18:00:00,0.0,0.0,0.0,0.0,0.0,1.0193517800332706,0.24142435751941408,0.2718540444133468,0.24125215763715017,0.2721397353453171 
 06/04  19:00:00,0.0,0.0,0.0,0.0,0.0,1.0086010891473832,0.19936597543341598,0.22445310276423745,0.19927839293641814,0.22462049105883018 
 06/04  20:00:00,0.0,0.0,0.0,0.0,0.0,1.0010750424836764,0.15718075659022147,0.17694316454418178,0.15713001206946226,0.1769951283827544 
 06/04  21:00:00,0.0,0.0,0.0,0.0,0.0,0.9975262960500215,0.24454524070946757,0.2752603395602668,0.24447571433446026,0.27522893114107646 
 06/04  22:00:00,0.0,0.0,0.0,0.0,0.0,0.9977471242110392,0.21204524271301906,0.23865829444851195,0.21198982821733412,0.23859481976888373 
 06/04  23:00:00,0.0,0.0,0.0,0.0,0.0,0.9981606731300889,0.14320824633432836,0.16117163694755655,0.14318060507599365,0.16111874881392317 
 06/04  24:00:00,0.0,0.0,0.0,0.0,0.0,0.9975209819594669,0.13965476895447255,0.1571629698869397,0.13964008037089147,0.15710988948685737 
 06/05  01:00:00,0.0,0.0,0.0,0.0,0.0,0.9937939167797172,0.1291862848607385,0.1453656351444594,0.12917647073489539,0.14531517200934186 
 06/05  02:00:00,0.0,0.0,0.0,0.0,0.0,0.9950892315236756,0.143559289558334,0.1615187114883068,0.1435489846417614,0.16146310749602306 
 06/05  03:00:00,0.0,0.0,0.0,0.0,0.0,0.9955103410880866,0.06409633887011852,0.07210982585036724,0.06409200618353075,0.07208583683883883 
 06/05  04:00:00,0.0,0.0,0.0,0.0,0.0,0.9954087601281402,0.060679142723749638,0.06825647714209284,0.060676057835918489,0.06823759886514507 
 06/05  05:00:00,0.0,0.0,0.0,0.0,0.0,0.9963676769040758,0.14753894529708523,0.16605480054722486,0.14757915832839817,0.16590634929668103 
 06/05  06:00:00,0.9923136896273787,0.7522380322538417,0.4462372813634515,0.7522380322538419,0.4462372813634515,0.9973058228045325,0.34660932822041348,0.16749632586387043,0.14904908431674483,0.16752812596197468 
 06/05  07:00:00,1.8944170438340862,1.436090788848243,0.8519075371484072,1.4360907888482435,0.8519075371484072,1.0095194150399969,1.4384005619367917,0.07342582571313251,0.06538131599506929,0.07348834810612093 
 06/05  08:00:00,9.021033542067079,6.838527565944015,4.056702557849558,6.838527565944017,4.056702557849558,1.0253170074490459,0.2802116280435351,0.09205329772486688,0.08198271679656229,0.09215040796206027 
 06/05  09:00:00,9.021033542067079,6.838527565944015,4.056702557849558,6.838527565944017,4.056702557849558,1.0412907433849752,0.2678568749116112,0.0781639965037031,0.0696105477600761,0.07824714660521415 
 06/05  10:00:00,9.021033542067079,6.838527565944015,4.056702557849558,6.838527565944017,4.056702557849558,1.0563427079271409,0.2698140291078249,0.08045728351227681,0.07164788128487648,0.08054107515464089 
 06/05  11:00:00,9.021033542067079,6.838527565944015,4.056702557849558,6.838527565944017,4.056702557849558,1.0674181464026438,0.2616316745201162,0.07281665454342766,0.06482446858690963,0.07286925402395062 
 06/05  12:00:00,4.781147777295552,3.6244196099503287,2.1500523556602659,3.6244196099503296,2.1500523556602659,1.080309829994036,1.4414681026272236,0.0921168349092845,0.08198817601910739,0.09216928815862578 
 06/05  13:00:00,9.021033542067079,6.838527565944015,4.056702557849558,6.838527565944017,4.056702557849558,1.0712416557684717,0.2849062164275344,0.10054678160623786,0.08947595735854613,0.10058277503982988 
 06/05  14:00:00,9.021033542067079,6.838527565944015,4.056702557849558,6.838527565944017,4.056702557849558,1.0566328716636342,0.28502711439679709,0.10023162607388021,0.08918240853819119,0.10025428814237565 
 06/05  15:00:00,9.021033542067079,6.838527565944015,4.056702557849558,6.838527565944017,4.056702557849558,1.0581484267764075,0.2824782335618123,0.09777432698788487,0.08699103143873631,0.09776959819685145 
 06/05  16:00:00,9.021033542067079,6.838527565944015,4.056702557849558,6.838527565944017,4.056702557849558,1.0662718297867729,0.28892889038900157,0.10438322537180055,0.09286047448030505,0.10432835513669259 
 06/05  17:00:00,2.8867307334614655,2.188328821102085,1.2981448185118588,2.1883288211020859,1.2981448185118588,1.0553506958409027,1.4749892133088974,0.12603606855242759,0.1121241037294035,0.12596870295035637 
 06/05  18:00:00,0.9923136896273787,0.7522380322538417,0.4462372813634515,0.7522380322538419,0.4462372813634515,1.0409034105470372,0.2936860374809143,0.10740503874199753,0.0955005793120473,0.1083444826197066 
 06/05  19:00:00,0.9923136896273787,0.7522380322538417,0.4462372813634515,0.7522380322538419,0.4462372813634515,1.0222264054347712,0.29527523764288829,0.3319246697486784,0.2958136012309275,0.335945507591771 
 06/05  20:00:00,0.9923136896273787,0.7522380322538417,0.4462372813634515,0.7522380322538419,0.4462372813634515,1.0051085870525336,0.2539969198027581,0.285434030489812,0.2544001521461186,0.28812878797050797 
 06/05  21:00:00,0.9923136896273787,0.7522380322538417,0.4462372813634515,0.7522380322538419,0.4462372813634515,0.9929397090244617,0.2023647330394269,0.22742127324334614,0.20260371519145457,0.2289708438825376 
 06/05  22:00:00,0.4510516771033539,0.3419263782972008,0.2028351278924779,0.34192637829720087,0.2028351278924779,0.9886098728840883,0.1671849699662029,0.18788998936878532,0.16735913507504275,0.18887702021529677 
 06/05  23:00:00,0.0,0.0,0.0,0.0,0.0,0.9862697871817067,0.17138051075131645,0.19259685397929908,0.17154188528732385,0.19341704637353106 
 06/05  24:00:00,0.0,0.0,0.0,0.0,0.0,0.9852587540091359,0.16705484883084399,0.18771981242405345,0.16719552717057863,0.18839839857606148 
 06/06  01:00:00,0.0,0.0,0.0,0.0,0.0,0.9847665216987472,0.12698885531286906,0.14269073931003557,0.1270859227527531,0.14314586832220142 
 06/06  02:00:00,0.0,0.0,0.0,0.0,0.0,0.9851187071695803,0.12071098402451262,0.13563339563665392,0.12079849494337551,0.13601169854492899 
 06/06  03:00:00,0.0,0.0,0.0,0.0,0.0,0.9866713661774185,0.13147185055651568,0.1477222378443124,0.1315665357376513,0.14808719245577277 
 06/06  04:00:00,0.0,0.0,0.0,0.0,0.0,0.9866360960607633,0.1463193029939785,0.16440206334192876,0.1464230015556179,0.16476380520499935 
 06/06  05:00:00,0.0,0.0,0.0,0.0,0.0,0.9872214758266563,0.14199642839212349,0.15967689710518635,0.14214834570774574,0.1598537771231126 
 06/06  06:00:00,0.9923136896273787,0.7522380322538417,0.4462372813634515,0.7522380322538419,0.4462372813634515,0.9876474906923162,0.34536580292100668,0.16376956873738994,0.14532279217811537,0.16341122041548054 
 06/06  07:00:00,1.8944170438340862,1.436090788848243,0.8519075371484072,1.4360907888482435,0.8519075371484072,0.9996487901947792,1.4076545688572735,0.03533309907472396,0.03138197429300788,0.035294661858760439 
 06/06  08:00:00,9.021033542067079,6.838527565944015,4.056702557849558,6.838527565944017,4.056702557849558,1.0169418933212864,0.2182788533094575,0.02421808305530657,0.021552385264771203,0.02421975135392146 
 06/06  09:00:00,9.021033542067079,6.838527565944015,4.056702557849558,6.838527565944017,4.056702557849558,1.0364368606361945,0.21239147365628975,0.020453057670333235,0.018209388609894695,0.020464208171398526 
 06/06  10:00:00,9.021033542067079,6.838527565944015,4.056702557849558,6.838527565944017,4.056702557849558,1.0563336963118469,0.21481732707115967,0.02500561140392729,0.022266116138531825,0.025025420180707349 
 06/06  11:00:00,9.021033542067079,6.838527565944015,4.056702557849558,6.838527565944017,4.056702557849558,1.0687240744730382,0.21624003031061279,0.028186611002357577,0.025095750643544649,0.028207402659929927 
 06/06  12:00:00,4.781147777295552,3.6244196099503287,2.1500523556602659,3.6244196099503296,2.1500523556602659,1.0785713163264886,1.3575410826778629,0.03977727507601934,0.03540627476131257,0.039799788864402507 
 06/06  13:00:00,9.021033542067079,6.838527565944015,4.056702557849558,6.838527565944017,4.056702557849558,1.081581674381785,0.24391059905065094,0.06050105060216982,0.05384212462895794,0.06052790858205594 
 06/06  14:00:00,9.021033542067079,6.838527565944015,4.056702557849558,6.838527565944017,4.056702557849558,1.0761997925495373,0.2509538302505083,0.06919367079593247,0.06156863074089691,0.0692070170784979 
 06/06  15:00:00,9.021033542067079,6.838527565944015,4.056702557849558,6.838527565944017,4.056702557849558,1.0701649917320742,0.2607417200091644,0.08066516864569354,0.0717683790388221,0.08064978964768333 
 06/06  16:00:00,9.021033542067079,6.838527565944015,4.056702557849558,6.838527565944017,4.056702557849558,1.055535717103741,0.26331192152834728,0.08466581973525189,0.07532705900600649,0.08463409194876624 
 06/06  17:00:00,2.8867307334614655,2.188328821102085,1.2981448185118588,2.1883288211020859,1.2981448185118588,1.0462790645305907,1.3789936720300949,0.07827759089671967,0.06964106468396593,0.07823535032149302 
 06/06  18:00:00,0.9923136896273787,0.7522380322538417,0.4462372813634515,0.7522380322538419,0.4462372813634515,1.0323241666523822,0.25938802318731316,0.07660962765203926,0.06812790568340338,0.07706103627647763 
 06/06  19:00:00,0.9923136896273787,0.7522380322538417,0.4462372813634515,0.7522380322538419,0.4462372813634515,1.0169645706445672,0.2298248386959165,0.25824556865202216,0.22996063477060936,0.2604093844393005 
 06/06  20:00:00,0.9923136896273787,0.7522380322538417,0.4462372813634515,0.7522380322538419,0.4462372813634515,1.001296418441665,0.1702555235167529,0.19130704827954704,0.17036837425606397,0.1926861516382052 
 06/06  21:00:00,0.9923136896273787,0.7522380322538417,0.4462372813634515,0.7522380322538419,0.4462372813634515,0.9920934398372827,0.17855044718172245,0.20063061507643377,0.17859606500078105,0.20164933132697619 
 06/06  22:00:00,0.4510516771033539,0.3419263782972008,0.2028351278924779,0.34192637829720087,0.2028351278924779,0.9925652109635262,0.2437479516559292,0.273912235564584,0.24377294452485047,0.2749579475405364 
 06/06  23:00:00,0.0,0.0,0.0,0.0,0.0,0.9922956338119023,0.23090191473023195,0.2594950655243185,0.2309155911149033,0.26029098189276447 
 06/06  24:00:00,0.0,0.0,0.0,0.0,0.0,0.9926795198245655,0.19911876612347979,0.22378368824847015,0.19912762517389383,0.22435473472268023 
 06/07  01:00:00,0.0,0.0,0.0,0.0,0.0,0.9935169430489151,0.18574708003923832,0.2087592499320645,0.18575676139165857,0.20921507783378877 
 06/07  02:00:00,0.0,0.0,0.0,0.0,0.0,0.991215492164585,0.20437696337979537,0.22969965047734754,0.20439016285288318,0.23013650014451224 
 06/07  03:00:00,0.0,0.0,0.0,0.0,0.0,0.9890325682179934,0.24151381356404626,0.2714393522009235,0.24152764143807063,0.2718980515159234 
 06/07  04:00:00,0.0,0.0,0.0,0.0,0.0,0.9920514813805799,0.22253911037534566,0.25011371183772376,0.2225509512338675,0.25049409263169417 
 06/07  05:00:00,0.0,0.0,0.0,0.0,0.0,0.9946363565081674,0.20049906067435278,0.22540208847707003,0.20053610705193726,0.22565534968111909 
 06/07  06:00:00,0.9923136896273787,0.7522380322538417,0.4462372813634515,0.7522380322538419,0.4462372813634515,0.9918036944665726,0.42301145588415897,0.2578827472719149,0.22947369390741233,0.25788270455703579 
 06/07  07:00:00,1.8944170438340862,1.436090788848243,0.8519075371484072,1.4360907888482435,0.8519075371484072,0.9960622965260386,1.4073473262692114,0.07819055308551554,0.06958726248940443,0.07819434038272537 
 06/07  08:00:00,9.021033542067079,6.838527565944015,4.056702557849558,6.838527565944017,4.056702557849558,1.0029779476699584,0.2514087849338969,0.06697228098811811,0.059600290203950478,0.06697430357270172 
 06/07  09:00:00,9.021033542067079,6.838527565944015,4.056702557849558,6.838527565944017,4.056702557849558,1.0165534191055715,0.2567486784058927,0.0720377120044388,0.06409871994704279,0.07203901480801767 
 06/07  10:00:00,9.021033542067079,6.838527565944015,4.056702557849558,6.838527565944017,4.056702557849558,1.020774430460832,0.2595879973135131,0.07579885944409613,0.0674395655534739,0.07579923422912867 
