Date/Time,S1 OFFICE BACK:Zone Infiltration Hybrid Model Air Change Rate [ach](Hourly),S1 OFFICE CORE:Zone Infiltration Hybrid Model Air Change Rate [ach](Hourly),S1 OFFICE FRONT:Zone Infiltration Hybrid Model Air Change Rate [ach](Hourly),S1 OFFICE LEFT:Zone Infiltration Hybrid Model Air Change Rate [ach](Hourly),S1 OFFICE RIGHT:Zone Infiltration Hybrid Model Air Change Rate [ach](Hourly)
 07/20  03:00:00,3.959044118,3.803655246,3.913340323,4.099320276,3.890512331
 07/20  04:00:00,9.115601808,6.460280531,8.885634151,8.594209956,8.493654655
 07/20  05:00:00,6.659716389,4.213079075,6.572105294,6.353642835,5.736563785
 07/20  06:00:00,0.126384332,0.099336189,0.193177606,0.421683611,0
 07/20  07:00:00,0,0,0,0,0
 07/20  08:00:00,0.289045981,0.608968075,0.278075552,0.659319176,0
 07/20  09:00:00,0,0,0,0,0
 07/20  10:00:00,0.270680381,0.956602234,0,0.46082411,1.101505828
 07/20  11:00:00,6.937477381,7.793229922,4.915429339,6.476169133,6.693069772
 07/20  12:00:00,9.245960817,8.283869459,5.946758962,7.903943835,7.875568927
 07/20  13:00:00,0,0,1.666666667,0,3.333333333
 07/20  14:00:00,0,0,0,0,0
 07/20  15:00:00,5.710789984,4.137923447,5.676728753,5.582894607,5.718109078
 07/20  16:00:00,5.89816339,6.263574846,5.783622686,5.509847539,5.752018179
 07/20  17:00:00,4.97389722,5.2097255,4.958233805,4.4939626,4.928372888
 07/20  18:00:00,5.588497898,5.582062587,5.65723321,5.524128823,5.73424466
 07/20  19:00:00,9.077342543,7.584377881,9.033518654,8.848009343,8.921361611
 07/20  20:00:00,0,0,5,6.666666667,10
 07/20  21:00:00,3.333333333,0,6.666666667,6.666666667,10
 07/20  22:00:00,10,0,10,10,10
 07/20  23:00:00,7.025062733,7.532642031,6.875568088,6.653661549,6.604246959
 07/20  24:00:00,0.661228924,0.690100829,0.757150318,0.369305138,0.946481094
 07/21  01:00:00,6.048598772,5.825377912,6.014612615,6.039323902,5.871059441
 07/21  02:00:00,4.501101533,4.380822922,4.500934097,4.441274953,4.462242652
 07/21  03:00:00,3.505194456,3.387411378,3.522253165,3.482889643,3.545967132
 07/21  04:00:00,4.536872799,4.616993188,4.525243587,4.460380284,4.486789595
 07/21  05:00:00,4.278200293,4.464539222,4.301435853,4.245433741,4.196243723
 07/21  06:00:00,1.133790022,1.166649832,1.139250985,1.131171383,1.122907513
 07/21  07:00:00,0,0,0,0,0
 07/21  08:00:00,0.989778823,1.093586219,0.982969358,0.995122861,0.732365266
 07/21  09:00:00,0.315711699,0.442596058,0.280322559,0.334733506,0.20473326
 07/21  10:00:00,1.059750854,1.275315051,0.916026946,1.051974473,1.12739396
 07/21  11:00:00,0.667333597,0.785034045,0.320231715,0.659330978,0.786610926
 07/21  12:00:00,0.286546448,0.45369059,0.187714242,0.262286051,0.410267173
 07/21  13:00:00,1.577858836,1.726468976,1.347351472,1.297168158,1.693533745
 07/21  14:00:00,1.763081565,1.916454963,1.737722527,1.056945454,1.869393441
 07/21  15:00:00,3.12180184,3.22028085,3.166362194,2.326314199,3.164617217
 07/21  16:00:00,7.228544738,7.439746407,7.169562918,5.004406769,7.061029309
 07/21  17:00:00,7.576004953,8.09264052,7.531320948,5.290536505,7.332573222
 07/21  18:00:00,9.997880731,10,10,9.481931236,9.967097887
 07/21  19:00:00,3.333333333,0,6.666666667,10,6.666666667
 07/21  20:00:00,3.333333333,0,6.666666667,10,6.666666667
 07/21  21:00:00,10,0,10,10,10
 07/21  22:00:00,9.725646081,8.164897435,9.642752882,9.725515149,9.507517411
 07/21  23:00:00,6.756482651,6.865114726,6.695216317,7.016010896,6.37554131
 07/21  24:00:00,3.060317583,3.1085094,3.451234485,4.77041161,2.491382695
 07/22  01:00:00,3.95825029,3.759953871,3.975555872,4.138509267,3.993898741
 07/22  02:00:00,4.806514728,4.805837455,4.823567424,5.040012209,4.670182382
 07/22  03:00:00,3.340735221,3.225691165,3.404042847,3.664236634,3.294544983
 07/22  04:00:00,4.876678555,4.96091068,4.893867646,5.080632917,4.749453318
 07/22  05:00:00,4.350151862,4.547979003,4.447733988,4.638136019,4.052810821
 07/22  06:00:00,0.491063742,0.494248323,0.58079323,0.801840357,0.014833036
 07/22  07:00:00,0,0,0,0,0
 07/22  08:00:00,0.185174867,0.313265481,0.229003482,0.386094306,0
 07/22  09:00:00,0.040214382,0.221771382,0,0.190559757,0.132478629
 07/22  10:00:00,0.607216086,0.830697585,0.276088523,0.765748684,0.817809501
 07/22  11:00:00,0.643619545,0.854824905,0.232453871,0.753744575,1.264650869
 07/22  12:00:00,0.183704683,0.417880455,0.08784833,0.22350675,0.660704111
 07/22  13:00:00,2.074376956,2.282355579,1.828515353,1.742452971,2.435180478
 07/22  14:00:00,3.088768714,3.193478556,2.944653681,2.099880099,3.398005398
 07/22  15:00:00,3.130560844,3.199156956,3.181396997,2.114622237,3.401564399
 07/22  16:00:00,6.6349113,6.837211481,6.585982889,4.62341569,6.624338931
 07/22  17:00:00,9.637884805,9.771904198,9.537496898,6.985190622,9.458569166
 07/22  18:00:00,10,10,10,10,10
 07/22  19:00:00,10,10,10,10,10
 07/22  20:00:00,5,3.333333333,8.333333333,10,10
 07/22  21:00:00,3.333333333,0,6.666666667,10,10
 07/22  22:00:00,10,8.333333333,10,10,10
 07/22  23:00:00,6.963409614,7.083120738,6.877143662,7.019416913,6.671027691
 07/22  24:00:00,3.680625766,3.677436448,4.016927693,4.342518589,4.292733993
 07/23  01:00:00,3.530326621,3.330097009,3.599130053,3.84578391,3.514167302
 07/23  02:00:00,3.65380938,3.520446152,3.750948408,3.98333617,3.695279181
 07/23  03:00:00,4.306072879,4.292476812,4.357791487,4.510146229,4.272800642
 07/23  04:00:00,5.480409889,5.611210507,5.479990779,5.552798024,5.374442841
 07/23  05:00:00,4.005656249,4.224765756,4.213777805,4.342905584,3.530561637
 07/23  06:00:00,0.367270815,0.34701861,0.452363017,0.631277413,0
 07/23  07:00:00,0,0,0,0,0
 07/23  08:00:00,0.011155572,0.056008472,0.032534619,0.139737312,0
 07/23  09:00:00,0,0.020816469,0,0.024876075,0.037192247
 07/23  10:00:00,0.090312174,0.32120675,0,0.178853035,0.603972089
 07/23  11:00:00,0.869395636,1.095397885,0.438427172,0.914361364,1.594262853
 07/23  12:00:00,0.74015662,1.016464367,0.430585717,0.756907502,1.387032017
 07/23  13:00:00,2.283645055,2.431743832,1.936435809,1.916663822,2.772944635
 07/23  14:00:00,2.10959602,2.254108078,2.095405075,1.09961497,2.613851835
 07/23  15:00:00,3.726209583,3.768567055,3.763037764,2.342032028,4.011623194
 07/23  16:00:00,8.507869629,8.476662641,8.254253614,5.093368263,8.054115405
 07/23  17:00:00,9.969801708,9.962430265,9.895788246,5.791891191,9.664813037
 07/23  18:00:00,10,10,10,9.864354669,10
 07/23  19:00:00,3.333333333,1.666666667,6.666666667,10,8.333333333
 07/23  20:00:00,0,0,0,1.666666667,0
 07/23  21:00:00,0,0,0,3.333333333,1.666666667
 07/23  22:00:00,0,0,3.333333333,10,10
 07/23  23:00:00,9.553141248,9.754871392,8.738840332,8.735254329,8.022449041
 07/23  24:00:00,1.666666667,0,5,8.333333333,5
 07/24  01:00:00,3.717241388,3.903083938,3.728997471,4.019505408,3.549585758
 07/24  02:00:00,4.782519852,4.807949997,4.769046113,5.0836855,4.601897444
 07/24  03:00:00,3.739739104,3.597655849,3.809479277,4.177016634,3.743550969
 07/24  04:00:00,6.427942199,6.793270908,6.253373507,6.368079466,6.000196721
 07/24  05:00:00,6.894167845,7.998890175,6.744176954,6.743650115,5.823980423
 07/24  06:00:00,0.357505155,0.303593133,0.54612251,0.949022725,0
 07/24  07:00:00,0,0,0,0,0
 07/24  08:00:00,0,0.082481077,0.060728919,0.286308234,0
 07/24  09:00:00,0,0,0,0.021793572,0
 07/24  10:00:00,0,0.039394281,0,0.006373071,0.221718263
 07/24  11:00:00,0.970516376,1.284956719,0.455151203,1.125003038,1.720749519
 07/24  12:00:00,0.827363773,1.177481169,0.545038529,0.906779221,1.498472431
 07/24  13:00:00,2.614191646,2.806030151,2.315716002,2.269406431,2.962165873
 07/24  14:00:00,3.389729576,3.49531801,3.183431714,2.391807749,3.66715289
 07/24  15:00:00,3.303902088,3.316690532,3.344855282,2.225495239,3.572380686
 07/24  16:00:00,7.767182077,7.834179914,7.54594978,5.101489829,7.427308549
 07/24  17:00:00,10,10,10,8.359542955,10
 07/24  18:00:00,10,1.666666667,10,10,10
 07/24  19:00:00,5,0,10,10,10
 07/24  20:00:00,0,0,1.666666667,5,3.333333333
 07/24  21:00:00,1.666666667,0,3.333333333,5,5
 07/24  22:00:00,10,6.666666667,9.926384445,9.91113752,9.838444111
 07/24  23:00:00,5.585362998,5.277599818,5.51315164,5.819117189,5.304864628
 07/24  24:00:00,9.204721908,8.806106953,8.923399152,8.456347876,8.386624604
 07/25  01:00:00,0.165485068,0.088505788,0.223130104,0.407234067,0.202874127
 07/25  02:00:00,0.421648538,0.257879551,0.492141707,0.692743392,0.457987979
 07/25  03:00:00,0.379521465,0.206923599,0.444634896,0.639282821,0.411383031
 07/25  04:00:00,3.7739539,4.220706346,3.482110954,3.362231258,3.208492558
 07/25  05:00:00,2.047853859,2.191215629,2.017671271,2.066465367,1.754538393
 07/25  06:00:00,1.453190325,1.683029176,1.439041547,1.528606648,0.811483412
 07/25  07:00:00,0,0,0,0.026974611,0
 07/25  08:00:00,0.074262153,0.115809351,0.058405711,0.214178717,0
 07/25  09:00:00,0,0,0,0,0
 07/25  10:00:00,0.123064677,0.452330817,0.041190427,0.2285638,0.484407788
 07/25  11:00:00,5.286971258,4.687037561,5.247214298,5.910345896,5.822109433
 07/25  12:00:00,0,0,9.519911042,5,10
 07/25  13:00:00,0,0,7.347277683,7.79381412,8.839069561
 07/25  14:00:00,0,0,6.292183398,4.44383289,7.631082436
 07/25  15:00:00,7.65389697,7.534730719,5.191522451,2.048405766,5.645999429
 07/25  16:00:00,1.666666667,0,3.333333333,4.352765142,3.333333333
 07/25  17:00:00,0,0,0,0,0
 07/25  18:00:00,3.040444097,0,3.914936653,3.989081079,4.921580799
 07/25  19:00:00,8.597850275,0,6.165194229,5.234460087,5.282355112
 07/25  20:00:00,5.374169357,2.902807211,4.186966653,4.016299998,3.768923671
 07/25  21:00:00,2.764262111,2.245622458,2.486113557,2.529690453,2.339865001
 07/25  22:00:00,1.756313397,1.175583155,1.662439577,1.763943489,1.580317492
 07/25  23:00:00,1.211683685,0.725440757,1.200524927,1.3066283,1.153191498
 07/25  24:00:00,6.666666667,0,9.177894383,6.597072291,7.796440425
 07/26  01:00:00,0.547931925,0.462500658,0.575698387,0.665428535,0.553067159
 07/26  02:00:00,0.559761574,0.212658623,0.604212718,0.679079618,0.56589121
 07/26  03:00:00,0.646436484,0.428597815,0.667822512,0.705069632,0.630574097
 07/26  04:00:00,3.420872284,3.726157419,3.221477368,3.094107798,3.059288374
 07/26  05:00:00,2.500158738,2.65563312,2.427362097,2.373077318,2.253686689
 07/26  06:00:00,1.453829814,1.589015454,1.411136582,1.421664903,1.125363679
 07/26  07:00:00,0.825115609,0.899858526,0.776917903,0.838989152,0.63123129
 07/26  08:00:00,0.710923236,0.802194647,0.667738234,0.740241261,0.752829979
 07/26  09:00:00,0.754699667,0.9950933,0.617855457,0.758747022,0.488751053
 07/26  10:00:00,0.047230212,0.082506741,0.009542695,0.068742443,0
 07/26  11:00:00,0.545680772,1.024154291,0.393355455,0.492591645,0.734786693
 07/26  12:00:00,2.929436679,4.481987699,2.044157256,2.45091055,2.667226142
 07/26  13:00:00,2.976295043,4.078331521,2.319788929,2.313421017,2.745040189
 07/26  14:00:00,6.701192616,4.374339472,7.706394569,7.463695034,7.841404656
 07/26  15:00:00,6.045548946,1.666666667,8.419834425,3.99366132,8.660210623
 07/26  16:00:00,7.565700643,1.666666667,8.07728746,2.480809391,8.12341582
 07/26  17:00:00,1.975680207,2.201240299,1.83707167,0.991747375,1.882542129
 07/26  18:00:00,4.378393781,5.474185472,4.236603142,2.333868001,4.146244954
 07/26  19:00:00,4.478758188,4.723239624,4.259131245,4.066469602,4.039843352
 07/26  20:00:00,3.544343364,3.368971178,3.280930099,3.501229984,3.147320727
 07/26  21:00:00,2.169536022,1.885205598,2.067564998,2.329412018,1.993215958
 07/26  22:00:00,1.28839753,0.991141128,1.230287782,1.550154253,1.182300316
 07/26  23:00:00,1.153707043,0.885821379,1.107014596,1.386364954,1.056592026
 07/26  24:00:00,0,0,0,0,0
 07/27  01:00:00,5.073366568,4.584294413,5.074824444,5.340842282,5.112421769
 07/27  02:00:00,3.948446804,3.692677395,3.91677686,4.178140615,3.882660906
 07/27  03:00:00,4.439609494,4.423583898,4.373830656,4.564692413,4.300616376
 07/27  04:00:00,7.484290426,8.403406953,7.244628448,7.151413553,7.055215547
 07/27  05:00:00,5.677435536,6.167575525,5.546329079,5.611629487,5.409057407
 07/27  06:00:00,0.671863183,0.575069321,0.664208548,0.873496333,0.631415993
 07/27  07:00:00,0,0,0,0,0
 07/27  08:00:00,1.089179133,1.187896031,1.053401011,1.148050153,0.817989112
 07/27  09:00:00,0.257049453,0.387503376,0.205157379,0.402864266,0.16172463
 07/27  10:00:00,1.052879783,1.235784065,0.968647374,1.120454876,1.083873287
 07/27  11:00:00,1.234625408,1.387429028,0.990193559,1.282563205,1.250691321
 07/27  12:00:00,0,0,0,0,0
 07/27  13:00:00,2.113589441,2.500162111,1.920888847,1.802163286,2.20080264
 07/27  14:00:00,3.380352679,3.60902651,3.064102414,2.371154289,3.437206466
 07/27  15:00:00,2.820947457,2.900734602,2.83491168,1.809377999,2.905329283
 07/27  16:00:00,7.820432309,8.144219764,7.660356894,5.569529288,7.733813911
 07/27  17:00:00,10,10,9.970160689,7.93221494,9.989110803
 07/27  18:00:00,8.333333333,5,10,10,10
 07/27  19:00:00,0,0,0,6.666666667,0
 07/27  20:00:00,0,0,0,5,0
 07/27  21:00:00,0,0,0,1.666666667,0
 07/27  22:00:00,0,0,0,3.333333333,0
 07/27  23:00:00,7.706498704,6.381273974,7.345031817,7.308771202,7.119886886
 07/27  24:00:00,10,1.666666667,10,9.901928462,9.930252428
 07/28  01:00:00,4.611452442,4.727272891,4.621282226,4.915005382,4.600937959
 07/28  02:00:00,5.001859443,5.043713685,4.99078429,5.107708039,4.871223814
 07/28  03:00:00,4.818776188,4.88338122,4.813807217,4.901188928,4.708117984
 07/28  04:00:00,6.35666982,6.674502144,6.296252835,6.275102412,6.18204459
 07/28  05:00:00,4.241516319,4.372970395,4.331185816,4.444199446,3.963302313
 07/28  06:00:00,0.268886716,0.215855013,0.339713531,0.530518086,0
 07/28  07:00:00,0,0,0,0,0
 07/28  08:00:00,0,0,0,0,0
 07/28  09:00:00,0,0.064036729,0,0,0.014673749
 07/28  10:00:00,0.717158336,1.164159668,0.24127723,0.853410317,1.077016682
 07/28  11:00:00,3.693741112,4.106568211,3.076956154,3.572927158,4.135013994
 07/28  12:00:00,2.288640564,2.494946658,1.749420195,2.225142747,2.743674051
 07/28  13:00:00,2.858122992,3.02735201,2.621843767,2.564790328,3.209369383
 07/28  14:00:00,4.900776536,5.09376972,4.805983481,4.4650542,5.058625617
 07/28  15:00:00,3.882762736,3.950107611,3.740902473,2.755847435,4.109375674
 07/28  16:00:00,7.046613386,7.41316325,6.857853819,5.183972278,6.927379787
 07/28  17:00:00,8.840533417,9.643393575,8.493448847,5.500475606,8.376119236
 07/28  18:00:00,10,10,10,9.616296876,10
 07/28  19:00:00,8.333333333,5,10,10,10
 07/28  20:00:00,0,0,10,10,10
 07/28  21:00:00,8.333333333,3.333333333,10,10,10
 07/28  22:00:00,10,5,10,10,10
 07/28  23:00:00,9.62112864,9.939909571,9.32140839,9.102609181,8.978295473
 07/28  24:00:00,0.636228704,0.583271177,0.702350222,0.824872952,0.978448402
 07/29  01:00:00,3.683587878,3.419239501,3.72063226,3.932565783,3.687880265
 07/29  02:00:00,3.987217273,3.825645277,4.010207973,4.159896608,4.012682419
 07/29  03:00:00,3.521974681,3.390973111,3.539757639,3.688537628,3.559213258
 07/29  04:00:00,4.946972941,5.009712401,4.920822306,5.005094678,4.885303631
 07/29  05:00:00,3.743521955,3.810118325,3.764494846,3.919390009,3.704579386
 07/29  06:00:00,0.188082698,0.151479108,0.230641892,0.439720013,0.155580399
 07/29  07:00:00,0,0,0,0,0
 07/29  08:00:00,0.837936075,1.040444532,0.821398061,0.98666053,0.166887206
 07/29  09:00:00,0.553942877,0.819323656,0.466291178,0.714899942,0.608298198
 07/29  10:00:00,1.809543461,2.149788585,1.557694365,1.848997178,1.937251853
 07/29  11:00:00,2.342259963,2.583352061,1.961030536,2.33314434,2.439249485
 07/29  12:00:00,1.216323212,1.330147137,1.138841057,1.237674225,1.423102962
 07/29  13:00:00,2.902484754,3.105523614,2.866383676,2.782018174,2.970189195
 07/29  14:00:00,2.798984222,2.929397834,2.696293599,2.558227675,2.881320647
 07/29  15:00:00,2.387662747,2.420119539,2.42417279,2.366228745,2.48407132
 07/29  16:00:00,5.743007976,6.052741367,5.632761462,5.456008767,5.587490515
 07/29  17:00:00,4.951620248,5.263342751,4.871025919,4.68880122,4.824751884
 07/29  18:00:00,5.305713307,5.345787699,5.345923194,5.192248942,5.376269889
 07/29  19:00:00,7.439653974,7.677581614,7.352026028,7.14178226,7.213791723
 07/29  20:00:00,9.159065838,9.790676115,8.938196467,8.661373596,8.662214805
 07/29  21:00:00,7.523424399,7.939264521,7.398843474,7.219131195,7.255449447
 07/29  22:00:00,5.59749439,5.646732097,5.561560445,5.467675723,5.52810897
 07/29  23:00:00,3.25371827,3.069543314,3.295612304,3.244291256,3.324037869
 07/29  24:00:00,0.43511584,0.583787389,0.46073025,0.172165891,0.453065218
 07/30  01:00:00,5.41143788,5.385089279,5.404910823,5.430293435,5.349832198
 07/30  02:00:00,3.729497734,3.645846998,3.743747863,3.710139643,3.73107762
 07/30  03:00:00,2.664446481,2.584398815,2.688462992,2.674587742,2.707738535
 07/30  04:00:00,4.20994059,4.314241801,4.199987477,4.142763179,4.162928501
 07/30  05:00:00,3.78146974,3.902883785,3.79555051,3.746896452,3.719232166
 07/30  06:00:00,0.730891129,0.764462333,0.736825204,0.734608475,0.738897517
 07/30  07:00:00,0,0,0,0,0
 07/30  08:00:00,0.88706079,1.038019512,0.886889192,0.892413977,0.882984108
 07/30  09:00:00,1.159672855,1.338077352,1.1298725,1.151174807,1.112102283
 07/30  10:00:00,0.805600509,1.040316033,0.670740743,0.791764389,0.659361321
 07/30  11:00:00,0.825079279,1.143730352,0.482794758,0.80987242,0.852463208
 07/30  12:00:00,0.503174805,0.851624195,0.348109215,0.460061935,0.610304241
 07/30  13:00:00,1.661236129,1.897733641,1.37810199,1.332734776,1.679887412
 07/30  14:00:00,1.785188957,1.922197323,1.682511547,0.919975331,1.813891614
 07/30  15:00:00,2.486098789,2.604379314,2.510523868,1.475794363,2.511045621
 07/30  16:00:00,8.091584166,8.249482142,7.944839447,5.291035772,7.988091071
 07/30  17:00:00,8.793186127,9.130406054,8.643365715,5.050823501,8.640247615
 07/30  18:00:00,9.833288236,8.259989805,9.852020832,8.519902732,9.836029007
 07/30  19:00:00,3.333333333,0,5,10,3.333333333
 07/30  20:00:00,0,0,3.333333333,10,1.666666667
 07/30  21:00:00,0,0,8.333333333,10,5
 07/30  22:00:00,10,3.333333333,10,10,10
 07/30  23:00:00,6.980032153,7.066991311,6.848385933,7.152046218,6.628435938
 07/30  24:00:00,2.104411723,1.933367294,2.241152102,3.571098029,1.656633335
 07/31  01:00:00,4.378252082,4.204846843,4.375852159,4.507050197,4.380340056
 07/31  02:00:00,3.395119311,3.233906983,3.427600775,3.742036939,3.331441337
 07/31  03:00:00,3.619449561,3.520360667,3.644560537,3.920226733,3.537723383
 07/31  04:00:00,4.515703288,4.49836589,4.527422516,4.750390528,4.417393929
 07/31  05:00:00,3.38761143,3.392507939,3.443546515,3.689044739,3.226884629
 07/31  06:00:00,0.184126309,0.17035222,0.23142234,0.474148329,0.008780804
 07/31  07:00:00,0,0,0,0,0
 07/31  08:00:00,0.53356466,0.700468623,0.53573876,0.70815614,0.566497086
 07/31  09:00:00,0.881821571,1.07566602,0.808082804,1.039523824,0.611066132
 07/31  10:00:00,0.100644046,0.165608381,0.046175792,0.184042897,0
 07/31  11:00:00,0.013190122,0.097568071,0,0.035736302,0.102649676
 07/31  12:00:00,0.338013062,0.586999837,0.227550204,0.379301038,0.454379543
 07/31  13:00:00,1.490534547,1.748065849,1.274473584,1.268024693,1.61245064
 07/31  14:00:00,2.063062658,2.216769915,2.000952085,1.315853307,2.229017248
 07/31  15:00:00,3.389913903,3.497279403,3.418096999,2.415709753,3.515437621
 07/31  16:00:00,6.850399716,6.944955616,6.765993675,4.863069745,6.909427273
 07/31  17:00:00,9.806893959,9.816431465,9.739342202,8.055317912,9.804083246
 07/31  18:00:00,10,10,10,10,10
 07/31  19:00:00,5,1.666666667,6.666666667,10,6.666666667
 07/31  20:00:00,5,1.666666667,8.333333333,10,8.333333333
 07/31  21:00:00,10,10,10,10,10
 07/31  22:00:00,10,10,10,10,10
 07/31  23:00:00,6.091723936,5.893448957,6.095595454,6.276923279,5.964911239
 07/31  24:00:00,3.333333333,0,10,10,10
 08/01  01:00:00,0,0,0,0,0
 08/01  02:00:00,0.00141991,0,0.04479524,0.155545066,0.011318921
 08/01  03:00:00,0.015183282,0,0.085364938,0.198898058,0.037629667
 08/01  04:00:00,1.260907127,1.239893598,1.30461179,1.374620411,1.255444184
 08/01  05:00:00,0.844257141,0.811294803,0.891844951,0.973791541,0.847803381
 08/01  06:00:00,0.809704319,0.837607555,0.83640489,0.910000676,0.796727883
 08/01  07:00:00,0.026618565,0.033728439,0.036560254,0.094807436,0.025053078
 08/01  08:00:00,0.399458153,0.479916672,0.395339029,0.454583945,0.387508836
 08/01  09:00:00,0.391072592,0.48655685,0.367265243,0.423627083,0.369243217
 08/01  10:00:00,0.160315997,0.291618162,0.128418114,0.230512943,0.128461422
 08/01  11:00:00,0.12863651,0.190761549,0.041278329,0.176959862,0.079926375
 08/01  12:00:00,0.145719207,0.274439919,0.097741395,0.164885392,0.177450716
 08/01  13:00:00,0.995116932,1.225433951,0.878646125,0.829314778,0.999776989
 08/01  14:00:00,0.876307135,1.010569882,0.764236027,0.376092034,0.897187105
 08/01  15:00:00,1.76598026,1.925008187,1.769359108,1.075541889,1.782655769
 08/01  16:00:00,4.298040137,4.575240484,4.13467418,2.760584013,4.253875965
 08/01  17:00:00,4.099900434,4.385988669,3.995041161,3.077601047,4.061266141
 08/01  18:00:00,0.77321542,0.751381485,1.02296459,0.376746724,0.96201429
 08/01  19:00:00,1.593827459,1.380399062,1.726545958,2.035284292,1.639698158
 08/01  20:00:00,2.013019652,1.767395845,1.997559661,2.284084387,1.923101934
 08/01  21:00:00,1.455327339,1.209742998,1.466883785,1.695180753,1.391457483
 08/01  22:00:00,1.296245699,1.09040313,1.277835955,1.530775432,1.196043535
 08/01  23:00:00,1.08984615,0.899381025,1.081413863,1.277572712,1.007665792
 08/01  24:00:00,0,0,0,0.068190554,0
 08/02  01:00:00,0.52107419,0.420203867,0.562273153,0.700860095,0.532211409
 08/02  02:00:00,0.237174715,0.112978874,0.269577704,0.435694409,0.211601757
 08/02  03:00:00,0.47055007,0.409527037,0.482896758,0.592614709,0.439759383
 08/02  04:00:00,1.244775821,1.243515003,1.241091842,1.331889476,1.207141972
 08/02  05:00:00,0.891113772,0.923152436,0.911659994,1.011499379,0.789393846
 08/02  06:00:00,0.371807796,0.447811919,0.397239264,0.524898474,0.107159185
 08/02  07:00:00,0,0,0,0.01495685,0
 08/02  08:00:00,0,0,0,0,0
 08/02  09:00:00,0,0,0,0,0
 08/02  10:00:00,0,0,0,0,0
 08/02  11:00:00,0,0,0,0,0.057572983
 08/02  12:00:00,1.594693292,2.307450273,1.038649751,1.462623591,2.097995616
 08/02  13:00:00,1.624616195,1.98570262,0.654316902,0.948823265,2.234793713
 08/02  14:00:00,3.379281593,4.101118399,2.571051162,0.682290483,3.789471767
 08/02  15:00:00,9.604164132,9.866155561,7.636636558,3.167710556,9.009025539
 08/02  16:00:00,3.333333333,1.666666667,6.666666667,5.42119696,6.666666667
 08/02  17:00:00,2.20980794,1.96918469,2.997423468,0.815787561,3.29406574
 08/02  18:00:00,4.325828537,4.423044928,4.396518934,2.74777082,4.529873736
 08/02  19:00:00,6.38150187,5.775013203,5.746016319,5.080428592,5.658136728
 08/02  20:00:00,3.973229898,3.465144719,3.721509212,3.777014485,3.686704119
 08/02  21:00:00,1.346399883,0.98473271,1.465634799,1.76744054,1.47647884
 08/02  22:00:00,0.96449289,0.571906694,1.102447016,1.458060658,1.097866341
 08/02  23:00:00,0.828659277,0.525816002,0.93975928,1.246190072,0.934079425
 08/02  24:00:00,10,10,10,10,10
 08/03  01:00:00,3.888307692,4.01837672,3.893702797,4.084194787,3.734157445
 08/03  02:00:00,5.45298629,5.550668493,5.402264431,5.484239479,5.27736028
 08/03  03:00:00,4.375082917,4.297268766,4.401674135,4.551160915,4.343624888
 08/03  04:00:00,5.131633215,5.136697524,5.122305376,5.239510449,5.063260615
 08/03  05:00:00,4.983258964,5.173825414,5.03628834,5.133316165,4.714179431
 08/03  06:00:00,0.530386307,0.489002174,0.64112957,0.876443915,0.152570653
 08/03  07:00:00,0,0,0,0,0
 08/03  08:00:00,0.170592292,0.359010563,0.211829466,0.448422912,0
 08/03  09:00:00,0,0.138362424,0,0.065705068,0.089712035
 08/03  10:00:00,1.259944046,1.730236554,0.860073132,1.421767426,1.594689581
 08/03  11:00:00,3.288260519,3.746524033,2.525013264,3.193642541,3.574362828
 08/03  12:00:00,1.062435968,1.442759994,0.593892922,1.11878999,1.677567649
 08/03  13:00:00,3.080260484,3.386554655,2.436199603,2.326084009,3.485016724
 08/03  14:00:00,6.51279148,6.894515669,5.653394018,4.794215694,6.373105162
 08/03  15:00:00,6.82452205,6.697251466,6.061343962,3.463870846,6.614048631
 08/03  16:00:00,6.666666667,5,10,9.812689444,10
 08/03  17:00:00,0,0,0,5,0
 08/03  18:00:00,0,0,0,0,0
 08/03  19:00:00,0,0,0,0,0
 08/03  20:00:00,0,0,1.666666667,3.333333333,1.666666667
 08/03  21:00:00,5,0,10,10,10
 08/03  22:00:00,10,0,10,10,10
 08/03  23:00:00,4.583839614,3.980227845,4.598387781,4.851530387,4.570122959
 08/03  24:00:00,9.910663251,4.671301161,9.572164691,8.627807984,9.716721463
 08/04  01:00:00,3.16314755,2.930175597,3.242286445,3.47466314,3.15492561
 08/04  02:00:00,3.835166611,3.520010096,3.899131036,4.102381238,3.831586366
 08/04  03:00:00,3.331577872,2.966450002,3.424647056,3.631853678,3.387113498
 08/04  04:00:00,10,1.666666667,9.837512329,9.480060643,9.638294886
 08/04  05:00:00,10,0,10,9.679739972,8.313884451
 08/04  06:00:00,2.487041457,2.491371193,2.50620019,2.587898866,0.287924432
 08/04  07:00:00,0,0,0,0,0
 08/04  08:00:00,1.566498789,1.867483138,1.513891259,1.687764205,1.385563554
 08/04  09:00:00,1.258682061,1.832493129,1.009544184,1.36893471,1.720866545
 08/04  10:00:00,3.589904485,4.196663237,2.476191788,3.386087359,2.939169947
 08/04  11:00:00,2.843336691,3.177439899,1.469742793,2.723296297,3.057279573
 08/04  12:00:00,1.823738745,2.320487094,1.626176279,1.674221583,2.437548778
 08/04  13:00:00,4.764949703,4.916369702,7.67006612,6.16951487,7.883836386
 08/04  14:00:00,5,5,8.095300732,7.488121688,8.209495354
 08/04  15:00:00,9.804117725,9.920015573,9.190151126,8.242129828,9.425509167
