Date/Time,S1 OFFICE BACK:Zone Infiltration Hybrid Model Air Change Rate [ach](Hourly),S1 OFFICE CORE:Zone Infiltration Hybrid Model Air Change Rate [ach](Hourly),S1 OFFICE FRONT:Zone Infiltration Hybrid Model Air Change Rate [ach](Hourly),S1 OFFICE LEFT:Zone Infiltration Hybrid Model Air Change Rate [ach](Hourly),S1 OFFICE RIGHT:Zone Infiltration Hybrid Model Air Change Rate [ach](Hourly)
 08/03  16:00:00,0,0,0,0,0
 08/03  17:00:00,0,0,0,0,0
 08/03  18:00:00,0.914817962,0.755474089,0.913882792,0.91343771,0.913465724
 08/03  19:00:00,0.4229118,0.367938235,0.422346541,0.421782155,0.422143049
 08/03  20:00:00,0.801165918,0.614509675,0.800148003,0.79922964,0.799754057
 08/03  21:00:00,0.085886426,0.044785452,0.085567191,0.085278158,0.085424351
 08/03  22:00:00,0,0,0,0,0
 08/03  23:00:00,1.759464148,1.812474691,1.758373579,1.757015449,1.757830364
 08/03  24:00:00,0.827373284,0.777800931,0.826934814,0.826583196,0.826665015
 08/04  01:00:00,1.666666667,1.666666667,1.666666667,1.666666667,1.666666667
 08/04  02:00:00,0.429466962,0.435178798,0.430002811,0.42848764,0.429965226
 08/04  03:00:00,0,0,0,0,0
 08/04  04:00:00,1.684155424,1.676589876,1.684247475,1.684351206,1.684296818
 08/04  05:00:00,0.035863528,0.024256673,0.035902618,0.035947215,0.035921865
 08/04  06:00:00,0,0,0,0,0
 08/04  07:00:00,0.409957103,0.518202707,0.409794378,0.409554494,0.409865131
 08/04  08:00:00,0,0,0,0,0
 08/04  09:00:00,0,0,0,0,0
 08/04  10:00:00,0,0,0,0,0
 08/04  11:00:00,0,0,0,0,0
 08/04  12:00:00,0.030326059,0,0.030380533,0.030316179,0.030246805
 08/04  13:00:00,0,0,0,0,0
 08/04  14:00:00,0,0,0,0,0
 08/04  15:00:00,0,0,0,0,0
 08/04  16:00:00,0,0,0,0,0
 08/04  17:00:00,0,0,0,0,0
 08/04  18:00:00,2.886906732,2.845901398,2.885087789,2.885350756,2.883404853
 08/04  19:00:00,0.162640556,0.130829686,0.162208996,0.162151692,0.161864127
 08/04  20:00:00,0,0,0,0,0
 08/04  21:00:00,0.120499701,0.088293166,0.120454711,0.120447088,0.120399039
 08/04  22:00:00,0,0,0,0,0
 08/04  23:00:00,2.413122083,2.707492797,2.412865594,2.412886834,2.412461126
 08/04  24:00:00,0,0.005203407,0,0,0
 08/05  01:00:00,3.333333333,3.333333333,3.333333333,3.333333333,3.333333333
 08/05  02:00:00,0,0,0,0,0
 08/05  03:00:00,0.126279742,0,0.126050916,0.125898365,0.125794449
 08/05  04:00:00,0.169354348,0.15721676,0.169417235,0.169451148,0.16947299
 08/05  05:00:00,0.131342665,0.107509888,0.131299616,0.131287241,0.131265338
 08/05  06:00:00,0,0,0,0,0
 08/05  07:00:00,0.287772993,0.333894865,0.287696504,0.287672437,0.28762378
 08/05  08:00:00,0,0,0,0,0
 08/05  09:00:00,0,0,0,0,0
 08/05  10:00:00,0,0,0,0,0
 08/05  11:00:00,0,0,0,0,0
 08/05  12:00:00,0,0,0,0,0
 08/05  13:00:00,0,0,0,0,0
 08/05  14:00:00,0,0,0,0,0
 08/05  15:00:00,0,0,0,0,0
 08/05  16:00:00,0,0,0,0,0
 08/05  17:00:00,0,0,0,0,0
 08/05  18:00:00,1.388901709,1.244668763,1.387465106,1.386287239,1.387968889
 08/05  19:00:00,0.068305864,0.030774144,0.067998302,0.067699902,0.068072966
 08/05  20:00:00,0,0,0,0,0
 08/05  21:00:00,0,0,0,0,0
 08/05  22:00:00,0,0,0,0,0
 08/05  23:00:00,2.169038919,2.251096083,2.16745927,2.165822778,2.167928584
 08/05  24:00:00,0.54100754,0.299186166,0.539946673,0.539140674,0.539454795
 08/06  01:00:00,0.916654337,0.93990567,0.915826664,0.914962792,0.916014643
 08/06  02:00:00,0,1.666666667,0,0,0
 08/06  03:00:00,0,1.131833616,0,0,0
 08/06  04:00:00,0,0,0,0,0
 08/06  05:00:00,0.092134443,0.065054246,0.092174275,0.092202427,0.092185909
 08/06  06:00:00,0.001895821,0,0.001904127,0.001913605,0.00192612
 08/06  07:00:00,0.60905242,0.91625435,0.608770822,0.60834946,0.608665281
 08/06  08:00:00,0,0,0,0,0
 08/06  09:00:00,0,0,0,0,0
 08/06  10:00:00,0,0,0,0,0
 08/06  11:00:00,0,0,0,0,0
 08/06  12:00:00,0.009296123,0,0.009312366,0.009265127,0.009276723
 08/06  13:00:00,0,0,0,0,0
 08/06  14:00:00,0,0,0,0,0
 08/06  15:00:00,0,0,0,0,0
 08/06  16:00:00,0,0,0,0,0
 08/06  17:00:00,0,0,0,0,0
 08/06  18:00:00,2.179352296,2.031012501,2.17757237,2.177478914,2.178284063
 08/06  19:00:00,0.022829648,0,0.022614622,0.022557449,0.022662281
 08/06  20:00:00,0,0,0,0,0
 08/06  21:00:00,0,0,0,0,0
 08/06  22:00:00,0,0,0,0,0
 08/06  23:00:00,0.236189962,0.238055584,0.236120681,0.236103688,0.236153472
 08/06  24:00:00,0.269620852,0.276071722,0.269518314,0.269534594,0.269561649
 08/07  01:00:00,1.666666667,1.666666667,1.666666667,1.666666667,1.666666667
 08/07  02:00:00,0,0,0,0,0
 08/07  03:00:00,1.666666667,0.420466073,1.666666667,1.666666667,1.666666667
 08/07  04:00:00,0,0,0,0,0
 08/07  05:00:00,0.002740323,0,0.002772782,0.00279241,0.002776081
 08/07  06:00:00,0,0,0,0,0
 08/07  07:00:00,5.695258829,2.282121081,5.695698968,5.69584642,5.695726941
 08/07  08:00:00,3.92700114,2.348431633,3.927723386,3.927932778,3.927751408
 08/07  09:00:00,2.596766045,1.983543707,2.597131039,2.597081244,2.597158624
 08/07  10:00:00,1.727980204,1.350235169,1.728116115,1.728043255,1.728077362
 08/07  11:00:00,3.561948725,2.3123528,3.563231685,3.562402818,3.562647402
 08/07  12:00:00,0.775085102,0.700091676,0.77498101,0.775017459,0.774955059
 08/07  13:00:00,1.607473245,1.420799004,1.607603684,1.607572818,1.607521281
 08/07  14:00:00,2.273248956,1.86324819,2.273537033,2.273583215,2.273389082
 08/07  15:00:00,2.097600813,1.581051622,2.097826657,2.097999367,2.097698751
 08/07  16:00:00,3.447379553,2.571658013,3.448156804,3.449359152,3.447819151
 08/07  17:00:00,4.584773276,2.928983907,4.587164162,4.590853467,4.586363541
 08/07  18:00:00,3.476059152,3.630621854,3.473729183,3.471138832,3.474619095
 08/07  19:00:00,0.743937792,3.754149487,0.743754473,0.743446003,0.743705365
 08/07  20:00:00,0,0,0,0,0
 08/07  21:00:00,0.125049705,0.18949706,0.125018392,0.124885964,0.124997461
 08/07  22:00:00,0,0,0,0,0
 08/07  23:00:00,0,0,0,0,0
 08/07  24:00:00,0.141211125,0.145702327,0.141194899,0.141124676,0.141181338
 08/08  01:00:00,1.666666667,1.666666667,1.666666667,1.666666667,1.666666667
 08/08  02:00:00,0,0,2.94E-14,0,2.23E-14
 08/08  03:00:00,2.90E-14,0,4.47E-14,0,0
 08/08  04:00:00,2.915095752,1.182199052,2.916632546,2.919401958,2.91769549
 08/08  05:00:00,1.666666667,2.355305961,1.666666667,1.666666667,1.666666667
 08/08  06:00:00,0,1.666666667,0,0,0
 08/08  07:00:00,3.610285181,0,3.610136613,3.608916466,3.61415194
 08/08  08:00:00,0,0,0,0,0
 08/08  09:00:00,1.004969485,0.609724687,1.005212451,1.005110278,1.005954649
 08/08  10:00:00,1.009098605,0.658161228,1.009423702,1.009106171,1.009349233
 08/08  11:00:00,1.280878208,0.884681803,1.281281026,1.280951132,1.280792893
 08/08  12:00:00,0.980880484,0.623551775,0.981387728,0.98105537,0.981124261
 08/08  13:00:00,1.217529363,0.701205374,1.218473359,1.217996546,1.218360113
 08/08  14:00:00,2.343945461,0.874933266,2.348832548,2.346998747,2.349611392
 08/08  15:00:00,3.477760722,1.054095984,3.487911045,3.485889375,3.490488615
 08/08  16:00:00,0,3.459149932,0,0,0
 08/08  17:00:00,0,3.485372943,0,0,0
 08/08  18:00:00,0,0.661538597,0,0,0
 08/08  19:00:00,0,0.854968005,0,0,1.79E-14
 08/08  20:00:00,0,0.226065915,0,0,0
 08/08  21:00:00,0,0.08043783,0,3.11E-15,4.68E-15
 08/08  22:00:00,0,0.094011316,0,0,3.16E-15
 08/08  23:00:00,0,0.061575214,0,1.55E-15,6.11E-15
 08/08  24:00:00,2.218000095,0.686526692,2.21793559,2.217067473,2.217576745
 08/09  01:00:00,0.810054289,0.520353039,0.809903461,0.80845899,0.809351583
 08/09  02:00:00,0,0.24012357,0,2.30E-15,6.60E-15
 08/09  03:00:00,0,0,0,3.55E-15,6.73E-15
 08/09  04:00:00,0,2.522687338,0,0,0
 08/09  05:00:00,0.037126107,3.782178777,0.037134335,0.037136403,0.037136709
 08/09  06:00:00,0,0,0,0,0
 08/09  07:00:00,0,0,0,0,0
 08/09  08:00:00,0,0,0,0,0
 08/09  09:00:00,0,0,0,0,0
 08/09  10:00:00,0,0,0,0,0
 08/09  11:00:00,0,0,0,0,0
 08/09  12:00:00,0.002977866,0.012438554,0.002991747,0.00298365,0.002989009
 08/09  13:00:00,0.009573515,0.007783195,0.009568523,0.009619146,0.00951025
 08/09  14:00:00,0,0,0,0,0
 08/09  15:00:00,0.004657384,0,0.004607388,0.004663034,0.004602683
 08/09  16:00:00,0.002665788,0,0.002551495,0.002595061,0.002550227
 08/09  17:00:00,0,0,0,0,0
 08/09  18:00:00,0,0.069913517,0,0,0
 08/09  19:00:00,1.01E-15,0.055860116,3.20E-15,0,1.84E-15
 08/09  20:00:00,1.53E-15,0.07217738,8.98E-16,0,0
 08/09  21:00:00,7.16E-16,0.03848564,1.43E-15,0,0
 08/09  22:00:00,0,0.037342311,0,0,0
 08/09  23:00:00,7.26E-16,0.013698974,0,0,0
 08/09  24:00:00,0.028962355,0.275774681,0.029133275,0.029425049,0.029149163
 08/10  01:00:00,1.875458068,1.726217663,1.873199011,1.871242702,1.872517254
 08/10  02:00:00,0,0.888067057,0,0,0
 08/10  03:00:00,0,3.333333333,0,0,0
 08/10  04:00:00,0,0,0,0,0
 08/10  05:00:00,0.241930742,0.259157668,0.241752638,0.241606393,0.241744134
 08/10  06:00:00,0.430270265,0.729390301,0.429669647,0.429021705,0.430682156
 08/10  07:00:00,0,0,0,0,0
 08/10  08:00:00,3.053896914,1.949957268,3.05431453,3.054246068,3.056504951
 08/10  09:00:00,2.108814729,1.486604925,2.109932289,2.11010575,2.112003965
 08/10  10:00:00,7.237497229,4.051674283,7.244208489,7.239136752,7.247731754
 08/10  11:00:00,9.713361165,5.168225391,9.718839281,9.71486636,9.717430336
 08/10  12:00:00,0.470548118,0.522167897,0.470136647,0.470526986,0.470093522
 08/10  13:00:00,1.992692949,1.673433474,1.993272663,1.992814544,1.992456287
 08/10  14:00:00,3.068940457,2.219357617,3.071154699,3.071578573,3.06937077
 08/10  15:00:00,1.652131019,1.273934809,1.652647147,1.652536745,1.65250473
 08/10  16:00:00,6.285077301,4.64669237,6.285880042,6.291284841,6.285203134
 08/10  17:00:00,3.562066067,2.027587535,3.564356605,3.56924455,3.564183901
 08/10  18:00:00,0,0,0,0,0
 08/10  19:00:00,0.017473071,0.485643135,0.012831409,0.009889634,0.012215565
 08/10  20:00:00,0,0,0,0,0
 08/10  21:00:00,1.925878765,1.863437177,1.921648445,1.920048213,1.921564801
 08/10  22:00:00,0.26612152,0.175191246,0.264680362,0.264112942,0.264518455
 08/10  23:00:00,2.513372327,2.889333457,2.51090943,2.509654633,2.510867823
 08/10  24:00:00,2.040492054,1.978690292,2.039671685,2.039261529,2.039595923
 08/11  01:00:00,1.666666667,2.515447569,1.666666667,1.666666667,1.666666667
 08/11  02:00:00,1.666666667,0,1.666666667,1.666666667,1.666666667
 08/11  03:00:00,0.008455405,0.662310864,0.007485213,0.007096844,0.0072607
 08/11  04:00:00,0.00176319,0,0.001922142,0.001991007,0.001951694
 08/11  05:00:00,0.338308964,0.27389952,0.338075293,0.337942641,0.338079466
 08/11  06:00:00,0,0,0,0,0
 08/11  07:00:00,3.387635411,1.022633277,3.385948836,3.385236832,3.38598969
 08/11  08:00:00,3.144265941,2.069493369,3.144498118,3.14449384,3.144619549
 08/11  09:00:00,1.507161828,1.147287134,1.507919651,1.508141545,1.50791963
 08/11  10:00:00,7.76345225,3.942195203,7.766641427,7.766206584,7.766486782
 08/11  11:00:00,9.54971245,4.496956859,9.5514155,9.551057517,9.551011614
 08/11  12:00:00,1.165417192,0.846697047,1.166473596,1.166205987,1.16604961
 08/11  13:00:00,4.491852785,2.788147609,4.495711019,4.49384237,4.493137362
 08/11  14:00:00,7.171113233,3.826231455,7.175650949,7.174666401,7.172898398
 08/11  15:00:00,4.407224876,2.120419995,4.414165905,4.413539979,4.410413413
 08/11  16:00:00,9.117917102,5.513777599,9.119771718,9.120408105,9.119135427
 08/11  17:00:00,0,2.823112654,0,0,0
 08/11  18:00:00,0,0,0,0,0
 08/11  19:00:00,0,0,0,0,0
 08/11  20:00:00,0.589348413,0.215011559,0.588864113,0.588704009,0.589091998
 08/11  21:00:00,0,0,0,0,0
 08/11  22:00:00,0,0,0,0,0
 08/11  23:00:00,0.615253183,0.662342132,0.615243946,0.615217757,0.615315014
 08/11  24:00:00,1.666666667,1.666666667,1.666666667,1.666666667,1.666666667
 08/12  01:00:00,0,1.666666667,0,0,0
 08/12  02:00:00,0.147687884,0.185462042,0.147529995,0.147335537,0.147492745
 08/12  03:00:00,0,0,0,0,0
 08/12  04:00:00,1.666666667,1.666666667,1.666666667,1.666666667,1.666666667
 08/12  05:00:00,0.118148496,0.110390458,0.118179118,0.118205072,0.118190264
 08/12  06:00:00,0,0.320316977,0,0,0
 08/12  07:00:00,2.028982419,0.101752705,2.029405244,2.029407498,2.032647688
 08/12  08:00:00,5.360194372,2.860616733,5.360780896,5.360590779,5.36788386
 08/12  09:00:00,0.875393934,0.756948809,0.875556479,0.875624596,0.876691685
 08/12  10:00:00,2.256861036,1.545409219,2.25750448,2.256929435,2.258061759
 08/12  11:00:00,4.39392455,3.443820015,4.396373896,4.394063015,4.395324026
 08/12  12:00:00,2.040471989,0.782165289,2.047705183,2.040663132,2.042496724
 08/12  13:00:00,9.048278885,4.161509485,9.05881671,9.050544948,9.053418463
 08/12  14:00:00,3.818750995,2.45779712,3.82308285,3.820344114,3.821144299
 08/12  15:00:00,3.848343321,1.915090192,3.84983411,3.850502178,3.849766555
 08/12  16:00:00,9.243243234,5.903278993,9.246948762,9.255410061,9.246519749
 08/12  17:00:00,2.455233684,3.580819727,2.456034643,2.458517783,2.455881565
 08/12  18:00:00,2.309471965,0.332320653,2.308488906,2.313595017,2.308041915
 08/12  19:00:00,0,0,0,0,0
 08/12  20:00:00,0,0,0,0,0
 08/12  21:00:00,1.118945426,1.090250848,1.117649738,1.117168261,1.117416416
 08/12  22:00:00,2.254920827,2.33422075,2.252263229,2.251135749,2.251669857
 08/12  23:00:00,2.211812542,4.665410527,2.212542179,2.212666641,2.212780679
 08/12  24:00:00,1.077470296,1.085519473,1.075793972,1.075046653,1.075404783
 08/13  01:00:00,3.333333333,3.333333333,3.333333333,3.333333333,3.333333333
 08/13  02:00:00,1.230499464,1.062540749,1.230025817,1.229739075,1.230031353
 08/13  03:00:00,1.025699512,1.171795661,1.025416982,1.025234901,1.025426254
 08/13  04:00:00,1.120110737,1.004961316,1.119971294,1.119857158,1.120039142
 08/13  05:00:00,0.04008051,0.033931426,0.040066217,0.040055564,0.040063386
 08/13  06:00:00,0,0,0,0,0
 08/13  07:00:00,0.801030181,2.304293166,0.80014421,0.799549347,0.800272676
 08/13  08:00:00,3.538350486,1.097032491,3.535083257,3.536470967,3.525684768
 08/13  09:00:00,3.333333333,5.836711539,3.333333333,3.333333333,3.333333333
 08/13  10:00:00,2.687408568,7.151952514,2.689517286,2.688045119,2.690164724
 08/13  11:00:00,1.666666667,7.140606114,1.666666667,1.666666667,1.666666667
 08/13  12:00:00,1.666666667,4.511430462,1.666666667,1.666666667,1.666666667
 08/13  13:00:00,10,6.396608594,10,10,10
 08/13  14:00:00,7.41738211,3.817234014,7.43367492,7.428021679,7.424560131
 08/13  15:00:00,4.846129072,2.889285408,4.855178163,4.858042719,4.850173719
 08/13  16:00:00,5.217866179,3.32063563,5.224616978,5.231226414,5.221762239
 08/13  17:00:00,1.625941921,3.533920307,1.628715038,1.632208894,1.627867888
 08/13  18:00:00,2.636300437,2.160696753,2.631750594,2.631040275,2.632154755
 08/13  19:00:00,0.038227171,0,0.037306753,0.036804912,0.037346302
 08/13  20:00:00,2.952802533,1.187734508,2.951724261,2.951363318,2.952023556
 08/13  21:00:00,0.647843142,0.650737964,0.645560049,0.644780251,0.645652064
 08/13  22:00:00,0,0,0,0,0
 08/13  23:00:00,1.26610625,1.252546078,1.263039114,1.261580843,1.263171907
 08/13  24:00:00,0.987209096,0.985192317,0.986425077,0.985966834,0.986773136
 08/14  01:00:00,1.666666667,3.333333333,1.666666667,1.666666667,1.666666667
 08/14  02:00:00,0.429208243,0.27181668,0.429072491,0.428934377,0.429081482
 08/14  03:00:00,2.575530653,1.381316097,2.575564796,2.574288895,2.573489093
 08/14  04:00:00,0.003355178,0,0.003494048,0.00355853,0.003505834
 08/14  05:00:00,0.062657077,0.05660968,0.062652483,0.062639754,0.062659257
 08/14  06:00:00,0,0,0,0,0
 08/14  07:00:00,3.36175731,3.918289631,3.361089106,3.360145299,3.364900709
 08/14  08:00:00,3.333333333,5.224155002,3.333333333,3.333333333,3.333333333
 08/14  09:00:00,1.666666667,8.518145528,1.666666667,1.666666667,1.666666667
 08/14  10:00:00,10,3.9372573,10,10,10
 08/14  11:00:00,1.666666667,8.695894612,1.666666667,1.666666667,1.666666667
 08/14  12:00:00,4.874376278,1.691645483,4.892824393,4.878812993,4.885497604
 08/14  13:00:00,3.490873927,2.30373297,3.496427755,3.492542223,3.49339243
 08/14  14:00:00,7.578777799,4.606775035,7.587914658,7.585232155,7.582295348
 08/14  15:00:00,4.895358135,2.663333695,4.90800693,4.908217518,4.902023873
 08/14  16:00:00,3.657711571,2.57052203,3.659950248,3.661893367,3.658958531
 08/14  17:00:00,4.026278279,6.177938827,4.03102373,4.032120342,4.030069729
 08/14  18:00:00,6.377170816,2.366377002,6.372096866,6.372136274,6.372368384
 08/14  19:00:00,3.803711593,5.962210345,3.798514446,3.797414819,3.7991404
 08/14  20:00:00,0.479507333,0.561443113,0.47765257,0.477246482,0.477694053
 08/14  21:00:00,0,0,0,0,0
 08/14  22:00:00,0,0,0,0,0
 08/14  23:00:00,2.958223672,3.020907085,2.95753441,2.957194961,2.957625438
 08/14  24:00:00,1.712107614,1.678098678,1.711957582,1.711913644,1.711960704
 08/15  01:00:00,1.666666667,0,1.666666667,1.666666667,1.666666667
 08/15  02:00:00,0,0,9.66E-14,1.55E-13,0
 08/15  03:00:00,0,0,8.34E-14,9.51E-14,0
 08/15  04:00:00,1.666666667,2.693196877,1.666666667,1.666666667,1.666666667
 08/15  05:00:00,0,0,0,0,0
 08/15  06:00:00,0,0,0,0,0
 08/15  07:00:00,0.157772279,0.179617884,0.157869329,0.157865824,0.158217033
 08/15  08:00:00,0,0,0,0,0
 08/15  09:00:00,0,0,0,0,0
 08/15  10:00:00,0,0,0,0,0
 08/15  11:00:00,0,0,0,0,0
 08/15  12:00:00,0,0,0,0,0
 08/15  13:00:00,0,0,0,0,0
 08/15  14:00:00,0,0,0,0,0
 08/15  15:00:00,0,0,0,0,0
 08/15  16:00:00,0,0,0,0,0
 08/15  17:00:00,0,0,0,0,0
 08/15  18:00:00,0,0.002391444,0,0,0
 08/15  19:00:00,0,0.023280738,1.25E-15,8.97E-16,0
 08/15  20:00:00,0,0.032146638,0,8.89E-16,0
 08/15  21:00:00,0,0.016633196,0,9.85E-16,0
 08/15  22:00:00,0,0.007247804,0,9.75E-16,0
 08/15  23:00:00,0,0.006798056,0,9.39E-16,0
 08/15  24:00:00,2.373192082,2.263419618,2.371559035,2.37188716,2.371417373
 08/16  01:00:00,0.784914129,0.749005193,0.782850523,0.783175799,0.782697207
 08/16  02:00:00,0,0.005627958,0,4.67E-16,0
 08/16  03:00:00,6.32E-16,0.006103863,0,9.88E-16,0
 08/16  04:00:00,0,0,0,0,0
 08/16  05:00:00,0.002245887,0,0.002264832,0.002262564,0.002266106
 08/16  06:00:00,0,0,0,0,0
 08/16  07:00:00,0,0,0,0,0
 08/16  08:00:00,0,0,0,0,0
 08/16  09:00:00,0,0,0,0,0
 08/16  10:00:00,0,0,0,0,0
 08/16  11:00:00,0.000551107,0,0.000558284,0.000554862,0.00055624
 08/16  12:00:00,0.002668583,0.004063039,0.00268415,0.002680083,0.002682844
 08/16  13:00:00,0,0,0,0,0
 08/16  14:00:00,0,0,0,0,0
 08/16  15:00:00,0,0,0,0,0
 08/16  16:00:00,0,0,0,0,0
 08/16  17:00:00,0,0,0,0,0
 08/16  18:00:00,0,0.019462744,0,0,0
 08/16  19:00:00,0,0.02192486,0,0,7.43E-16
 08/16  20:00:00,0,0.03650009,7.80E-16,0,0
 08/16  21:00:00,0,0.013829443,1.44E-15,0,0
 08/16  22:00:00,0,0.005371401,2.08E-15,0,0
 08/16  23:00:00,0,0.006129724,1.36E-15,0,0
 08/16  24:00:00,0.701740349,1.106525085,0.698801042,0.698802611,0.699594471
 08/17  01:00:00,3.15223544,3.193227635,3.147849387,3.147245221,3.149313256
 08/17  02:00:00,2.25031769,0.006127273,2.261752778,2.262858672,2.259330812
 08/17  03:00:00,0.470355106,3.346099131,0.470937352,0.470856772,0.470978311
 08/17  04:00:00,0.003092782,0,0.003246186,0.003274935,0.003213987
 08/17  05:00:00,0.218604764,0.17350478,0.218542054,0.218507586,0.218588686
 08/17  06:00:00,0,0,0,0,0
 08/17  07:00:00,5.017690353,3.705913705,5.016772734,5.015719437,5.020721558
 08/17  08:00:00,10,4.616386156,10,10,10
 08/17  09:00:00,5.823622107,2.217250769,5.827069772,5.82676953,5.827159331
 08/17  10:00:00,3.333333333,7.111260194,3.333333333,3.333333333,3.333333333
 08/17  11:00:00,0,5,0,0,0
 08/17  12:00:00,1.996996858,1.093291674,2.047533345,2.009634037,2.028005484
 08/17  13:00:00,5.715817912,3.289271996,5.724481845,5.718954915,5.71894086
 08/17  14:00:00,10,5.845158853,10,10,10
 08/17  15:00:00,3.189317779,1.942137467,3.1971698,3.197565455,3.191999605
 08/17  16:00:00,2.905677101,2.325059766,2.906241632,2.908183052,2.905660346
 08/17  17:00:00,2.662974112,3.089011007,2.663256537,2.664219059,2.663055477
 08/17  18:00:00,0,0,0,0,0
 08/17  19:00:00,0,0,0,0,0
 08/17  20:00:00,0,0,0,0,0
 08/17  21:00:00,0,0,0,0,0
 08/17  22:00:00,0,0,0,0,0
 08/17  23:00:00,2.942839792,1.559988338,2.942874577,2.942613323,2.943069563
 08/17  24:00:00,0.436171309,0.292083471,0.435534489,0.43517726,0.43569531
 08/18  01:00:00,1.666666667,3.333333333,1.666666667,1.666666667,1.666666667
 08/18  02:00:00,0,1.922991386,0,0,0
 08/18  03:00:00,0,0,0,0,0
 08/18  04:00:00,1.520814797,1.335005894,1.520347344,1.519889867,1.520566531
 08/18  05:00:00,3.492586002,2.082275761,3.491923739,3.491366845,3.492236954
 08/18  06:00:00,0,0.167915062,0,0,0
 08/18  07:00:00,2.612820167,1.6772858,2.613064837,2.6129851,2.614199288
 08/18  08:00:00,3.777760077,2.250501938,3.778195163,3.778069189,3.778928349
 08/18  09:00:00,2.172084006,1.503449715,2.172983442,2.17293454,2.173994513
 08/18  10:00:00,3.651135955,2.303655784,3.653916746,3.651546163,3.654297473
 08/18  11:00:00,8.516932439,3.476570866,8.524038065,8.518641128,8.522749393
 08/18  12:00:00,0.194067234,0.196918492,0.194122741,0.19408777,0.194124635
 08/18  13:00:00,3.266809689,2.235675091,3.267532877,3.267116241,3.267329833
 08/18  14:00:00,4.833335118,4.371247606,4.834678719,4.834150848,4.834443174
 08/18  15:00:00,6.741692007,2.679912608,6.745796041,6.744123428,6.745952432
 08/18  16:00:00,1.666666667,4.371951477,1.666666667,1.666666667,1.666666667
 08/18  17:00:00,0,1.537568503,0,0,0
 08/18  18:00:00,8.391225588,3.904945498,8.389537807,8.390566829,8.388998516
 08/18  19:00:00,0.495545958,0.42512053,0.493848003,0.494395181,0.493321021
 08/18  20:00:00,0,0,0,0,0
 08/18  21:00:00,0.250996813,0.143635699,0.250525487,0.25070164,0.250338729
 08/18  22:00:00,0,0,0,0,0
 08/18  23:00:00,0.41182203,0.42126668,0.411714688,0.41179282,0.411650319
 08/18  24:00:00,0.006331917,0.002911136,0.006309417,0.006305509,0.006310028
 08/19  01:00:00,3.333333333,1.666666667,3.333333333,3.333333333,3.333333333
 08/19  02:00:00,0,0,0,0,0
 08/19  03:00:00,0.429408748,0.268636517,0.429150766,0.429083517,0.42911208
 08/19  04:00:00,0.002209349,0,0.002306785,0.002294663,0.002338362
 08/19  05:00:00,1.751029952,1.813249855,1.750509562,1.750757818,1.750352977
 08/19  06:00:00,0,0,0,0,0
 08/19  07:00:00,2.364843243,2.217950607,2.364935435,2.364988586,2.364490236
 08/19  08:00:00,5.492611341,2.71847269,5.490848028,5.491518478,5.490372501
 08/19  09:00:00,2.198673175,1.402857081,2.198658746,2.198604448,2.198719319
 08/19  10:00:00,4.923400313,4.228294397,4.92350492,4.923422505,4.923451725
 08/19  11:00:00,0,1.666666667,0,0,0
 08/19  12:00:00,0.179794364,4.056437542,0.179634708,0.179790975,0.179529885
 08/19  13:00:00,0,1.666666667,0,0,0
 08/19  14:00:00,0,0,0,0,0
 08/19  15:00:00,0,6.666666667,0,0,0
 08/19  16:00:00,0,1.666666667,0,0,0
 08/19  17:00:00,0,0,0,0,0
 08/19  18:00:00,2.223775887,1.921585659,2.22308626,2.221978536,2.223318534
 08/19  19:00:00,0.059038278,0,0.058825686,0.058582071,0.058845622
 08/19  20:00:00,0,0,0,0,0
 08/19  21:00:00,0.308834434,0.250075821,0.308802151,0.308622283,0.308840051
 08/19  22:00:00,0.004974468,0,0.004921011,0.004856521,0.004908355
 08/19  23:00:00,0.391872594,0.401326777,0.391848554,0.391695595,0.391864363
 08/19  24:00:00,3.408576906,1.792733247,3.408458616,3.408416716,3.408433199
 08/20  01:00:00,4.968962747,2.895261565,4.968051535,4.969115967,4.968127729
 08/20  02:00:00,1.719279407,1.255635968,1.706989157,1.725618108,1.706937151
 08/20  03:00:00,0,0,0,0,0
 08/20  04:00:00,0.794019784,1.160121896,0.794043066,0.79392128,0.794116711
 08/20  05:00:00,1.666666667,1.666666667,1.666666667,1.666666667,1.666666667
 08/20  06:00:00,1.666666667,1.679463398,1.666666667,1.666666667,1.666666667
 08/20  07:00:00,1.810464247,4.109595072,1.810094057,1.809100861,1.810184422
 08/20  08:00:00,3.895209394,0.884412289,3.893616639,3.893257151,3.893232654
 08/20  09:00:00,6.960483616,2.246671541,6.958245354,6.95881329,6.957239629
 08/20  10:00:00,1.666666667,4.700031269,1.666666667,1.666666667,1.666666667
 08/20  11:00:00,0,0,0,0,0
 08/20  12:00:00,0,2.265688221,0,0,0
 08/20  13:00:00,0,2.965125806,0,0,0
 08/20  14:00:00,0,0,0,0,0
 08/20  15:00:00,0,0,0,0,0
 08/20  16:00:00,0,0,0,0,0
 08/20  17:00:00,0,0,0,0,0
 08/20  18:00:00,1.50761771,1.21647965,1.507119929,1.507012736,1.507257269
 08/20  19:00:00,0.866492745,0.808821308,0.865927176,0.865673729,0.866082412
 08/20  20:00:00,0.110426564,0.068462318,0.110242253,0.110163341,0.110282003
 08/20  21:00:00,0,0,0,0,0
 08/20  22:00:00,0,0,0,0,0
