Uncalibrated_Electricity_J,Uncalibrated_Gas_J,Target_Electricity_J,Target_Gas_J,,,,,,,,
55003769.88,0,55119024.21,0,-115254.33,0,,,,,,
56977186.01,0,57059468.96,0,-82282.95,0,,,,,,
55145097.15,0,54926859.59,0,218237.56,0,,,,,,
59637451.74,0,59421791.03,0,215660.71,0,,,,,,
61124037.9,0,60888115.51,0,235922.39,0,,,,,,
62705316.2,0,62456997.59,0,248318.61,0,,,,,,
63778488.74,0,63522537.3,0,255951.44,0,,,,,,
49261109.32,0,49405588.65,0,-144479.33,0,,,,,,
20573016.82,0,20596818.64,0,-23801.82,0,,,,,,
12870431.29,0,12870431.29,0,0,0,,,,,,
14811292.4,0,14811292.4,0,0,0,,,,,,
16772092.4,0,16772092.4,0,0,0,,,,,,
14989427.41,0,14989427.41,0,0,0,,,,,,
13999057.96,0,13999057.96,0,0,0,,,,,,
17742654.46,0,17742654.46,0,0,0,,,,,,
17742654.46,0,17742654.46,0,0,0,,,,,,
17742654.46,0,17742654.46,0,0,0,,,,,,
17742654.46,0,17742654.46,0,0,0,,,,,,
17742654.46,0,17742654.46,0,0,0,,,,,,
14811423.9,0,14811423.9,0,0,0,,,,,,
25458854.68,0,26351966.06,0,-893111.38,0,,,,,,
29521749.65,0,30118052.69,0,-596303.04,0,,,,,,
50756189.14,0,50946191.1,0,-190001.96,0,,,,,,
53928941.65,0,54033807.06,0,-104865.41,0,,,,,,
57079823.78,0,57166796.07,0,-86972.29,0,,,,,,
59932437.74,0,60027555.52,0,-95117.78,0,,,,,,
58334917.27,0,58104703.22,0,230214.05,0,,,,,,
63404687.97,0,63169748.44,0,234939.53,0,,,,,,
65052936.54,0,64798317.23,0,254619.31,0,,,,,,
65769681.79,0,65506160.15,0,263521.64,0,,,,,,
65682384.34,0,65414739.08,0,267645.26,0,,,,,,
49780374.89,0,49933399.79,0,-153024.9,0,,,,,,
20403091.58,0,20403091.58,0,0,0,,,,,,
12870431.29,0,12870431.29,0,0,0,,,,,,
14811292.4,0,14811292.4,0,0,0,,,,,,
16772092.4,0,16772092.4,0,0,0,,,,,,
14989427.41,0,14989427.41,0,0,0,,,,,,
13999057.96,0,13999057.96,0,0,0,,,,,,
17742654.46,0,17742654.46,0,0,0,,,,,,
17742654.46,0,17742654.46,0,0,0,,,,,,
17742654.46,0,17742654.46,0,0,0,,,,,,
17742654.46,0,17742654.46,0,0,0,,,,,,
17742654.46,0,17742654.46,0,0,0,,,,,,
14811423.9,0,14811423.9,0,0,0,,,,,,
28645736.91,0,29791991.24,0,-1146254.33,0,,,,,,
33634850.16,0,34411526.3,0,-776676.14,0,,,,,,
57170944.23,0,57392381.58,0,-221437.35,0,,,,,,
60768343.83,0,60909532.92,0,-141189.09,0,,,,,,
62714039.72,0,62816020.54,0,-101980.82,0,,,,,,
63538806.15,0,63639528.1,0,-100721.95,0,,,,,,
60686574.25,0,60451152.24,0,235422.01,0,,,,,,
64776008.49,0,64532228.67,0,243779.82,0,,,,,,
66108773.03,0,65846178.87,0,262594.16,0,,,,,,
65809001.83,0,65543096.01,0,265905.82,0,,,,,,
65383144.4,0,65113475.66,0,269668.74,0,,,,,,
50622736.67,0,50780008.32,0,-157271.65,0,,,,,,
20471815.46,0,20525360.49,0,-53545.03,0,,,,,,
12870431.29,0,12870431.29,0,0,0,,,,,,
14811292.4,0,14811292.4,0,0,0,,,,,,
16772092.4,0,16772092.4,0,0,0,,,,,,
14989427.41,0,14989427.41,0,0,0,,,,,,
13999057.96,0,13999057.96,0,0,0,,,,,,
17742654.46,0,17742654.46,0,0,0,,,,,,
17742654.46,0,17742654.46,0,0,0,,,,,,
17742654.46,0,17742654.46,0,0,0,,,,,,
17742654.46,0,17742654.46,0,0,0,,,,,,
17742654.46,0,17742654.46,0,0,0,,,,,,
14811423.9,0,14811423.9,0,0,0,,,,,,
25571872.74,0,26830148.33,0,-1258275.59,0,,,,,,
28709486.05,0,29268527.24,0,-559041.19,0,,,,,,
51763698.78,0,51830392.97,0,-66694.19,0,,,,,,
55381978.49,0,55478633.82,0,-96655.33,0,,,,,,
58353238.79,0,58520336.86,0,-167098.07,0,,,,,,
61144379.05,0,61344482.3,0,-200103.25,0,,,,,,
56139565.62,0,55967413.22,0,172152.4,0,,,,,,
55849761.76,0,55652046.47,0,197715.29,0,,,,,,
54093407.1,0,53869656.39,0,223750.71,0,,,,,,
54099160.13,0,53858939.94,0,240220.19,0,,,,,,
54783316.34,0,54529293.61,0,254022.73,0,,,,,,
38967076.65,0,39137007.88,0,-169931.23,0,,,,,,
20403091.58,0,20403091.58,0,0,0,,,,,,
12870431.29,0,12870431.29,0,0,0,,,,,,
14811292.4,0,14811292.4,0,0,0,,,,,,
16772092.4,0,16772092.4,0,0,0,,,,,,
14989427.41,0,14989427.41,0,0,0,,,,,,
13999057.96,0,13999057.96,0,0,0,,,,,,
17742654.46,0,17742654.46,0,0,0,,,,,,
17742654.46,0,17742654.46,0,0,0,,,,,,
17742654.46,0,17742654.46,0,0,0,,,,,,
17742654.46,0,17742654.46,0,0,0,,,,,,
17742654.46,0,17742654.46,0,0,0,,,,,,
14811423.9,0,14811423.9,0,0,0,,,,,,
21260356.52,0,21682993.62,0,-422637.1,0,,,,,,
26807735.19,0,27310648.52,0,-502913.33,0,,,,,,
50893256.17,0,51212959.46,0,-319703.29,0,,,,,,
54036708.59,0,54221295.8,0,-184587.21,0,,,,,,
55253975.94,0,55338913.36,0,-84937.42,0,,,,,,
56583563.9,0,56625696.06,0,-42132.16,0,,,,,,
53483580.78,0,53286708.88,0,196871.9,0,,,,,,
57673136.73,0,57487519.62,0,185617.11,0,,,,,,
58458656.23,0,58253860.08,0,204796.15,0,,,,,,
59493414.6,0,59273095.17,0,220319.43,0,,,,,,
57489996.24,0,57261610.69,0,228385.55,0,,,,,,
41861776.81,0,42024216.04,0,-162439.23,0,,,,,,
20403091.58,0,20403091.58,0,0,0,,,,,,
12870431.29,0,12870431.29,0,0,0,,,,,,
14811292.4,0,14811292.4,0,0,0,,,,,,
16772092.4,0,16772092.4,0,0,0,,,,,,
14989427.41,0,14989427.41,0,0,0,,,,,,
13999057.96,0,13999057.96,0,0,0,,,,,,
17742654.46,0,17742654.46,0,0,0,,,,,,
13999057.96,0,13999057.96,0,0,0,,,,,,
13999057.96,0,13999057.96,0,0,0,,,,,,
13999057.96,0,13999057.96,0,0,0,,,,,,
13999057.96,0,13999057.96,0,0,0,,,,,,
10077457.96,0,10077457.96,0,0,0,,,,,,
8116657.962,0,8116657.962,0,0,0,,,,,,
8116657.962,0,8116657.962,0,0,0,,,,,,
8116657.962,0,8116657.962,0,0,0,,,,,,
8116657.962,0,8116657.962,0,0,0,,,,,,
8116657.962,0,8116657.962,0,0,0,,,,,,
8116657.962,0,8116657.962,0,0,0,,,,,,
8116657.962,0,8116657.962,0,0,0,,,,,,
8116657.962,0,8116657.962,0,0,0,,,,,,
8116657.962,0,8116657.962,0,0,0,,,,,,
8116657.962,0,8116657.962,0,0,0,,,,,,
8116657.962,0,8116657.962,0,0,0,,,,,,
8116657.962,0,8116657.962,0,0,0,,,,,,
8116657.962,0,8116657.962,0,0,0,,,,,,
8116657.962,0,8116657.962,0,0,0,,,,,,
12038257.96,0,12038257.96,0,0,0,,,,,,
13999057.96,0,13999057.96,0,0,0,,,,,,
13999057.96,0,13999057.96,0,0,0,,,,,,
13999057.96,0,13999057.96,0,0,0,,,,,,
13999057.96,0,13999057.96,0,0,0,,,,,,
13999057.96,0,13999057.96,0,0,0,,,,,,
13999057.96,0,13999057.96,0,0,0,,,,,,
13999057.96,0,13999057.96,0,0,0,,,,,,
13999057.96,0,13999057.96,0,0,0,,,,,,
10077457.96,0,10077457.96,0,0,0,,,,,,
8116657.962,0,8116657.962,0,0,0,,,,,,
8116657.962,0,8116657.962,0,0,0,,,,,,
8116657.962,0,8116657.962,0,0,0,,,,,,
8116657.962,0,8116657.962,0,0,0,,,,,,
8116657.962,0,8116657.962,0,0,0,,,,,,
8116657.962,0,8116657.962,0,0,0,,,,,,
8116657.962,0,8116657.962,0,0,0,,,,,,
8116657.962,0,8116657.962,0,0,0,,,,,,
8116657.962,0,8116657.962,0,0,0,,,,,,
8116657.962,0,8116657.962,0,0,0,,,,,,
8116657.962,0,8116657.962,0,0,0,,,,,,
8116657.962,0,8116657.962,0,0,0,,,,,,
8116657.962,0,8116657.962,0,0,0,,,,,,
8116657.962,0,8116657.962,0,0,0,,,,,,
12038257.96,0,12038257.96,0,0,0,,,,,,
13999057.96,0,13999057.96,0,0,0,,,,,,
13999057.96,0,13999057.96,0,0,0,,,,,,
13999057.96,0,13999057.96,0,0,0,,,,,,
13999057.96,0,13999057.96,0,0,0,,,,,,
17742654.46,0,17742654.46,0,0,0,,,,,,
17742654.46,0,17742654.46,0,0,0,,,,,,
17742654.46,0,17742654.46,0,0,0,,,,,,
17742654.46,0,17742654.46,0,0,0,,,,,,
14811423.9,0,14811423.9,0,0,0,,,,,,
21917852.71,0,22882203.22,0,-964350.51,0,,,,,,
26818649.8,0,27406270.16,0,-587620.36,0,,,,,,
47807135.17,0,48025697.54,0,-218562.37,0,,,,,,
50550845.03,0,50633711.3,0,-82866.27,0,,,,,,
52365497.03,0,52354769.09,0,10727.94,0,,,,,,
53870871.08,0,53824161.08,0,46710,0,,,,,,
51055598.5,0,50841799.18,0,213799.32,0,,,,,,
56228476.51,0,56019903.52,0,208572.99,0,,,,,,
57275448.1,0,57049593.7,0,225854.4,0,,,,,,
58004496.33,0,57769573.87,0,234922.46,0,,,,,,
58655776.9,0,58414190.24,0,241586.66,0,,,,,,
43511785.94,0,43649509.94,0,-137724,0,,,,,,
20403091.58,0,20403091.58,0,0,0,,,,,,
12870431.29,0,12870431.29,0,0,0,,,,,,
14811292.4,0,14811292.4,0,0,0,,,,,,
16772092.4,0,16772092.4,0,0,0,,,,,,
14989427.41,0,14989427.41,0,0,0,,,,,,
13999057.96,0,13999057.96,0,0,0,,,,,,
17742654.46,0,17742654.46,0,0,0,,,,,,
17742654.46,0,17742654.46,0,0,0,,,,,,
17742654.46,0,17742654.46,0,0,0,,,,,,
17742654.46,0,17742654.46,0,0,0,,,,,,
17742654.46,0,17742654.46,0,0,0,,,,,,
14811423.9,0,14811423.9,0,0,0,,,,,,
24967635.79,0,26389948.7,0,-1422312.91,0,,,,,,
31214536.23,0,31810455.52,0,-595919.29,0,,,,,,
53962802.38,0,54118898.03,0,-156095.65,0,,,,,,
57336756.38,0,57508118.29,0,-171361.91,0,,,,,,
60596323.78,0,60886615.26,0,-290291.48,0,,,,,,
61918145.17,0,62219903.88,0,-301758.71,0,,,,,,
59662731.6,0,59523845.84,0,138885.76,0,,,,,,
65188545.54,0,65003032.65,0,185512.89,0,,,,,,
67108110.02,0,66879413.67,0,228696.35,0,,,,,,
68617089.31,0,68368287.78,0,248801.53,0,,,,,,
69338370.53,0,69079847.19,0,258523.34,0,,,,,,
54563421.54,0,54743950.56,0,-180529.02,0,,,,,,
20543410.8,0,20519854.7,0,23556.1,0,,,,,,
12870431.29,0,12870431.29,0,0,0,,,,,,
14811292.4,0,14811292.4,0,0,0,,,,,,
16772092.4,0,16772092.4,0,0,0,,,,,,
14989427.41,0,14989427.41,0,0,0,,,,,,
13999057.96,0,13999057.96,0,0,0,,,,,,
17742654.46,0,17742654.46,0,0,0,,,,,,
17742654.46,0,17742654.46,0,0,0,,,,,,
17742654.46,0,17742654.46,0,0,0,,,,,,
17742654.46,0,17742654.46,0,0,0,,,,,,
17742654.46,0,17742654.46,0,0,0,,,,,,
14811423.9,0,14811423.9,0,0,0,,,,,,
39465359.44,0,40411215.51,0,-945856.07,0,,,,,,
41272127.3,0,42036595.77,0,-764468.47,0,,,,,,
62712931.96,0,62989482.53,0,-276550.57,0,,,,,,
65068699.92,0,65391189.86,0,-322489.94,0,,,,,,
66633711.4,0,66975306.31,0,-341594.91,0,,,,,,
68130517,0,68486387.28,0,-355870.28,0,,,,,,
66274263.32,0,66089971.8,0,184291.52,0,,,,,,
69961953.96,0,69706029.45,0,255924.51,0,,,,,,
71230368.93,0,70959755.14,0,270613.79,0,,,,,,
72297771.19,0,72019907.19,0,277864,0,,,,,,
72141657.48,0,71860302.97,0,281354.51,0,,,,,,
57499232.24,0,57664239.09,0,-165006.85,0,,,,,,
21131853.68,0,21166836.55,0,-34982.87,0,,,,,,
12870431.29,0,12870431.29,0,0,0,,,,,,
14811292.4,0,14811292.4,0,0,0,,,,,,
16772092.4,0,16772092.4,0,0,0,,,,,,
14989427.41,0,14989427.41,0,0,0,,,,,,
13999057.96,0,13999057.96,0,0,0,,,,,,
17742654.46,0,17742654.46,0,0,0,,,,,,
17742654.46,0,17742654.46,0,0,0,,,,,,
17742654.46,0,17742654.46,0,0,0,,,,,,
17742654.46,0,17742654.46,0,0,0,,,,,,
17742654.46,0,17742654.46,0,0,0,,,,,,
14811423.9,0,14811423.9,0,0,0,,,,,,
37730685.41,0,38904290.79,0,-1173605.38,0,,,,,,
40954682.95,0,41801523.88,0,-846840.93,0,,,,,,
62611851.01,0,62891997.72,0,-280146.71,0,,,,,,
65350728.55,0,65650098.66,0,-299370.11,0,,,,,,
67432634.97,0,67755733.3,0,-323098.33,0,,,,,,
68969295.27,0,69275827.24,0,-306531.97,0,,,,,,
67414652.77,0,67251661.76,0,162991.01,0,,,,,,
71784578.22,0,71527800.51,0,256777.71,0,,,,,,
72755718.49,0,72484410.83,0,271307.66,0,,,,,,
73308065.21,0,73031559.78,0,276505.43,0,,,,,,
73045846.93,0,72765750.9,0,280096.03,0,,,,,,
58050950.54,0,58212826.54,0,-161876,0,,,,,,
20960422.13,0,21004813.76,0,-44391.63,0,,,,,,
12870431.29,0,12870431.29,0,0,0,,,,,,
14811292.4,0,14811292.4,0,0,0,,,,,,
16772092.4,0,16772092.4,0,0,0,,,,,,
14989427.41,0,14989427.41,0,0,0,,,,,,
13999057.96,0,13999057.96,0,0,0,,,,,,
17742654.46,0,17742654.46,0,0,0,,,,,,
17742654.46,0,17742654.46,0,0,0,,,,,,
17742654.46,0,17742654.46,0,0,0,,,,,,
17742654.46,0,17742654.46,0,0,0,,,,,,
17742654.46,0,17742654.46,0,0,0,,,,,,
14811423.9,0,14811423.9,0,0,0,,,,,,
32497816.18,0,33989210.96,0,-1491394.78,0,,,,,,
33228430.1,0,33991429.82,0,-762999.72,0,,,,,,
54434838.33,0,54502493.64,0,-67655.31,0,,,,,,
56883804.38,0,56886622.28,0,-2817.9,0,,,,,,
57936898.29,0,57906535.21,0,30363.08,0,,,,,,
59741482.75,0,59727126.14,0,14356.61,0,,,,,,
58280116,0,58032426.75,0,247689.25,0,,,,,,
61836447.09,0,61602758.97,0,233688.12,0,,,,,,
61252449.66,0,61008197.18,0,244252.48,0,,,,,,
60253640.31,0,60003115.59,0,250524.72,0,,,,,,
59137996.69,0,58880618.88,0,257377.81,0,,,,,,
42667650.64,0,42808571.26,0,-140920.62,0,,,,,,
20403091.58,0,20403091.58,0,0,0,,,,,,
12870431.29,0,12870431.29,0,0,0,,,,,,
14811292.4,0,14811292.4,0,0,0,,,,,,
16772092.4,0,16772092.4,0,0,0,,,,,,
14989427.41,0,14989427.41,0,0,0,,,,,,
13999057.96,0,13999057.96,0,0,0,,,,,,
17742654.46,0,17742654.46,0,0,0,,,,,,
13999057.96,0,13999057.96,0,0,0,,,,,,
13999057.96,0,13999057.96,0,0,0,,,,,,
13999057.96,0,13999057.96,0,0,0,,,,,,
13999057.96,0,13999057.96,0,0,0,,,,,,
10077457.96,0,10077457.96,0,0,0,,,,,,
8116657.962,0,8116657.962,0,0,0,,,,,,
8116657.962,0,8116657.962,0,0,0,,,,,,
8116657.962,0,8116657.962,0,0,0,,,,,,
8116657.962,0,8116657.962,0,0,0,,,,,,
8116657.962,0,8116657.962,0,0,0,,,,,,
8116657.962,0,8116657.962,0,0,0,,,,,,
8116657.962,0,8116657.962,0,0,0,,,,,,
8116657.962,0,8116657.962,0,0,0,,,,,,
8116657.962,0,8116657.962,0,0,0,,,,,,
8116657.962,0,8116657.962,0,0,0,,,,,,
8116657.962,0,8116657.962,0,0,0,,,,,,
8116657.962,0,8116657.962,0,0,0,,,,,,
8116657.962,0,8116657.962,0,0,0,,,,,,
8116657.962,0,8116657.962,0,0,0,,,,,,
12038257.96,0,12038257.96,0,0,0,,,,,,
13999057.96,0,13999057.96,0,0,0,,,,,,
13999057.96,0,13999057.96,0,0,0,,,,,,
13999057.96,0,13999057.96,0,0,0,,,,,,
13999057.96,0,13999057.96,0,0,0,,,,,,
13999057.96,0,13999057.96,0,0,0,,,,,,
13999057.96,0,13999057.96,0,0,0,,,,,,
13999057.96,0,13999057.96,0,0,0,,,,,,
13999057.96,0,13999057.96,0,0,0,,,,,,
10077457.96,0,10077457.96,0,0,0,,,,,,
8116657.962,0,8116657.962,0,0,0,,,,,,
8116657.962,0,8116657.962,0,0,0,,,,,,
8116657.962,0,8116657.962,0,0,0,,,,,,
8116657.962,0,8116657.962,0,0,0,,,,,,
8116657.962,0,8116657.962,0,0,0,,,,,,
8116657.962,0,8116657.962,0,0,0,,,,,,
8116657.962,0,8116657.962,0,0,0,,,,,,
8116657.962,0,8116657.962,0,0,0,,,,,,
8116657.962,0,8116657.962,0,0,0,,,,,,
8116657.962,0,8116657.962,0,0,0,,,,,,
8116657.962,0,8116657.962,0,0,0,,,,,,
8116657.962,0,8116657.962,0,0,0,,,,,,
8116657.962,0,8116657.962,0,0,0,,,,,,
8116657.962,0,8116657.962,0,0,0,,,,,,
12038257.96,0,12038257.96,0,0,0,,,,,,
13999057.96,0,13999057.96,0,0,0,,,,,,
13999057.96,0,13999057.96,0,0,0,,,,,,
13999057.96,0,13999057.96,0,0,0,,,,,,
13999057.96,0,13999057.96,0,0,0,,,,,,
17742654.46,0,17742654.46,0,0,0,,,,,,
17742654.46,0,17742654.46,0,0,0,,,,,,
17742654.46,0,17742654.46,0,0,0,,,,,,
17742654.46,0,17742654.46,0,0,0,,,,,,
14811423.9,0,14811423.9,0,0,0,,,,,,
23429743.08,0,24892602.3,0,-1462859.22,0,,,,,,
27895490.28,0,28528481.69,0,-632991.41,0,,,,,,
50432450.5,0,50618838.41,0,-186387.91,0,,,,,,
53444578.97,0,53490898.11,0,-46319.14,0,,,,,,
56226629.96,0,56264109.35,0,-37479.39,0,,,,,,
57337872.53,0,57378836.65,0,-40964.12,0,,,,,,
53012065.17,0,52818339.33,0,193725.84,0,,,,,,
59069069.03,0,58855023.38,0,214045.65,0,,,,,,
60297702.7,0,60055688.5,0,242014.2,0,,,,,,
59826703.65,0,59570609.84,0,256093.81,0,,,,,,
58433545.81,0,58169808.96,0,263736.85,0,,,,,,
41094836.78,0,41271152.62,0,-176315.84,0,,,,,,
20403091.58,0,20403091.58,0,0,0,,,,,,
12870431.29,0,12870431.29,0,0,0,,,,,,
14811292.4,0,14811292.4,0,0,0,,,,,,
16772092.4,0,16772092.4,0,0,0,,,,,,
14989427.41,0,14989427.41,0,0,0,,,,,,
13999057.96,0,13999057.96,0,0,0,,,,,,
17742654.46,0,17742654.46,0,0,0,,,,,,
17742654.46,0,17742654.46,0,0,0,,,,,,
17742654.46,0,17742654.46,0,0,0,,,,,,
17742654.46,0,17742654.46,0,0,0,,,,,,
17742654.46,0,17742654.46,0,0,0,,,,,,
15791823.9,0,15791823.9,0,0,0,,,,,,
29562209.27,0,31313504.31,0,-1751295.04,0,,,,,,
32108712.51,0,32900889.62,0,-792177.11,0,,,,,,
54195922.2,0,54266962.89,0,-71040.69,0,,,,,,
55123538.65,0,55126791.29,0,-3252.64,0,,,,,,
55958185.39,0,55960571.27,0,-2385.88,0,,,,,,
56953327.36,0,56965092.21,0,-11764.85,0,,,,,,
54339764.77,0,54123370.06,0,216394.71,0,,,,,,
59932533.39,0,59713839.87,0,218693.52,0,,,,,,
60784176.68,0,60543831.67,0,240345.01,0,,,,,,
61533284.32,0,61280601.21,0,252683.11,0,,,,,,
62911450.31,0,62650625.36,0,260824.95,0,,,,,,
48199733.71,0,48376853.94,0,-177120.23,0,,,,,,
20403091.58,0,20403091.58,0,0,0,,,,,,
12870431.29,0,12870431.29,0,0,0,,,,,,
14811292.4,0,14811292.4,0,0,0,,,,,,
16772092.4,0,16772092.4,0,0,0,,,,,,
14989427.41,0,14989427.41,0,0,0,,,,,,
13999057.96,0,13999057.96,0,0,0,,,,,,
17742654.46,0,17742654.46,0,0,0,,,,,,
17742654.46,0,17742654.46,0,0,0,,,,,,
17742654.46,0,17742654.46,0,0,0,,,,,,
17742654.46,0,17742654.46,0,0,0,,,,,,
17742654.46,0,17742654.46,0,0,0,,,,,,
15791823.9,0,15791823.9,0,0,0,,,,,,
30000793.23,0,31391498.83,0,-1390705.6,0,,,,,,
32172687.66,0,33022386.11,0,-849698.45,0,,,,,,
54836828.54,0,54969485.29,0,-132656.75,0,,,,,,
55941950.18,0,55969773.69,0,-27823.51,0,,,,,,
58544839.01,0,58600543.15,0,-55704.14,0,,,,,,
60029493.12,0,60040405.99,0,-10912.87,0,,,,,,
56478622.85,0,56242090.04,0,236532.81,0,,,,,,
61803960.16,0,61581110.72,0,222849.44,0,,,,,,
63422131.01,0,63181557.24,0,240573.77,0,,,,,,
64960022.13,0,64706676.92,0,253345.21,0,,,,,,
63695753.21,0,63434632.04,0,261121.17,0,,,,,,
48490042.9,0,48658616.77,0,-168573.87,0,,,,,,
20403091.58,0,20403091.58,0,0,0,,,,,,
12870431.29,0,12870431.29,0,0,0,,,,,,
14811292.4,0,14811292.4,0,0,0,,,,,,
16772092.4,0,16772092.4,0,0,0,,,,,,
14989427.41,0,14989427.41,0,0,0,,,,,,
13999057.96,0,13999057.96,0,0,0,,,,,,
17742654.46,0,17742654.46,0,0,0,,,,,,
17742654.46,0,17742654.46,0,0,0,,,,,,
17742654.46,0,17742654.46,0,0,0,,,,,,
17742654.46,0,17742654.46,0,0,0,,,,,,
17742654.46,0,17742654.46,0,0,0,,,,,,
15791823.9,0,15791823.9,0,0,0,,,,,,
28566373.26,0,30308223.75,0,-1741850.49,0,,,,,,
32820243.14,0,33702955.9,0,-882712.76,0,,,,,,
55872264.47,0,56266834.59,0,-394570.12,0,,,,,,
58683407.7,0,58949048.75,0,-265641.05,0,,,,,,
60601849.53,0,60798586.66,0,-196737.13,0,,,,,,
61947878.58,0,62171823.5,0,-223944.92,0,,,,,,
60062279.98,0,59893468.49,0,168811.49,0,,,,,,
63964846.05,0,63753736.58,0,211109.47,0,,,,,,
64015579.16,0,63778145.9,0,237433.26,0,,,,,,
64401442.86,0,64151344.01,0,250098.85,0,,,,,,
64399029.12,0,64141238.66,0,257790.46,0,,,,,,
49198968.63,0,49343974.43,0,-145005.8,0,,,,,,
20593173.35,0,20582588.14,0,10585.21,0,,,,,,
12870431.29,0,12870431.29,0,0,0,,,,,,
14811292.4,0,14811292.4,0,0,0,,,,,,
16772092.4,0,16772092.4,0,0,0,,,,,,
14989427.41,0,14989427.41,0,0,0,,,,,,
13999057.96,0,13999057.96,0,0,0,,,,,,
17742654.46,0,17742654.46,0,0,0,,,,,,
17742654.46,0,17742654.46,0,0,0,,,,,,
17742654.46,0,17742654.46,0,0,0,,,,,,
17742654.46,0,17742654.46,0,0,0,,,,,,
17742654.46,0,17742654.46,0,0,0,,,,,,
15791823.9,0,15791823.9,0,0,0,,,,,,
26938665.45,0,27996293.24,0,-1057627.79,0,,,,,,
30590020.95,0,31312976.16,0,-722955.21,0,,,,,,
53104043.06,0,53212823.06,0,-108780,0,,,,,,
55555253.43,0,55562758.76,0,-7505.33,0,,,,,,
57435118.73,0,57417620.69,0,17498.04,0,,,,,,
58549869.69,0,58527934.25,0,21935.44,0,,,,,,
55166695.67,0,54928967.51,0,237728.16,0,,,,,,
59716480.06,0,59485923.41,0,230556.65,0,,,,,,
60136366.61,0,59892311.05,0,244055.56,0,,,,,,
60669012.89,0,60417393.18,0,251619.71,0,,,,,,
60579712.07,0,60325207.94,0,254504.13,0,,,,,,
43745332.71,0,43891393.46,0,-146060.75,0,,,,,,
20403091.58,0,20403091.58,0,0,0,,,,,,
12870431.29,0,12870431.29,0,0,0,,,,,,
14811292.4,0,14811292.4,0,0,0,,,,,,
16772092.4,0,16772092.4,0,0,0,,,,,,
14989427.41,0,14989427.41,0,0,0,,,,,,
13999057.96,0,13999057.96,0,0,0,,,,,,
17742654.46,0,17742654.46,0,0,0,,,,,,
13999057.96,0,13999057.96,0,0,0,,,,,,
13999057.96,0,13999057.96,0,0,0,,,,,,
13999057.96,0,13999057.96,0,0,0,,,,,,
13999057.96,0,13999057.96,0,0,0,,,,,,
11057857.96,0,11057857.96,0,0,0,,,,,,
8116657.962,0,8116657.962,0,0,0,,,,,,
8116657.962,0,8116657.962,0,0,0,,,,,,
8116657.962,0,8116657.962,0,0,0,,,,,,
8116657.962,0,8116657.962,0,0,0,,,,,,
8116657.962,0,8116657.962,0,0,0,,,,,,
8116657.962,0,8116657.962,0,0,0,,,,,,
8116657.962,0,8116657.962,0,0,0,,,,,,
8116657.962,0,8116657.962,0,0,0,,,,,,
8116657.962,0,8116657.962,0,0,0,,,,,,
8116657.962,0,8116657.962,0,0,0,,,,,,
8116657.962,0,8116657.962,0,0,0,,,,,,
8116657.962,0,8116657.962,0,0,0,,,,,,
8116657.962,0,8116657.962,0,0,0,,,,,,
8116657.962,0,8116657.962,0,0,0,,,,,,
12038257.96,0,12038257.96,0,0,0,,,,,,
13999057.96,0,13999057.96,0,0,0,,,,,,
13999057.96,0,13999057.96,0,0,0,,,,,,
13999057.96,0,13999057.96,0,0,0,,,,,,
13999057.96,0,13999057.96,0,0,0,,,,,,
13999057.96,0,13999057.96,0,0,0,,,,,,
13999057.96,0,13999057.96,0,0,0,,,,,,
13999057.96,0,13999057.96,0,0,0,,,,,,
13999057.96,0,13999057.96,0,0,0,,,,,,
11057857.96,0,11057857.96,0,0,0,,,,,,
8116657.962,0,8116657.962,0,0,0,,,,,,
8116657.962,0,8116657.962,0,0,0,,,,,,
8116657.962,0,8116657.962,0,0,0,,,,,,
8116657.962,0,8116657.962,0,0,0,,,,,,
8116657.962,0,8116657.962,0,0,0,,,,,,
8116657.962,0,8116657.962,0,0,0,,,,,,
8116657.962,0,8116657.962,0,0,0,,,,,,
8116657.962,0,8116657.962,0,0,0,,,,,,
8116657.962,0,8116657.962,0,0,0,,,,,,
8116657.962,0,8116657.962,0,0,0,,,,,,
8116657.962,0,8116657.962,0,0,0,,,,,,
8116657.962,0,8116657.962,0,0,0,,,,,,
8116657.962,0,8116657.962,0,0,0,,,,,,
8116657.962,0,8116657.962,0,0,0,,,,,,
12038257.96,0,12038257.96,0,0,0,,,,,,
13999057.96,0,13999057.96,0,0,0,,,,,,
13999057.96,0,13999057.96,0,0,0,,,,,,
13999057.96,0,13999057.96,0,0,0,,,,,,
13999057.96,0,13999057.96,0,0,0,,,,,,
17742654.46,0,17742654.46,0,0,0,,,,,,
17742654.46,0,17742654.46,0,0,0,,,,,,
17742654.46,0,17742654.46,0,0,0,,,,,,
17742654.46,0,17742654.46,0,0,0,,,,,,
15791823.9,0,15791823.9,0,0,0,,,,,,
46072306.36,0,48053254.76,0,-1980948.4,0,,,,,,
45899847.03,0,47380681.72,0,-1480834.69,0,,,,,,
67471128.64,0,68011166.13,0,-540037.49,0,,,,,,
70194324.22,0,70647333.6,0,-453009.38,0,,,,,,
71648430.34,0,72090691.21,0,-442260.87,0,,,,,,
72451458.7,0,72837985.31,0,-386526.61,0,,,,,,
70135651.08,0,69984079.52,0,151571.56,0,,,,,,
74406520.05,0,74215109.83,0,191410.22,0,,,,,,
74633696.8,0,74397162.49,0,236534.31,0,,,,,,
75506467.69,0,75212595.45,0,293872.24,0,,,,,,
