Target_Electricity_J,Target_Gas_J,Uncalibrated_Electricity_J,Uncalibrated_Gas_J
2333176.327,0,2333176.327,0
2333176.327,0,2333176.327,0
2333176.327,0,2333176.327,0
2333176.327,0,2333176.327,0
2333176.327,0,2333176.327,0
2333176.327,0,2333176.327,0
2333176.327,0,2333176.327,0
2333176.327,0,2333176.327,0
2333176.327,0,2333176.327,0
2957109.076,0,2957109.076,0
2957109.076,0,2957109.076,0
2957109.076,0,2957109.076,0
2957109.076,0,2957109.076,0
2957109.076,0,2957109.076,0
2957109.076,0,2957109.076,0
2957109.076,0,2957109.076,0
2957109.076,0,2957109.076,0
2957109.076,0,2957109.076,0
2957109.076,0,2957109.076,0
2957109.076,0,2957109.076,0
2957109.076,0,2957109.076,0
2957109.076,0,2957109.076,0
2957109.076,0,2957109.076,0
2957109.076,0,2957109.076,0
2957109.076,0,2957109.076,0
2957109.076,0,2957109.076,0
2957109.076,0,2957109.076,0
2957109.076,0,2957109.076,0
2957109.076,0,2957109.076,0
2957109.076,0,2957109.076,0
2957109.076,0,2957109.076,0
2957109.076,0,2957109.076,0
2957109.076,0,2957109.076,0
3122170.65,0,3122170.65,0
3122170.65,0,3122170.65,0
3122170.65,0,3122170.65,0
3122170.65,0,3122170.65,0
3122170.65,0,3122170.65,0
3122170.65,0,3122170.65,0
6342977.644,0,5903795.664,0
5499830.462,0,5483383.126,0
5207558.459,0,5250349.812,0
5246427.073,0,4907188.804,0
5007783.922,0,4821781.026,0
4918201.226,0,4732261.137,0
5480659.286,0,5334941.865,0
5484998.103,0,5348401.384,0
5459443.318,0,5331709.319,0
5484169.091,0,5359961.166,0
5512999.601,0,5392990.229,0
5546922.104,0,5430051.416,0
8798580.423,0,8766076.903,0
8860902.655,0,8834737.382,0
8898723.541,0,8878185.225,0
8929707.457,0,8914949.207,0
8959044.439,0,8949126.65,0
8992410.377,0,8985024.904,0
9032367.309,0,9027806.435,0
9081536.357,0,9079469.176,0
9139211.784,0,9138162.497,0
9194928.771,0,9194781.487,0
9257034.712,0,9257626.677,0
9315633.738,0,9316567.195,0
9406661.569,0,9404870.391,0
9506200.622,0,9501788.185,0
9598269.503,0,9591524.808,0
9697224.861,0,9688331.911,0
9797912.696,0,9787091.61,0
9899963.304,0,9887325.142,0
9940898.768,0,9928075.222,0
10001840.26,0,9988454.675,0
10065654.11,0,10051311.02,0
10098582.2,0,10083309.13,0
10125879.1,0,10109321.11,0
10148186.96,0,10130057.6,0
9488775.984,0,9510274.022,0
9475094.321,0,9501701.255,0
9465801.167,0,9498113.127,0
9475088.332,0,9512254.641,0
9481554.832,0,9522506.653,0
9485916.368,0,9529213.737,0
10072769.37,0,10107651.6,0
10032585.89,0,10068642.27,0
9979622.88,0,10016557.1,0
9934098.357,0,9971709.181,0
9886366.502,0,9924331.469,0
9835649.068,0,9873998.692,0
9826204.614,0,9865112.391,0
9822345.753,0,9861776.194,0
9823926.935,0,9863863.993,0
9798930.209,0,9839339.426,0
9768757.257,0,9809615.032,0
9733255.16,0,9774540.154,0
9634160.381,0,9675553.76,0
9528767.687,0,9570202.055,0
9418672.309,0,9460145.532,0
9347503.833,0,9389028.159,0
9306398.177,0,9348193.779,0
9251188.765,0,9293209.396,0
9228293.313,0,9270657.363,0
9221165.615,0,9263889.777,0
9221320.214,0,9264410.464,0
9204262.3,0,9247723.566,0
9184870.571,0,9228618.136,0
9165279.87,0,9209390.686,0
6583740.431,0,6564588.354,0
6581215.418,0,6558958.419,0
6567425.268,0,6542376.747,0
6550028.259,0,6522558.605,0
6533995.115,0,6504505.911,0
6516561.126,0,6485663.895,0
3400515.263,0,3400515.263,0
3400515.263,0,3400515.263,0
3400515.263,0,3400515.263,0
3400515.263,0,3400515.263,0
3400515.263,0,3400515.263,0
3400515.263,0,3400515.263,0
2145071.882,0,2145071.882,0
2145071.882,0,2145071.882,0
2145071.882,0,2145071.882,0
2145071.882,0,2145071.882,0
2145071.882,0,2145071.882,0
3125471.882,0,3125471.882,0
2795348.734,0,2795348.734,0
2795348.734,0,2795348.734,0
2795348.734,0,2795348.734,0
2795348.734,0,2795348.734,0
2795348.734,0,2795348.734,0
2795348.734,0,2795348.734,0
2795348.734,0,2795348.734,0
2795348.734,0,2795348.734,0
2795348.734,0,2795348.734,0
2795348.734,0,2795348.734,0
2795348.734,0,2795348.734,0
2795348.734,0,2795348.734,0
2498237.901,0,2498237.901,0
2498237.901,0,2498237.901,0
2498237.901,0,2498237.901,0
2498237.901,0,2498237.901,0
2498237.901,0,2498237.901,0
2498237.901,0,2498237.901,0
2333176.327,0,2333176.327,0
2333176.327,0,2333176.327,0
2333176.327,0,2333176.327,0
2333176.327,0,2333176.327,0
2333176.327,0,2333176.327,0
2333176.327,0,2333176.327,0
2957109.076,0,2957109.076,0
2957109.076,0,2957109.076,0
2957109.076,0,2957109.076,0
2957109.076,0,2957109.076,0
2957109.076,0,2957109.076,0
2957109.076,0,2957109.076,0
2957109.076,0,2957109.076,0
2957109.076,0,2957109.076,0
2957109.076,0,2957109.076,0
2957109.076,0,2957109.076,0
2957109.076,0,2957109.076,0
2957109.076,0,2957109.076,0
2957109.076,0,2957109.076,0
2957109.076,0,2957109.076,0
2957109.076,0,2957109.076,0
2957109.076,0,2957109.076,0
2957109.076,0,2957109.076,0
2957109.076,0,2957109.076,0
2957109.076,0,2957109.076,0
2957109.076,0,2957109.076,0
2957109.076,0,2957109.076,0
2957109.076,0,2957109.076,0
2957109.076,0,2957109.076,0
2957109.076,0,2957109.076,0
2957109.076,0,2957109.076,0
2957109.076,0,2957109.076,0
2957109.076,0,2957109.076,0
2957109.076,0,2957109.076,0
2957109.076,0,2957109.076,0
2957109.076,0,2957109.076,0
3122170.65,0,3122170.65,0
3122170.65,0,3122170.65,0
3122170.65,0,3122170.65,0
3122170.65,0,3122170.65,0
3122170.65,0,3122170.65,0
3122170.65,0,3122170.65,0
4737177.73,0,4454383.473,0
4209802.251,0,4027068.515,0
4246013.597,0,4036676.548,0
4122321.999,0,3950138.784,0
4119118.055,0,3955769.412,0
4111831.308,0,3956101.083,0
4754549.275,0,4658589.481,0
4734869.952,0,4642245.089,0
4753126.848,0,4662497.819,0
4778861.645,0,4689328.165,0
4808633.309,0,4720266.72,0
4841537.839,0,4753734.195,0
8217705.388,0,8175021.105,0
8349190.069,0,8328393.628,0
8435961.744,0,8417294.166,0
8525496.063,0,8509962.042,0
8624823.333,0,8611974.162,0
8718273.999,0,8707189.859,0
8811446.733,0,8801838.836,0
8917354.252,0,8908535.919,0
9027506.415,0,9019849.169,0
9108074.041,0,9101703.742,0
9183737.425,0,9178347.415,0
9262299.662,0,9257187.751,0
9327032.388,0,9322495.939,0
9385360.259,0,9381362.164,0
9444741.537,0,9440870.704,0
9524689.888,0,9520696.234,0
9601953.62,0,9597918.7,0
9673333.026,0,9669380.444,0
9700111.783,0,9697071.056,0
9738781.77,0,9736342.931,0
9777837.443,0,9775695.377,0
9795669.356,0,9793650.329,0
9809976.286,0,9807893.745,0
9826946.271,0,9824970.106,0
9156967.906,0,9183714.773,0
9174667.125,0,9205176.182,0
9197553.249,0,9231953.646,0
9205893.916,0,9243736.23,0
9208133.463,0,9248715.182,0
9202386.921,0,9245160.362,0
9818049.459,0,9851631.886,0
9774261.283,0,9808692.046,0
9718737.5,0,9753954.939,0
9690098.077,0,9725926.584,0
9671358.579,0,9707634.471,0
9653021.922,0,9689696.862,0
9671096.203,0,9708353.41,0
9694243.663,0,9732151.088,0
9722051.758,0,9760463.276,0
9729613.86,0,9768510.535,0
9739484.922,0,9778833.599,0
9748841.036,0,9788702.883,0
9742330.225,0,9782464.057,0
9739501.597,0,9779934.098,0
9728606.559,0,9769268.544,0
9721145.653,0,9761967.094,0
9725751.053,0,9766759.306,0
9710000.999,0,9751191.335,0
9688608.442,0,9730065.77,0
9676464.712,0,9718188.27,0
9666743.073,0,9708742.176,0
9674369.687,0,9716663.019,0
9686022.323,0,9728605.696,0
9710720.458,0,9753655.716,0
7195856.763,0,7175464.83,0
7156927.191,0,7133267.612,0
7106992.843,0,7080378.092,0
7024581.942,0,6995473.823,0
6924688.444,0,6893641.999,0
6828365.921,0,6796073.094,0
3400515.263,0,3400515.263,0
3400515.263,0,3400515.263,0
3400515.263,0,3400515.263,0
3400515.263,0,3400515.263,0
3400515.263,0,3400515.263,0
3400515.263,0,3400515.263,0
2145071.882,0,2145071.882,0
2145071.882,0,2145071.882,0
2145071.882,0,2145071.882,0
2145071.882,0,2145071.882,0
3125471.882,0,3125471.882,0
3125471.882,0,3125471.882,0
2795348.734,0,2795348.734,0
2795348.734,0,2795348.734,0
2795348.734,0,2795348.734,0
2795348.734,0,2795348.734,0
2795348.734,0,2795348.734,0
2795348.734,0,2795348.734,0
2795348.734,0,2795348.734,0
2795348.734,0,2795348.734,0
2795348.734,0,2795348.734,0
2795348.734,0,2795348.734,0
2795348.734,0,2795348.734,0
2795348.734,0,2795348.734,0
2498237.901,0,2498237.901,0
2498237.901,0,2498237.901,0
2498237.901,0,2498237.901,0
2498237.901,0,2498237.901,0
2498237.901,0,2498237.901,0
2498237.901,0,2498237.901,0
2333176.327,0,2333176.327,0
2333176.327,0,2333176.327,0
2333176.327,0,2333176.327,0
2333176.327,0,2333176.327,0
2333176.327,0,2333176.327,0
2333176.327,0,2333176.327,0
2957109.076,0,2957109.076,0
2957109.076,0,2957109.076,0
2957109.076,0,2957109.076,0
2957109.076,0,2957109.076,0
2957109.076,0,2957109.076,0
2957109.076,0,2957109.076,0
2957109.076,0,2957109.076,0
2957109.076,0,2957109.076,0
2957109.076,0,2957109.076,0
2957109.076,0,2957109.076,0
2957109.076,0,2957109.076,0
2957109.076,0,2957109.076,0
2957109.076,0,2957109.076,0
2957109.076,0,2957109.076,0
2957109.076,0,2957109.076,0
2957109.076,0,2957109.076,0
2957109.076,0,2957109.076,0
2957109.076,0,2957109.076,0
2957109.076,0,2957109.076,0
2957109.076,0,2957109.076,0
2957109.076,0,2957109.076,0
2957109.076,0,2957109.076,0
2957109.076,0,2957109.076,0
2957109.076,0,2957109.076,0
2957109.076,0,2957109.076,0
2957109.076,0,2957109.076,0
2957109.076,0,2957109.076,0
2957109.076,0,2957109.076,0
2957109.076,0,2957109.076,0
2957109.076,0,2957109.076,0
3122170.65,0,3122170.65,0
3122170.65,0,3122170.65,0
3122170.65,0,3122170.65,0
3122170.65,0,3122170.65,0
3122170.65,0,3122170.65,0
3122170.65,0,3122170.65,0
4141786.2,0,3999845.485,0
3883496.537,0,3753152.894,0
3744329.283,0,3646532.497,0
3754501.71,0,3649584.804,0
3729020.717,0,3632303.009,0
3723906.543,0,3631467.184,0
4419225.836,0,4351052.478,0
4423128.673,0,4337593.274,0
4455607.383,0,4358495.926,0
4493067.835,0,4398463.065,0
4531464.77,0,4444355.584,0
4566049.725,0,4481399.207,0
7680231.985,0,7636673.418,0
7817495.341,0,7783197.274,0
7945743.974,0,7924444.952,0
8020266.85,0,8001168.345,0
8100638.375,0,8084578.019,0
8172974.224,0,8160538.902,0
8243216.941,0,8232419.416,0
8321071.341,0,8310686.784,0
8405726.764,0,8396567.984,0
8494150.75,0,8485872.282,0
8584772.554,0,8574042.392,0
8681292.864,0,8668540.586,0
8758173.23,0,8744025.596,0
8821255.184,0,8810554.577,0
8886347.449,0,8883490.062,0
8946221.973,0,8946805.232,0
8996532.292,0,8998709.79,0
9041040.117,0,9044562.044,0
9072133.835,0,9076766.516,0
9108665.857,0,9114567.909,0
9142741.498,0,9149782.886,0
9176258.424,0,9184185.229,0
9214506.734,0,9222972.952,0
9249993.523,0,9258968.647,0
8560841.868,0,8589300.081,0
8568586.018,0,8599208.909,0
8578958.371,0,8611774.844,0
8586506.362,0,8621565.439,0
8594075.462,0,8630975.727,0
8601232.64,0,8639690.315,0
9354052.701,0,9385201.34,0
9420550.073,0,9452577.31,0
9483017.565,0,9515876.597,0
9538386.95,0,9572009.848,0
9592239.947,0,9626575.431,0
9651184.327,0,9686246.903,0
9671665.018,0,9707166.069,0
9692343.335,0,9728307.378,0
9712132.353,0,9748496.662,0
9733282.034,0,9770014.918,0
9753028.506,0,9790096.309,0
9771020.621,0,9808392.919,0
9800786.981,0,9838442.5,0
9828302.854,0,9866215.723,0
9853364.435,0,9891511.775,0
9870643.212,0,9908995.622,0
9893152.328,0,9931700.204,0
9911329.543,0,9949995.504,0
9879505.649,0,9918267.869,0
9855546.258,0,9894374.877,0
9830682.918,0,9869600.489,0
9802015.566,0,9841004.157,0
9771773.946,0,9810841.874,0
9743673.87,0,9782831.297,0
7318691.79,0,7301706.121,0
7254277.849,0,7232688.472,0
7204379.401,0,7179302.984,0
7149267.532,0,7121510.131,0
7095710.693,0,7066288.99,0
7043029.466,0,7012009.629,0
3400515.263,0,3400515.263,0
3400515.263,0,3400515.263,0
3400515.263,0,3400515.263,0
3400515.263,0,3400515.263,0
3400515.263,0,3400515.263,0
3400515.263,0,3400515.263,0
2145071.882,0,2145071.882,0
2145071.882,0,2145071.882,0
2145071.882,0,2145071.882,0
2145071.882,0,2145071.882,0
3125471.882,0,3125471.882,0
3125471.882,0,3125471.882,0
2795348.734,0,2795348.734,0
2795348.734,0,2795348.734,0
2795348.734,0,2795348.734,0
2795348.734,0,2795348.734,0
2795348.734,0,2795348.734,0
2795348.734,0,2795348.734,0
2795348.734,0,2795348.734,0
2795348.734,0,2795348.734,0
2795348.734,0,2795348.734,0
2795348.734,0,2795348.734,0
2795348.734,0,2795348.734,0
2795348.734,0,2795348.734,0
2498237.901,0,2498237.901,0
2498237.901,0,2498237.901,0
2498237.901,0,2498237.901,0
2498237.901,0,2498237.901,0
2498237.901,0,2498237.901,0
2498237.901,0,2498237.901,0
2333176.327,0,2333176.327,0
2333176.327,0,2333176.327,0
2333176.327,0,2333176.327,0
2333176.327,0,2333176.327,0
2333176.327,0,2333176.327,0
2333176.327,0,2333176.327,0
2957109.076,0,2957109.076,0
2957109.076,0,2957109.076,0
2957109.076,0,2957109.076,0
2957109.076,0,2957109.076,0
2957109.076,0,2957109.076,0
2957109.076,0,2957109.076,0
2957109.076,0,2957109.076,0
2957109.076,0,2957109.076,0
2957109.076,0,2957109.076,0
2957109.076,0,2957109.076,0
2957109.076,0,2957109.076,0
2957109.076,0,2957109.076,0
2957109.076,0,2957109.076,0
2957109.076,0,2957109.076,0
2957109.076,0,2957109.076,0
2957109.076,0,2957109.076,0
2957109.076,0,2957109.076,0
2957109.076,0,2957109.076,0
2957109.076,0,2957109.076,0
2957109.076,0,2957109.076,0
2957109.076,0,2957109.076,0
2957109.076,0,2957109.076,0
2957109.076,0,2957109.076,0
2957109.076,0,2957109.076,0
2957109.076,0,2957109.076,0
2957109.076,0,2957109.076,0
2957109.076,0,2957109.076,0
2957109.076,0,2957109.076,0
2957109.076,0,2957109.076,0
2957109.076,0,2957109.076,0
3122170.65,0,3122170.65,0
3122170.65,0,3122170.65,0
3122170.65,0,3122170.65,0
3122170.65,0,3122170.65,0
3122170.65,0,3122170.65,0
3122170.65,0,3122170.65,0
3945043.894,0,3842834.405,0
3722096.051,0,3631389.862,0
3587165.429,0,3573787.094,0
3593299.232,0,3538230.96,0
3575240.617,0,3526249.633,0
3575410.168,0,3526240.921,0
4251636.523,0,4192122.678,0
4257741.746,0,4184014.068,0
4295208.65,0,4232878.285,0
4335846.464,0,4272669.452,0
4387551.358,0,4325236.996,0
4440628.688,0,4373199.232,0
7485832.538,0,7432599.716,0
7652065.238,0,7608894.588,0
7857240.27,0,7817143.326,0
7968500.863,0,7932119.23,0
8085766.48,0,8050108.242,0
8206495.431,0,8170944.359,0
8315802.005,0,8284943.73,0
8432129.83,0,8406320.049,0
8541647.192,0,8516190.088,0
8660941.46,0,8638418.364,0
8781312.407,0,8760420.554,0
8904538.125,0,8884583.38,0
9017788.433,0,8999002.539,0
9122737.949,0,9106136.293,0
9222379.008,0,9207898.99,0
9305918.334,0,9292322.37,0
9382605.714,0,9370466.14,0
9453953.051,0,9443189.687,0
9489564.517,0,9479980.137,0
9531280.428,0,9523188.193,0
9568478.291,0,9561837.596,0
9609434.178,0,9603571.504,0
9644240.849,0,9639334.535,0
9676310.854,0,9672372.429,0
9053208.322,0,9076145.322,0
9084879.482,0,9111037.354,0
9115360.388,0,9144752.652,0
9134849.821,0,9167300.232,0
9162145.95,0,9196221.905,0
9181797.931,0,9217469.911,0
9814450.518,0,9843065.867,0
9844088.455,0,9873800.934,0
9868400.031,0,9898954.887,0
9891829.918,0,9923231.338,0
9913462.147,0,9945602.701,0
9931486.523,0,9964304.757,0
9951815.346,0,9985266.794,0
9965407.201,0,9999430.106,0
9979784.058,0,10014332.35,0
9988953.071,0,10023975.59,0
9996300.282,0,10031757.33,0
10002074.89,0,10037931.71,0
10005504.62,0,10041682.9,0
10007615.83,0,10044135.23,0
10007159.47,0,10044003.44,0
10007522.32,0,10044665.49,0
10018280.52,0,10055717.2,0
10005410.9,0,10043091.42,0
9972808.753,0,10010653.87,0
9949534.897,0,9987580.377,0
9925723.239,0,9963954.316,0
9894337.351,0,9932738.197,0
9859916.63,0,9898482.354,0
9826100.589,0,9864831.981,0
7412281.179,0,7395930.192,0
7318702.642,0,7297398.977,0
7227429.112,0,7202519.159,0
7140407.462,0,7112806.039,0
7055415.482,0,7025787.604,0
6971827.662,0,6940662.672,0
3400515.263,0,3400515.263,0
3400515.263,0,3400515.263,0
3400515.263,0,3400515.263,0
3400515.263,0,3400515.263,0
3400515.263,0,3400515.263,0
3400515.263,0,3400515.263,0
2145071.882,0,2145071.882,0
2145071.882,0,2145071.882,0
2145071.882,0,2145071.882,0
2145071.882,0,2145071.882,0
3125471.882,0,3125471.882,0
3125471.882,0,3125471.882,0
2795348.734,0,2795348.734,0
2795348.734,0,2795348.734,0
2795348.734,0,2795348.734,0
2795348.734,0,2795348.734,0
2795348.734,0,2795348.734,0
2795348.734,0,2795348.734,0
2795348.734,0,2795348.734,0
2795348.734,0,2795348.734,0
2795348.734,0,2795348.734,0
2795348.734,0,2795348.734,0
2795348.734,0,2795348.734,0
2795348.734,0,2795348.734,0
2498237.901,0,2498237.901,0
2498237.901,0,2498237.901,0
2498237.901,0,2498237.901,0
2498237.901,0,2498237.901,0
2498237.901,0,2498237.901,0
2498237.901,0,2498237.901,0
2333176.327,0,2333176.327,0
2333176.327,0,2333176.327,0
2333176.327,0,2333176.327,0
2333176.327,0,2333176.327,0
2333176.327,0,2333176.327,0
2333176.327,0,2333176.327,0
2957109.076,0,2957109.076,0
2957109.076,0,2957109.076,0
2957109.076,0,2957109.076,0
2957109.076,0,2957109.076,0
2957109.076,0,2957109.076,0
2957109.076,0,2957109.076,0
2957109.076,0,2957109.076,0
2957109.076,0,2957109.076,0
2957109.076,0,2957109.076,0
2957109.076,0,2957109.076,0
2957109.076,0,2957109.076,0
2957109.076,0,2957109.076,0
2957109.076,0,2957109.076,0
2957109.076,0,2957109.076,0
2957109.076,0,2957109.076,0
2957109.076,0,2957109.076,0
2957109.076,0,2957109.076,0
2957109.076,0,2957109.076,0
2957109.076,0,2957109.076,0
2957109.076,0,2957109.076,0
2957109.076,0,2957109.076,0
2957109.076,0,2957109.076,0
2957109.076,0,2957109.076,0
2957109.076,0,2957109.076,0
2957109.076,0,2957109.076,0
2957109.076,0,2957109.076,0
2957109.076,0,2957109.076,0
2957109.076,0,2957109.076,0
2957109.076,0,2957109.076,0
2957109.076,0,2957109.076,0
3122170.65,0,3122170.65,0
3122170.65,0,3122170.65,0
3122170.65,0,3122170.65,0
3122170.65,0,3122170.65,0
3122170.65,0,3122170.65,0
3122170.65,0,3122170.65,0
3970903.035,0,3877479.745,0
3753322.431,0,3673889.432,0
3678528.618,0,3576892.167,0
3716537.112,0,3625340.44,0
3734254.679,0,3644529.808,0
3770571.804,0,3683508.495,0
4479496.395,0,4404915.499,0
4541404.04,0,4467799.87,0
4628544.33,0,4535510.433,0
4709786.275,0,4600448.221,0
4788577.158,0,4691722.856,0
4864882.347,0,4769707.714,0
7991171.403,0,7936225.47,0
8178443.526,0,8139147.601,0
8281019.243,0,8249025.248,0
8367092.65,0,8339743.085,0
8449098.907,0,8427019.012,0
8527434.96,0,8509114.867,0
8609246.127,0,8594218.352,0
8709236.629,0,8694899.458,0
8817498.885,0,8804814.562,0
8926937.658,0,8914987.272,0
9038086.617,0,9026366.16,0
9152201.666,0,9140511.367,0
9226126.863,0,9215107.346,0
9299378.321,0,9289282.173,0
9367781.547,0,9358623.196,0
9429926.016,0,9421292.579,0
9489315.059,0,9481356.289,0
9544786.609,0,9537488.912,0
9573953.477,0,9567280.823,0
9609730.37,0,9603744.44,0
9644717.403,0,9639089.57,0
9669281.113,0,9664335.362,0
9688098.784,0,9683987.217,0
9705871.142,0,9702574.505,0
9075537.259,0,9103586.907,0
9085422.007,0,9115842.319,0
9090340.41,0,9123087.092,0
9097580.126,0,9132753.205,0
9104859.322,0,9141979.277,0
9116247.977,0,9154822.915,0
9748081.03,0,9779381.729,0
9771517.052,0,9803605.843,0
9787697.573,0,9820484.507,0
9800161.382,0,9833549.61,0
9809221.499,0,9843157.019,0
9822655.35,0,9857110.96,0
9828744.723,0,9863647.365,0
9834786.372,0,9870099.494,0
9840087.156,0,9875775.758,0
9845603.556,0,9881589.647,0
9857764.713,0,9894076.785,0
9862129.869,0,9898730.802,0
9878544.209,0,9915517.122,0
9888924.029,0,9926159.538,0
9903369.222,0,9940850.656,0
9919683.185,0,9957438.66,0
9946375.491,0,9984388.193,0
9948868,0,9987087.72,0
9935346.856,0,9973755.496,0
9931683.525,0,9970278.729,0
9928850.071,0,9967655.148,0
9922869.046,0,9961865.747,0
9913309.372,0,9952493.784,0
9906643.236,0,9946021.051,0
7516184.374,0,7500606.692,0
7435184.063,0,7414751.499,0
7365583.903,0,7341505.399,0
7291748.622,0,7265532.595,0
7216357.373,0,7188154.326,0
7144603.81,0,7115141.166,0
3400515.263,0,3400515.263,0
3400515.263,0,3400515.263,0
3400515.263,0,3400515.263,0
3430144.09,0,3422567.779,0
3442521.4,0,3436535.89,0
3439822.317,0,3432789.4,0
2145071.882,0,2145071.882,0
2145071.882,0,2145071.882,0
2145071.882,0,2145071.882,0
2145071.882,0,2145071.882,0
3125471.882,0,3125471.882,0
3125471.882,0,3125471.882,0
2795348.734,0,2795348.734,0
2795348.734,0,2795348.734,0
2795348.734,0,2795348.734,0
2795348.734,0,2795348.734,0
2795348.734,0,2795348.734,0
2795348.734,0,2795348.734,0
2795348.734,0,2795348.734,0
2795348.734,0,2795348.734,0
2795348.734,0,2795348.734,0
2795348.734,0,2795348.734,0
2795348.734,0,2795348.734,0
2795348.734,0,2795348.734,0
2498237.901,0,2498237.901,0
2498237.901,0,2498237.901,0
2498237.901,0,2498237.901,0
2498237.901,0,2498237.901,0
2498237.901,0,2498237.901,0
2498237.901,0,2498237.901,0
2333176.327,0,2333176.327,0
2333176.327,0,2333176.327,0
2333176.327,0,2333176.327,0
2333176.327,0,2333176.327,0
2333176.327,0,2333176.327,0
2333176.327,0,2333176.327,0
2957109.076,0,2957109.076,0
2957109.076,0,2957109.076,0
2957109.076,0,2957109.076,0
2957109.076,0,2957109.076,0
2957109.076,0,2957109.076,0
2957109.076,0,2957109.076,0
2333176.327,0,2333176.327,0
2333176.327,0,2333176.327,0
2333176.327,0,2333176.327,0
2333176.327,0,2333176.327,0
2333176.327,0,2333176.327,0
2333176.327,0,2333176.327,0
2333176.327,0,2333176.327,0
2333176.327,0,2333176.327,0
2333176.327,0,2333176.327,0
2333176.327,0,2333176.327,0
2333176.327,0,2333176.327,0
2333176.327,0,2333176.327,0
2333176.327,0,2333176.327,0
2333176.327,0,2333176.327,0
2333176.327,0,2333176.327,0
2333176.327,0,2333176.327,0
2333176.327,0,2333176.327,0
2333176.327,0,2333176.327,0
2333176.327,0,2333176.327,0
2333176.327,0,2333176.327,0
2333176.327,0,2333176.327,0
2333176.327,0,2333176.327,0
2333176.327,0,2333176.327,0
2333176.327,0,2333176.327,0
2333176.327,0,2333176.327,0
2333176.327,0,2333176.327,0
2333176.327,0,2333176.327,0
2333176.327,0,2333176.327,0
2333176.327,0,2333176.327,0
2333176.327,0,2333176.327,0
1352776.327,0,1352776.327,0
1352776.327,0,1352776.327,0
1352776.327,0,1352776.327,0
1352776.327,0,1352776.327,0
1352776.327,0,1352776.327,0
1352776.327,0,1352776.327,0
1352776.327,0,1352776.327,0
1352776.327,0,1352776.327,0
1352776.327,0,1352776.327,0
1352776.327,0,1352776.327,0
1352776.327,0,1352776.327,0
1352776.327,0,1352776.327,0
1352776.327,0,1352776.327,0
1352776.327,0,1352776.327,0
1352776.327,0,1352776.327,0
1352776.327,0,1352776.327,0
1352776.327,0,1352776.327,0
1352776.327,0,1352776.327,0
1352776.327,0,1352776.327,0
1352776.327,0,1352776.327,0
1352776.327,0,1352776.327,0
1352776.327,0,1352776.327,0
1352776.327,0,1352776.327,0
1352776.327,0,1352776.327,0
1352776.327,0,1352776.327,0
1352776.327,0,1352776.327,0
1352776.327,0,1352776.327,0
1352776.327,0,1352776.327,0
1352776.327,0,1352776.327,0
1352776.327,0,1352776.327,0
1352776.327,0,1352776.327,0
1352776.327,0,1352776.327,0
1352776.327,0,1352776.327,0
1352776.327,0,1352776.327,0
1352776.327,0,1352776.327,0
1352776.327,0,1352776.327,0
1352776.327,0,1352776.327,0
1352776.327,0,1352776.327,0
1352776.327,0,1352776.327,0
1352776.327,0,1352776.327,0
1352776.327,0,1352776.327,0
1352776.327,0,1352776.327,0
1352776.327,0,1352776.327,0
1352776.327,0,1352776.327,0
1352776.327,0,1352776.327,0
1352776.327,0,1352776.327,0
1352776.327,0,1352776.327,0
1352776.327,0,1352776.327,0
1352776.327,0,1352776.327,0
1352776.327,0,1352776.327,0
1352776.327,0,1352776.327,0
1352776.327,0,1352776.327,0
1352776.327,0,1352776.327,0
1352776.327,0,1352776.327,0
1352776.327,0,1352776.327,0
1352776.327,0,1352776.327,0
1352776.327,0,1352776.327,0
1352776.327,0,1352776.327,0
1352776.327,0,1352776.327,0
1352776.327,0,1352776.327,0
1352776.327,0,1352776.327,0
1352776.327,0,1352776.327,0
1352776.327,0,1352776.327,0
1352776.327,0,1352776.327,0
1352776.327,0,1352776.327,0
1352776.327,0,1352776.327,0
1352776.327,0,1352776.327,0
1352776.327,0,1352776.327,0
1352776.327,0,1352776.327,0
1352776.327,0,1352776.327,0
1352776.327,0,1352776.327,0
1352776.327,0,1352776.327,0
1352776.327,0,1352776.327,0
1352776.327,0,1352776.327,0
1352776.327,0,1352776.327,0
1352776.327,0,1352776.327,0
1352776.327,0,1352776.327,0
1352776.327,0,1352776.327,0
1352776.327,0,1352776.327,0
1352776.327,0,1352776.327,0
1352776.327,0,1352776.327,0
1352776.327,0,1352776.327,0
2333176.327,0,2333176.327,0
2333176.327,0,2333176.327,0
2333176.327,0,2333176.327,0
2333176.327,0,2333176.327,0
2333176.327,0,2333176.327,0
2333176.327,0,2333176.327,0
2333176.327,0,2333176.327,0
2333176.327,0,2333176.327,0
2333176.327,0,2333176.327,0
2333176.327,0,2333176.327,0
2333176.327,0,2333176.327,0
2333176.327,0,2333176.327,0
2333176.327,0,2333176.327,0
2333176.327,0,2333176.327,0
2333176.327,0,2333176.327,0
2333176.327,0,2333176.327,0
2333176.327,0,2333176.327,0
2333176.327,0,2333176.327,0
2333176.327,0,2333176.327,0
2333176.327,0,2333176.327,0
2333176.327,0,2333176.327,0
2333176.327,0,2333176.327,0
2333176.327,0,2333176.327,0
2333176.327,0,2333176.327,0
2333176.327,0,2333176.327,0
2333176.327,0,2333176.327,0
2333176.327,0,2333176.327,0
2333176.327,0,2333176.327,0
2333176.327,0,2333176.327,0
2333176.327,0,2333176.327,0
2333176.327,0,2333176.327,0
