Date/Time,S1 OFFICE BACK:Zone Infiltration Air Change Rate [ach](Hourly),S1 OFFICE CORE:Zone Infiltration Air Change Rate [ach](Hourly),S1 OFFICE FRONT:Zone Infiltration Air Change Rate [ach](Hourly),S1 OFFICE LEFT:Zone Infiltration Air Change Rate [ach](Hourly),S1 OFFICE RIGHT:Zone Infiltration Air Change Rate [ach](Hourly),Electricity:Facility [J](Hourly),Gas:Facility [J](Hourly) 
 07/09  13:00:00,0.0,0.0,0.0,0.0,0.0,194313155.1612581,3627043.415162411 
 07/09  14:00:00,0.0,0.0,0.0,0.0,0.0,193426194.86354888,3626646.8963031379 
 07/09  15:00:00,0.0,0.0,0.0,0.0,0.0,190611651.892453,1849272.0145579368 
 07/09  16:00:00,0.0,0.0,0.0,0.0,0.0,192154376.68299315,3626975.499087109 
 07/09  17:00:00,0.0,0.0,0.0,0.0,0.0,133561674.05377911,1849152.723964494 
 07/09  18:00:00,0.0,0.0,0.0,0.0,0.0,109267228.08498645,1849073.4822164428 
 07/09  19:00:00,0.0,0.0,0.0,0.0,0.0,104443140.30425713,1848987.7479443385 
 07/09  20:00:00,0.0,0.0,0.0,0.0,0.0,93648275.96681509,1849027.8207482778 
 07/09  21:00:00,0.0,0.0,0.0,0.0,0.0,107277826.15480244,1848867.045376623 
 07/09  22:00:00,0.138571975484907,0.1392133919415481,0.13862648216725749,0.13871268515558989,0.1386709590685454,88448528.5985527,1848739.267927093 
 07/09  23:00:00,1.3114832371512864,1.309587557962561,1.3116416372602303,1.3113267704932219,1.3114626439078803,81042942.34877742,1848769.7432961576 
 07/09  24:00:00,1.6727129073664118,1.6710741691367844,1.67305670218885,1.6747580099700006,1.673284000659952,34633452.83331995,72000.0 
 07/10  01:00:00,0.0,0.0,0.0,0.0,0.0,34633452.83331995,1848825.3353470613 
 07/10  02:00:00,0.0,0.0,0.0,0.0,0.0,34633452.83331995,1848809.0342652794 
 07/10  03:00:00,0.0,0.0,0.0,0.0,0.0,34633452.83331995,1848787.7357560169 
 07/10  04:00:00,3.0394322937908018,1.7390773348382352,3.0397385477117315,3.0422404723207085,3.0404849588655304,34633452.83331995,1848799.1344409856 
 07/10  05:00:00,0.27179456546307398,0.16967910787954433,0.2718362276007256,0.27197723753119959,0.27173172678923,80380429.89606259,1848904.2707399526 
 07/10  06:00:00,0.0,0.0,0.0,0.0,0.0,47837853.2538275,1848915.5128915199 
 07/10  07:00:00,3.746866787568813,1.9790418947768192,3.7471176246466268,3.74911075204639,3.74852803553884,80848779.72882359,1849136.5318050835 
 07/10  08:00:00,3.528694741728876,2.375257707917626,3.5296045021394457,3.5305301793682326,3.537271339427189,156297972.70437447,1849465.471508737 
 07/10  09:00:00,2.5785499255867316,1.8280114161551169,2.5796512699143148,2.5797060365528545,2.5844345116963516,165168181.81033803,3626994.489883691 
 07/10  10:00:00,6.54438533439307,3.453846685936146,6.552922885494342,6.547062727422433,6.563049795169012,170672062.94255946,3626978.802403573 
 07/10  11:00:00,0.30956904326807807,0.38038175019201778,0.3094927776292981,0.30963490971319709,0.31013568480199157,174397066.94582314,1849591.2828177897 
 07/10  12:00:00,1.3271096072170937,1.2328895524114246,1.3279799757486755,1.3275739018431017,1.3290909852839306,178135158.71764306,3627262.2842173289 
 07/10  13:00:00,3.9526100307579727,2.7697675813331079,3.95694557804045,3.9575070445862328,3.9578496161215339,183748315.13811744,3627263.234982531 
 07/10  14:00:00,3.4548878482547655,2.3302588858482475,3.458638012277343,3.4594785607172349,3.4591374804061489,187990347.2373773,3626454.640360039 
 07/10  15:00:00,1.9430208208050409,1.6874689449453933,1.9441762296949799,1.9444375773427599,1.9439734421329094,188260989.16232039,1849126.6226311816 
 07/10  16:00:00,0.58304517372566,0.7577667509460712,0.5834096024581119,0.5829240244929087,0.5835289099986083,185885280.1018582,3627086.2407032905 
 07/10  17:00:00,2.1830740714661727,0.47536725351778089,2.1843957312396795,2.184896962248723,2.1851003895831426,133073753.31097162,1849177.4047402496 
 07/10  18:00:00,0.0,0.0,0.0,0.0,0.0,110149375.07476026,1848987.7538660467 
 07/10  19:00:00,2.0584056728632755,2.0150535724732419,2.059977627639759,2.061008619382455,2.0609765674051268,108981819.43847038,1849019.3458513676 
 07/10  20:00:00,0.0,1.6463799117422422,0.0,0.0,0.0,99771107.44325234,1849050.7624611697 
 07/10  21:00:00,0.0,0.0,0.0,0.0,0.0,111318485.04300484,1848867.4707951213 
 07/10  22:00:00,0.28590612721117217,0.2865210191970819,0.2861004658061391,0.28625191959139775,0.28625712783637366,91149464.88242138,1848831.7424739027 
 07/10  23:00:00,0.0,0.0,0.0,0.0,0.0,79646583.39800751,1848844.1692858008 
 07/10  24:00:00,1.6725578471683694,1.6711802321387586,1.6737943525411883,1.6749876319335589,1.6747360740455462,34633452.83331995,1848768.4938881077 
 07/11  01:00:00,4.365482843709885e-15,0.08162949563981194,0.0,0.0,0.0,34633452.83331995,72000.0 
 07/11  02:00:00,1.6337395989245478e-14,0.06151850884927169,0.0,6.455366091075938e-15,0.0,34633452.83331995,1848818.6700312265 
 07/11  03:00:00,0.0,0.0,0.0,0.0,0.0,34633452.83331995,1848762.5394363304 
 07/11  04:00:00,0.0,0.0,0.0,0.0,0.0,34633452.83331995,1848809.3835874722 
 07/11  05:00:00,0.0,0.0,0.0,0.0,0.0,82827360.09571618,1848850.2536909527 
 07/11  06:00:00,0.22860434022114627,0.25183788036736368,0.2286840998330066,0.2287358846264775,0.22873735077529259,56107466.01483955,72000.0 
 07/11  07:00:00,0.10149189895862855,0.16104378770609427,0.10147880593483577,0.10145274124457704,0.1014705542801173,54571428.96639438,1848907.4715416113 
 07/11  08:00:00,0.0,0.0,0.0,0.0,0.0,86109358.24934174,1848945.5738641045 
 07/11  09:00:00,0.0,0.0,0.0,0.0,0.0,87417415.49762237,3626238.293507831 
 07/11  10:00:00,0.0,0.0,0.0,0.0,0.0,89342049.57286798,1849125.4689183979 
 07/11  11:00:00,0.0,0.0,0.0,0.0,0.0,92799806.34022072,1849213.5356950549 
 07/11  12:00:00,0.0,0.0,0.0,0.0,0.0,71871506.19961187,1849131.8619538563 
 07/11  13:00:00,0.0,0.0,0.0,0.0,0.0,74513831.43465922,1849047.2249685857 
 07/11  14:00:00,0.0,0.0,0.0,0.0,0.0,78509387.69543071,1848962.9982598399 
 07/11  15:00:00,0.0,0.0,0.0,0.0,0.0,84150940.3775736,1848939.9048708613 
 07/11  16:00:00,0.0,0.0,0.0,0.0,0.0,88078523.18727261,1848946.867984987 
 07/11  17:00:00,0.0,0.0022791536770182206,0.0,0.0,0.0,71945418.89084083,1848790.2333438339 
 07/11  18:00:00,4.153588026056666e-16,0.016232157601313695,0.0,0.0,0.0,67261324.15622096,72000.0 
 07/11  19:00:00,0.0,0.029687885045408269,0.0,0.0,0.0,6938184.833319949,1848862.4156311823 
 07/11  20:00:00,6.33471517502172e-16,0.015187028912462425,0.0,0.0,0.0,16169940.833319948,1848839.0221855713 
 07/11  21:00:00,0.0,0.0067743660886300459,0.0,0.0,0.0,34633452.83331995,1848891.9708513716 
 07/11  22:00:00,6.895234649309908e-16,0.008277487604982042,0.0,0.0,0.0,34633452.83331995,1848772.4558629615 
 07/11  23:00:00,0.6707229846671532,0.2204822373807959,0.6708242529638767,0.6709910373666862,0.6707112567087125,34633452.83331995,72000.0 
 07/11  24:00:00,3.009650452749588e-14,0.19036471444455209,1.0640458500011526e-13,1.3968495939335262e-14,0.0,34633452.83331995,1848786.1902473209 
 07/12  01:00:00,6.909075233568734e-16,0.006566289267090041,0.0,0.0,0.0,34633452.83331995,1848768.8329939577 
 07/12  02:00:00,1.7998800985416116e-15,0.005870000210911129,0.0,0.0,0.0,34633452.83331995,1848738.8312018298 
 07/12  03:00:00,0.0,0.0,0.0,0.0,0.0,34633452.83331995,72000.0 
 07/12  04:00:00,0.0020206883208788467,0.0,0.002025439264292993,0.0020340915336811008,0.002025629149331656,34633452.83331995,1848774.2941962116 
 07/12  05:00:00,0.0,0.0,0.0,0.0,0.0,89048223.07713379,1848832.671529932 
 07/12  06:00:00,0.0,0.0,0.0,0.0,0.0,53661057.06086071,72000.0 
 07/12  07:00:00,0.0,0.0,0.0,0.0,0.0,51591611.65450757,1848768.2678091822 
 07/12  08:00:00,0.0,0.0,0.0,0.0,0.0,51138739.36503711,1848739.7848218829 
 07/12  09:00:00,0.0,0.0,0.0,0.0,0.0,53458747.46555886,1848818.6373506962 
 07/12  10:00:00,0.0,0.0,0.0,0.0,0.0,58339095.6775149,72000.0 
 07/12  11:00:00,0.0,0.0,0.0,0.0,0.0,62659911.1517003,1848799.3294063628 
 07/12  12:00:00,0.0,0.0,0.0,0.0,0.0,62576870.213980268,1848831.0205894644 
 07/12  13:00:00,0.0,0.0,0.0,0.0,0.0,62302998.870772037,72000.0 
 07/12  14:00:00,0.0,0.0,0.0,0.0,0.0,63093433.56223212,1848765.127684516 
 07/12  15:00:00,0.0,0.0,0.0,0.0,0.0,64459880.3270798,1848758.4351552623 
 07/12  16:00:00,0.0,0.0,0.0,0.0,0.0,66727634.03684252,72000.0 
 07/12  17:00:00,4.0143324392032737e-16,0.009142319673366444,0.0,0.0,0.0,68453116.24574411,1848699.5802063617 
 07/12  18:00:00,7.8539098211976499e-16,0.008578906157613574,0.0,0.0,0.0,6938184.833319949,1848762.6988899254 
 07/12  19:00:00,0.0,0.0164309928158155,0.0,0.0,0.0,6938184.833319949,72000.0 
 07/12  20:00:00,6.058488298715844e-16,0.012159615444132194,0.0,0.0,0.0,16169940.833319948,1848754.9227115869 
 07/12  21:00:00,0.0,0.008565539350550948,0.0,0.0,0.0,34633452.83331995,1848824.0620102443 
 07/12  22:00:00,0.0,0.00469013015948353,0.0,0.0,0.0,34633452.83331995,72000.0 
 07/12  23:00:00,0.5106772491766461,0.7387427111500965,0.5104934504123414,0.5101780558883327,0.5104785431293696,34633452.83331995,1848705.8769392849 
 07/12  24:00:00,0.2756238926538796,0.11584473774742588,0.2756529135824169,0.275746645036556,0.27574687767264957,34633452.83331995,1848755.4262495049 
 07/13  01:00:00,0.0,0.0,0.0,0.0,0.0,34633452.83331995,1848783.059375686 
 07/13  02:00:00,0.6574676843170834,0.6098383986359538,0.6578681479104879,0.6585972152555543,0.6581468877614655,34633452.83331995,72000.0 
 07/13  03:00:00,0.0032218087111054889,0.0,0.0032584509683912536,0.003328905390241414,0.0032892698026335458,34633452.83331995,1848766.390524837 
 07/13  04:00:00,0.8669935695419463,0.8210099248299345,0.867256694177822,0.8677360055796729,0.8674010140441415,34633452.83331995,1848752.7564124277 
 07/13  05:00:00,0.0,0.0,0.0,0.0,0.0,107290473.18550979,1848825.2365271003 
 07/13  06:00:00,0.616331339266687,0.8665341284865619,0.6164292646357095,0.6163865621861953,0.6165857962712454,70595575.66985385,72000.0 
 07/13  07:00:00,0.0,0.0,0.0,0.0,0.0,101307407.38538692,1848929.401704327 
 07/13  08:00:00,0.0,0.0,0.0,0.0,0.0,186859147.52736298,3626629.13555851 
 07/13  09:00:00,0.0,4.424977326689421,0.0,0.0,0.0,199526502.66253717,1849381.5735274533 
 07/13  10:00:00,0.0,1.6401840202614207,0.0,0.0,0.0,198472354.60383887,3626582.880556987 
 07/13  11:00:00,0.04057619177241421,1.126318348814607,0.04060506349211935,0.04059239166102243,0.04058831598784566,196712921.5518772,3626697.784885466 
 07/13  12:00:00,0.0,9.895073066346896,0.0,0.0,0.0,195822628.17928393,3627054.4887416546 
 07/13  13:00:00,0.0,1.6491748629092793,0.0,0.0,0.0,195880643.636337,3626749.93864635 
 07/13  14:00:00,0.0,0.0,0.0,0.0,0.0,194309389.9036305,1849196.538854613 
 07/13  15:00:00,0.0,0.0,0.0,0.0,0.0,196913380.523008,3626225.695692667 
 07/13  16:00:00,0.0,0.0,0.0,0.0,0.0,199220381.03164006,1849487.9573709914 
 07/13  17:00:00,0.23060950319758723,0.16383192771787498,0.2307186008723335,0.23131661737971308,0.23071986815963684,139185544.4356477,3626299.688126113 
 07/13  18:00:00,0.22846932376810473,0.1517229694430373,0.2285620704804804,0.2287840059194716,0.2285568998220883,116007656.26382129,1849042.750977913 
 07/13  19:00:00,0.0,0.0,0.0,0.0,0.0,109942130.76350948,1848963.6170866348 
 07/13  20:00:00,0.0,0.0,0.0,0.0,0.0,97571151.28541453,1849033.2597675804 
 07/13  21:00:00,0.0,0.0,0.0,0.0,0.0,110092124.46080593,72000.0 
 07/13  22:00:00,2.700333937867306,3.0039994692502427,2.701553340791126,2.70699085480436,2.702998068082424,100006656.93540439,1848825.3698041952 
 07/13  23:00:00,3.307646903267008,1.6507431515274567,3.3080738754906209,3.311795711478218,3.3086911075811664,92530706.58031839,1848788.1938442609 
 07/13  24:00:00,3.328643505166411,3.3251086206765607,3.3287104036183474,3.33303061887912,3.3293447164058578,34633452.83331995,1848787.4567740842 
 07/14  01:00:00,0.0,0.0,0.0,0.0,0.0,34633452.83331995,72000.0 
 07/14  02:00:00,1.8431437995853693,0.3060316958383815,1.8432765585009812,1.8448046839085744,1.843500000151967,34633452.83331995,1848784.2509479509 
 07/14  03:00:00,1.6727330141593447,1.6716973705251246,1.6726763819128483,1.6751329468095964,1.6730361963821033,34633452.83331995,1848781.2548036825 
 07/14  04:00:00,0.13499987252861923,0.055902307869079858,0.13500378791761048,0.13524482472098313,0.13506833207784206,34633452.83331995,1848799.8724705738 
 07/14  05:00:00,0.027964701290149723,0.08896255354545861,0.027975546892182843,0.027936572218253479,0.028205518758740904,94968793.82268605,1848846.4072263095 
 07/14  06:00:00,1.8704522474253447,4.283472922786253,1.8708729635946018,1.8708613657329963,1.87362395920694,61521248.58223756,72000.0 
 07/14  07:00:00,3.796228281319644,4.047371029419781,3.796515898943769,3.7998228713832975,3.8088035358949545,99378049.66690484,3626138.75401335 
 07/14  08:00:00,3.480451201039978,2.2345888441146375,3.4812971279392248,3.4833292002677647,3.4923191975077825,176959708.22813634,1849406.3601075113 
 07/14  09:00:00,5.863828799272212,3.347578855551145,5.867453384225484,5.868301936431986,5.888053812628261,181978717.13579247,3626820.103747119 
 07/14  10:00:00,8.77544329637721,4.015698681292044,8.778427428473555,8.778892777852619,8.791204713023462,187217855.4391522,1849351.6713202766 
 07/14  11:00:00,0.11023700731477461,0.20497572209473567,0.11024761136979057,0.110322450651591,0.11076048727556497,184609066.44896094,3627027.6096955987 
 07/14  12:00:00,2.4065989546184167,1.8133879235674933,2.407787067559196,2.4076471427811976,2.410256313242017,184165866.3885071,3627267.111294087 
 07/14  13:00:00,7.6891894957112119,3.7443774861483098,7.694096511463717,7.694455720020237,7.69879618262635,189543711.26725293,3626931.2168558395 
 07/14  14:00:00,4.794137868298286,2.489607613501046,4.798744943548719,4.800337763658658,4.802916770821441,192898652.67733626,1849278.1825668698 
 07/14  15:00:00,9.52224837028966,7.313389430147207,9.523331031526654,9.524794075083515,9.52287905558521,202288504.97072853,3626469.57845987 
 07/14  16:00:00,0.0,6.205388364379086,0.0,0.0,0.0,199177629.1391036,1849464.586071319 
 07/14  17:00:00,1.6411901105517107,0.0,1.642393609193478,1.6439920686183394,1.6436625875159344,138825893.50897718,3626452.6913235255 
 07/14  18:00:00,0.0,0.49564693133930556,0.0,0.0,0.0,113611479.08267236,1849072.5567106228 
 07/14  19:00:00,0.0,0.0,0.0,0.0,0.0,106077517.58187935,1848992.8430701369 
 07/14  20:00:00,0.0,0.0,0.0,0.0,0.0,95001767.68673942,1849008.9086481133 
 07/14  21:00:00,0.0,0.0,0.0,0.0,0.0,108172321.46158564,1848885.1569339229 
 07/14  22:00:00,0.8935362124648604,0.9575759091737676,0.8938939251661254,0.8942962487538871,0.8942175776823899,91005283.43104616,72000.0 
 07/14  23:00:00,1.3777414417196515,1.3727026614002179,1.3778218127788423,1.3775614542586777,1.3774382348957808,82948511.57821462,1848838.0694339704 
 07/14  24:00:00,1.675491564480884,1.6737302519366193,1.676384311687127,1.6781818147433594,1.6775989502593614,34633452.83331995,1848833.5862344709 
 07/15  01:00:00,0.8506690288128428,0.7488021135877784,0.8510665451133597,0.8519184654973131,0.8516595987296639,34633452.83331995,1848801.000110824 
 07/15  02:00:00,0.5299548574365506,0.0,0.5299345912630359,0.5307320279847666,0.5305241323935038,34633452.83331995,1848757.1831643179 
 07/15  03:00:00,0.0,0.0,0.0,0.0,0.0,34633452.83331995,72000.0 
 07/15  04:00:00,0.14998095193452685,0.0904249408491125,0.1501089318300515,0.15040485450364175,0.1502939738153569,34633452.83331995,1848815.2221524658 
 07/15  05:00:00,2.185054664358605,0.8420332729060799,2.1856109218439707,2.1870069516208505,2.1891957890939675,88058737.96334343,1848855.8811120024 
 07/15  06:00:00,0.0,0.0,0.0,0.0,0.0,52792206.695102188,1848882.5011559898 
 07/15  07:00:00,6.643732483738696,3.1694931195194298,6.644737359820849,6.647419108407348,6.656226816964323,84262531.60340765,1849143.552044028 
 07/15  08:00:00,1.1532644003695383,0.9121902920565802,1.1536835704121796,1.154595279724173,1.159892985159107,159530517.42742289,3626888.2042192856 
 07/15  09:00:00,4.727696886708883,5.609094433312703,4.729448631366786,4.729881632218317,4.746101804425037,171156267.1021613,1849484.295567822 
 07/15  10:00:00,1.6514084923999926,8.219336583379173,1.6516983762417546,1.652006818957082,1.6564961863763046,181051466.61406366,3626947.725982342 
 07/15  11:00:00,0.2871021948864299,0.3042873747092886,0.28698347435124058,0.28714609652585895,0.2880815924206989,184726841.41300459,3627207.9409263629 
 07/15  12:00:00,2.4650179434502568,1.974805440082247,2.466651533433128,2.4657947329357046,2.4699846559529945,187552777.5001108,3627244.3977145806 
 07/15  13:00:00,2.939640774528636,2.011849478941079,2.9400223401691294,2.9394135988099214,2.9396865415548389,199399693.78642375,3627060.8318681067 
 07/15  14:00:00,4.663388259418838,2.2468047703170446,4.663039125387931,4.662585674847683,4.66252695350898,211380375.5040211,1849161.8000456826 
 07/15  15:00:00,1.6508823089810683,9.403078693230283,1.650826531963693,1.6507963774032886,1.6507009176594779,227062394.21614663,1849069.858613369 
 07/15  16:00:00,0.0,3.2837906082923786,0.0,0.0,0.0,219439470.5167783,3626830.737035952 
 07/15  17:00:00,1.3123731045637213,0.0,1.3121000615449612,1.3155635886596487,1.3120221682207083,149618350.33767746,1849085.7623138054 
 07/15  18:00:00,2.197428906604247,1.183545800401187,2.1988366822793514,2.2004591228983836,2.1999189036550836,126396958.68168706,1849079.9448772618 
 07/15  19:00:00,2.7963229274515539,1.6325438695291326,2.798048943500396,2.8023955616377935,2.8001838463476917,124240486.56866059,1848987.9853534825 
 07/15  20:00:00,0.38188177699797717,0.2543452259647902,0.3811737111752265,0.3791459432977958,0.37945874392190578,111041058.20952779,1849000.2582852187 
 07/15  21:00:00,0.0,0.0,0.0,0.0,0.0,119125342.02843373,1848515.7247924065 
 07/15  22:00:00,1.0509944432802179,1.0681477028530109,1.051311032259874,1.051516660783964,1.0514294705203982,100306885.33862624,1848813.37077973 
 07/15  23:00:00,1.058272818500735,1.0695663863969758,1.058289213433729,1.0577885859252654,1.0578074616332652,90488829.09306519,72000.0 
 07/15  24:00:00,3.3390176946529617,3.3363879699493856,3.340939645240231,3.3470129852992356,3.3436504013934149,34633452.83331995,1848877.28041433 
 07/16  01:00:00,0.4915678442170049,0.5309520322802516,0.4918587985733181,0.4929306067321082,0.4923160172592144,34633452.83331995,1848747.564983623 
 07/16  02:00:00,1.6770114985461902,0.025492775228347615,1.678039584472729,1.6816270773267903,1.6796033743249297,34633452.83331995,1848775.312489816 
 07/16  03:00:00,1.551249101639294,2.204678136699878,1.5519613404165099,1.5542082781594154,1.553145092638994,34633452.83331995,1848772.0991132647 
 07/16  04:00:00,2.2691440750159486,2.2585294073939328,2.269891343709187,2.272571468436239,2.27082709529211,34633452.83331995,72000.0 
 07/16  05:00:00,0.0,0.0,0.0,0.0,0.0,97666129.6516828,1848882.4965517596 
 07/16  06:00:00,0.35805822479135449,0.6386967234573443,0.3580691863206944,0.3579142218854973,0.35803948701761786,64112992.40922381,1848790.5185298587 
 07/16  07:00:00,0.0,3.1964063885605804,0.0,0.0,0.0,102618342.89009704,1849067.7762382962 
 07/16  08:00:00,0.0,6.687611320471437,0.0,0.0,0.0,184169731.6482566,3626671.2850160889 
 07/16  09:00:00,0.0,5.37032850955633,0.0,0.0,0.0,187498106.6310842,1849399.0703711545 
 07/16  10:00:00,0.0,1.651115697066482,0.0,0.0,0.0,189091732.1014082,3626676.4608737474 
 07/16  11:00:00,0.012282968667672367,1.6370958459287779,0.01228746961811291,0.01223744879385318,0.01226648408960137,196795081.12081135,1849546.552530712 
 07/16  12:00:00,0.0,0.0,0.0,0.0,0.0,188805050.65063558,5405013.101578298 
 07/16  13:00:00,0.0,0.0,0.0,0.0,0.0,197692108.8877358,1849292.407052341 
 07/16  14:00:00,0.0,0.0,0.0,0.0,0.0,201360233.49512244,3626529.7723735647 
 07/16  15:00:00,0.0,0.0,0.0,0.0,0.0,202727222.8913986,1849140.9912691084 
 07/16  16:00:00,0.0,0.0,0.0,0.0,0.0,206153606.7877071,3626609.7155770019 
 07/16  17:00:00,1.3755883436532022,1.2692224722708048,1.3758882124395345,1.3759134228588248,1.3757788217141843,151937765.77702669,1848997.7123143916 
 07/16  18:00:00,0.0,0.0,0.0,0.0,0.0,122956451.96467909,1848877.9336896383 
 07/16  19:00:00,0.0,0.0,0.0,0.0,0.0,110814396.70023029,1848935.911972279 
 07/16  20:00:00,0.0,0.0,0.0,0.0,0.0,100462876.95287982,1849016.5494070149 
 07/16  21:00:00,0.0,0.0,0.0,0.0,0.0,115480472.73291469,1848831.5097642856 
 07/16  22:00:00,0.7276621298021105,0.7290385911889997,0.727875542629544,0.7280226865530551,0.7279022950937097,101366876.2268468,1848761.8023724072 
 07/16  23:00:00,0.01328327239995814,0.0072514323223474559,0.013284448353827297,0.013281003701187998,0.01328180312537156,89905221.17132703,72000.0 
 07/16  24:00:00,1.6496181802059409,1.8067815172924285,1.6500640902549416,1.6517932454930174,1.6502353281567895,34633452.83331995,1848832.6398455124 
 07/17  01:00:00,1.6658834651737014,0.49648970956715857,1.6662526729265495,1.6680055648641866,1.6664339879980286,34633452.83331995,1848728.1849321596 
 07/17  02:00:00,0.0,0.3132208714186935,0.0,0.0,0.0,34633452.83331995,72000.0 
 07/17  03:00:00,0.0,0.0,0.0,0.0,0.0,34633452.83331995,1848792.124695673 
 07/17  04:00:00,0.0,0.0,0.0,0.0,0.0,34633452.83331995,1848782.1711252332 
 07/17  05:00:00,0.03346101731954832,0.056298298449089217,0.033468312355405049,0.033506632599808548,0.03368787704355571,108639191.51579401,1848761.698600087 
 07/17  06:00:00,1.0630119165106607,1.4623218204696887,1.0632719338292954,1.0633479903935628,1.0641425946379493,70653196.68961998,1848845.924888805 
 07/17  07:00:00,0.0,0.0,0.0,0.0,0.0,100863729.78891334,1849089.339489004 
 07/17  08:00:00,0.0,0.0,0.0,0.0,0.0,191680263.30059488,1849379.0332520249 
 07/17  09:00:00,0.0,0.0,0.0,0.0,0.0,207465502.2649262,3626793.5917161705 
 07/17  10:00:00,0.0,0.0,0.0,0.0,0.0,218868406.82545913,1849359.168232414 
 07/17  11:00:00,0.0,0.0,0.0,0.0,0.0,227878249.85893844,3626779.430472533 
 07/17  12:00:00,0.0,0.0,0.0,0.0,0.0,217151248.10548023,3627212.261136212 
 07/17  13:00:00,0.0,0.0,0.0,0.0,0.0,245525593.484018,3626692.6219258035 
 07/17  14:00:00,0.0,0.0,0.0,0.0,0.0,259265266.37048818,1849131.549410555 
 07/17  15:00:00,0.0,0.0,0.0,0.0,0.0,263871732.98888437,1849191.3835607274 
 07/17  16:00:00,0.0,0.0,0.0,0.0,0.0,262820866.22686545,3626617.354479867 
 07/17  17:00:00,1.1614584470381333,1.0125303822636507,1.1605455746897525,1.1591807510175736,1.1594244224811224,188699122.9650154,1849059.898645733 
 07/17  18:00:00,0.3316776278861236,0.2821222543693876,0.33164236449240455,0.330819898291185,0.33143589747799237,146126819.80074094,1849020.7844157704 
 07/17  19:00:00,0.04925532106833763,0.02608312174667803,0.04920455235712199,0.04894992366636511,0.04909480853998955,132744707.957475,1848921.9671275668 
 07/17  20:00:00,0.011029500881899963,0.0,0.011011100498343023,0.010944135277924648,0.010980276055467595,116734689.1750518,72000.0 
 07/17  21:00:00,0.0,0.0,0.0,0.0,0.0,128179113.81469742,1848859.5728544819 
 07/17  22:00:00,1.9055667125617316,2.033291988415606,1.906877792102536,1.909153052749649,1.9080252738485184,125093708.43625097,1848755.381653445 
 07/17  23:00:00,0.003895191906362082,0.0,0.003898908026408922,0.00390806113280369,0.003901473861062873,106148041.63193079,72000.0 
 07/17  24:00:00,3.29342382899373,1.6390911660391428,3.2947665116076458,3.299644417546018,3.2961920983520716,34633452.83331995,1848819.3331818104 
 07/18  01:00:00,0.0,0.0,4.807672923264968e-14,2.649164178768911e-13,5.519573140359311e-14,34633452.83331995,1848744.668004787 
 07/18  02:00:00,6.773372021223278e-15,0.0,2.1159343925310508e-14,5.422410072894631e-15,4.155055265521991e-14,34633452.83331995,72000.0 
 07/18  03:00:00,1.248456056290786,2.5560046825494138,1.2489826480921973,1.2509093065737147,1.249753862030711,34633452.83331995,1848754.7816343473 
 07/18  04:00:00,0.0,0.0,0.0,0.0,0.0,34633452.83331995,1848738.0055356643 
 07/18  05:00:00,0.0,0.0,0.0,0.0,0.0,110895665.53109613,1848774.991893031 
 07/18  06:00:00,0.0,0.0,0.0,0.0,0.0,70936666.78449601,72000.0 
 07/18  07:00:00,0.0,0.0,0.0,0.0,0.0,68872347.65567816,1848897.580079086 
 07/18  08:00:00,0.0,0.0,0.0,0.0,0.0,110637353.36485037,1848985.32237265 
 07/18  09:00:00,0.0,0.0,0.0,0.0,0.0,120739106.44206129,1849067.7598051558 
 07/18  10:00:00,0.0,0.0,0.0,0.0,0.0,127214595.84229598,1849023.2110315508 
 07/18  11:00:00,0.0,0.0,0.0,0.0,0.0,133526530.47200608,1849060.0800401308 
 07/18  12:00:00,0.0,0.0,0.0,0.0,0.0,108159769.16623569,1848963.6393565722 
 07/18  13:00:00,0.0,0.0,0.0,0.0,0.0,108833247.81982395,1848941.451673889 
 07/18  14:00:00,0.0,0.0,0.0,0.0,0.0,110063520.30553982,1848864.8937305608 
 07/18  15:00:00,0.0,0.0,0.0,0.0,0.0,110723538.10124204,1848723.949341951 
 07/18  16:00:00,0.0,0.0,0.0,0.0,0.0,110973189.44955194,72000.0 
 07/18  17:00:00,0.0,0.0019923217150018908,0.0,0.0,0.0,91996764.6384669,1848752.0713303218 
 07/18  18:00:00,2.075388340859958e-15,0.016232390198518189,0.0,0.0,0.0,87567194.471744,1848759.998138776 
 07/18  19:00:00,1.6388222338490302e-15,0.02142096590950496,8.078991892475977e-16,0.0,0.0,6938184.833319949,72000.0 
 07/18  20:00:00,1.262828548490773e-15,0.012197292393706294,0.0,0.0,0.0,16169940.833319948,1848776.7395799845 
 07/18  21:00:00,8.258421320534678e-16,0.006970758897661272,0.0,0.0,0.0,34633452.83331995,1848822.1734048727 
 07/18  22:00:00,1.1970815568015823e-15,0.004493721689503677,0.0,0.0,0.0,34633452.83331995,72000.0 
 07/18  23:00:00,1.6519065751513738,1.6496010461000668,1.6533475111008554,1.6564482739317732,1.6544807270408928,34633452.83331995,1848730.5022666928 
 07/18  24:00:00,1.6610038380551074,1.9616983937868662,1.6623176058699496,1.665209722212922,1.6633366380952195,34633452.83331995,1848726.015090579 
 07/19  01:00:00,2.223788586709906e-15,0.0040379161677737448,0.0,0.0,0.0,34633452.83331995,72000.0 
 07/19  02:00:00,2.4150486613946138e-15,0.004573160411868601,1.248591640952191e-15,0.0,0.0,34633452.83331995,1848694.6840678342 
